target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:14257553-14257554	0.03039195382313198	927	616	770	695	2	0.0028776978417266188
1:14257553-14257554	0.02212216291070448	702	506	606	563	1	0.0017761989342806395
1:14257553-14257554	0.01610262027560939	483	386	437	415	0	0.0
1:14257553-14257554	0.011721022975334805	355	297	329	316	0	0.0
1:14257553-14257554	0.008531678524172805	255	222	240	232	0	0.0
1:14257553-14257554	0.006210169418915616	193	180	189	184	0	0.0
1:14257553-14257554	0.004520353656360241	145	137	144	140	0	0.0
1:14257553-14257554	0.0032903445623126675	102	98	102	100	0	0.0
1:14257553-14257554	0.002395026619987486	74	73	74	74	0	0.0
1:14257553-14257554	0.0017433288221999873	50	50	50	50	0	0.0
1:14257553-14257554	0.0012689610031679222	37	37	37	37	0	0.0
1:14257553-14257554	0.0009236708571873865	31	31	31	31	0	0.0
1:14257553-14257554	0.0006723357536499335	23	23	23	23	0	0.0
1:14257553-14257554	0.0004893900918477494	15	15	15	15	0	0.0
1:14257553-14257554	0.0003562247890262444	10	10	10	10	0	0.0
1:14257553-14257554	0.0002592943797404667	7	7	7	7	0	0.0
1:14257553-14257554	0.00018873918221350977	5	5	5	5	0	0.0
1:14257553-14257554	0.00013738237958832623	3	3	3	3	0	0.0
1:14257553-14257554	0.0001	1	1	1	1	0	0.0
1:3005775-3005776	1.0	19544	2381	4177	2874	934	0.32498260264439804
1:3005775-3005776	0.7278953843983146	14194	2248	3878	2722	741	0.272226304188097
1:3005775-3005776	0.5298316906283708	10410	2103	3552	2554	556	0.21769772905246673
1:3005775-3005776	0.38566204211634725	7660	1928	3154	2343	379	0.16175842936406318
1:3005775-3005776	0.2807216203941176	5538	1748	2767	2109	219	0.10384068278805121
1:3005775-3005776	0.20433597178569418	4091	1547	2337	1860	122	0.06559139784946237
1:3005775-3005776	0.14873521072935117	2948	1328	1907	1568	47	0.029974489795918366
1:3005775-3005776	0.1082636733874054	2138	1127	1539	1297	22	0.016962220508866616
1:3005775-3005776	0.07880462815669913	1547	916	1198	1035	10	0.00966183574879227
1:3005775-3005776	0.05736152510448681	1147	758	940	841	2	0.0023781212841854932
1:3005775-3005776	0.041753189365604	832	603	718	651	1	0.0015360983102918587
1:3005775-3005776	0.03039195382313198	598	473	533	498	0	0.0
1:3005775-3005776	0.02212216291070448	437	368	396	377	0	0.0
1:3005775-3005776	0.01610262027560939	326	285	297	291	0	0.0
1:3005775-3005776	0.011721022975334805	240	213	220	217	0	0.0
1:3005775-3005776	0.008531678524172805	183	172	176	175	0	0.0
1:3005775-3005776	0.006210169418915616	138	134	137	137	0	0.0
1:3005775-3005776	0.004520353656360241	107	104	107	107	0	0.0
1:3005775-3005776	0.0032903445623126675	79	78	79	79	0	0.0
1:3005775-3005776	0.002395026619987486	58	58	58	58	0	0.0
1:3005775-3005776	0.0017433288221999873	45	45	45	45	0	0.0
1:3005775-3005776	0.0012689610031679222	31	31	31	31	0	0.0
1:3005775-3005776	0.0009236708571873865	23	23	23	23	0	0.0
1:3005775-3005776	0.0006723357536499335	16	16	16	16	0	0.0
1:3005775-3005776	0.0004893900918477494	12	12	12	12	0	0.0
1:3005775-3005776	0.0003562247890262444	8	8	8	8	0	0.0
1:3005775-3005776	0.0002592943797404667	5	5	5	5	0	0.0
1:3005775-3005776	0.00018873918221350977	4	4	4	4	0	0.0
1:3005775-3005776	0.00013738237958832623	4	4	4	4	0	0.0
1:3005775-3005776	0.0001	3	3	3	3	0	0.0
1:4079302-4079303	1.0	40758	2685	4588	3158	1185	0.3752374920835972
1:4079302-4079303	0.7278953843983146	29554	2554	4349	3024	1064	0.35185185185185186
1:4079302-4079303	0.5298316906283708	21423	2403	4077	2867	913	0.31845134286710847
1:4079302-4079303	0.38566204211634725	15521	2228	3741	2664	742	0.27852852852852855
1:4079302-4079303	0.2807216203941176	11335	2078	3432	2480	571	0.23024193548387098
1:4079302-4079303	0.20433597178569418	8330	1934	3098	2296	413	0.1798780487804878
1:4079302-4079303	0.14873521072935117	6111	1751	2726	2069	276	0.1333977767037216
1:4079302-4079303	0.1082636733874054	4449	1570	2340	1837	169	0.0919978225367447
1:4079302-4079303	0.07880462815669913	3211	1355	1938	1561	91	0.05829596412556054
1:4079302-4079303	0.05736152510448681	2374	1176	1608	1339	45	0.033607169529499624
1:4079302-4079303	0.041753189365604	1775	1008	1306	1131	24	0.021220159151193633
1:4079302-4079303	0.03039195382313198	1271	822	1013	903	9	0.009966777408637873
1:4079302-4079303	0.02212216291070448	901	655	767	706	3	0.00424929178470255
1:4079302-4079303	0.01610262027560939	653	519	579	550	2	0.0036363636363636364
1:4079302-4079303	0.011721022975334805	459	391	424	408	1	0.0024509803921568627
1:4079302-4079303	0.008531678524172805	318	280	302	292	0	0.0
1:4079302-4079303	0.006210169418915616	225	209	219	215	0	0.0
1:4079302-4079303	0.004520353656360241	173	165	170	168	0	0.0
1:4079302-4079303	0.0032903445623126675	118	115	116	115	0	0.0
1:4079302-4079303	0.002395026619987486	88	86	86	86	0	0.0
1:4079302-4079303	0.0017433288221999873	63	62	62	62	0	0.0
1:4079302-4079303	0.0012689610031679222	52	51	51	51	0	0.0
1:4079302-4079303	0.0009236708571873865	35	34	34	34	0	0.0
1:4079302-4079303	0.0006723357536499335	29	29	29	29	0	0.0
1:4079302-4079303	0.0004893900918477494	21	21	21	21	0	0.0
1:4079302-4079303	0.0003562247890262444	13	13	13	13	0	0.0
1:4079302-4079303	0.0002592943797404667	10	10	10	10	0	0.0
1:4079302-4079303	0.00018873918221350977	10	10	10	10	0	0.0
1:4079302-4079303	0.00013738237958832623	7	7	7	7	0	0.0
1:4079302-4079303	0.0001	5	5	5	5	0	0.0
1:218577882-218577883	1.0	51456	2041	3596	2341	1173	0.5010679196924391
1:218577882-218577883	0.7278953843983146	37451	1979	3506	2281	1107	0.48531345900920647
1:218577882-218577883	0.5298316906283708	27266	1909	3394	2211	1044	0.47218453188602444
1:218577882-218577883	0.38566204211634725	19891	1832	3254	2127	944	0.44381758345086975
1:218577882-218577883	0.2807216203941176	14384	1761	3095	2046	807	0.3944281524926686
1:218577882-218577883	0.20433597178569418	10458	1681	2903	1951	643	0.3295745771399282
1:218577882-218577883	0.14873521072935117	7525	1593	2648	1844	483	0.2619305856832972
1:218577882-218577883	0.1082636733874054	5408	1452	2344	1681	301	0.17906008328375966
1:218577882-218577883	0.07880462815669913	3966	1313	2002	1504	177	0.11768617021276596
1:218577882-218577883	0.05736152510448681	2868	1162	1681	1308	97	0.07415902140672782
1:218577882-218577883	0.041753189365604	2097	1014	1401	1132	39	0.03445229681978799
1:218577882-218577883	0.03039195382313198	1510	851	1117	942	17	0.018046709129511677
1:218577882-218577883	0.02212216291070448	1104	711	885	776	4	0.005154639175257732
1:218577882-218577883	0.01610262027560939	794	565	676	605	1	0.001652892561983471
1:218577882-218577883	0.011721022975334805	593	448	522	470	0	0.0
1:218577882-218577883	0.008531678524172805	429	345	387	358	0	0.0
1:218577882-218577883	0.006210169418915616	307	259	286	267	0	0.0
1:218577882-218577883	0.004520353656360241	233	204	220	209	0	0.0
1:218577882-218577883	0.0032903445623126675	168	153	163	158	0	0.0
1:218577882-218577883	0.002395026619987486	129	121	127	124	0	0.0
1:218577882-218577883	0.0017433288221999873	88	85	87	85	0	0.0
1:218577882-218577883	0.0012689610031679222	65	63	65	63	0	0.0
1:218577882-218577883	0.0009236708571873865	49	48	49	48	0	0.0
1:218577882-218577883	0.0006723357536499335	37	37	37	37	0	0.0
1:218577882-218577883	0.0004893900918477494	32	32	32	32	0	0.0
1:218577882-218577883	0.0003562247890262444	28	28	28	28	0	0.0
1:218577882-218577883	0.0002592943797404667	19	19	19	19	0	0.0
1:218577882-218577883	0.00018873918221350977	13	13	13	13	0	0.0
1:218577882-218577883	0.00013738237958832623	11	11	11	11	0	0.0
1:218577882-218577883	0.0001	9	9	9	9	0	0.0
1:21858089-21858090	1.0	24504	2101	3523	2389	923	0.38635412306404354
1:21858089-21858090	0.7278953843983146	17863	2001	3335	2278	782	0.34328358208955223
1:21858089-21858090	0.5298316906283708	12945	1890	3107	2153	641	0.2977241058987459
1:21858089-21858090	0.38566204211634725	9439	1769	2842	2015	499	0.24764267990074443
1:21858089-21858090	0.2807216203941176	6933	1639	2568	1861	375	0.2015045674368619
1:21858089-21858090	0.20433597178569418	5032	1484	2240	1678	242	0.14421930870083433
1:21858089-21858090	0.14873521072935117	3649	1318	1912	1482	153	0.10323886639676114
1:21858089-21858090	0.1082636733874054	2690	1159	1620	1294	88	0.06800618238021638
1:21858089-21858090	0.07880462815669913	1969	992	1330	1103	48	0.043517679057116954
1:21858089-21858090	0.05736152510448681	1431	819	1058	904	21	0.023230088495575223
1:21858089-21858090	0.041753189365604	1064	670	839	729	10	0.013717421124828532
1:21858089-21858090	0.03039195382313198	765	537	645	578	2	0.0034602076124567475
1:21858089-21858090	0.02212216291070448	543	423	482	449	1	0.0022271714922048997
1:21858089-21858090	0.01610262027560939	412	344	375	361	1	0.002770083102493075
1:21858089-21858090	0.011721022975334805	306	267	287	279	0	0.0
1:21858089-21858090	0.008531678524172805	220	200	208	204	0	0.0
1:21858089-21858090	0.006210169418915616	160	151	154	153	0	0.0
1:21858089-21858090	0.004520353656360241	115	108	110	110	0	0.0
1:21858089-21858090	0.0032903445623126675	83	79	81	81	0	0.0
1:21858089-21858090	0.002395026619987486	59	57	57	57	0	0.0
1:21858089-21858090	0.0017433288221999873	50	49	49	49	0	0.0
1:21858089-21858090	0.0012689610031679222	40	39	39	39	0	0.0
1:21858089-21858090	0.0009236708571873865	31	30	30	30	0	0.0
1:21858089-21858090	0.0006723357536499335	19	19	19	19	0	0.0
1:21858089-21858090	0.0004893900918477494	14	14	14	14	0	0.0
1:21858089-21858090	0.0003562247890262444	10	10	10	10	0	0.0
1:21858089-21858090	0.0002592943797404667	8	8	8	8	0	0.0
1:21858089-21858090	0.00018873918221350977	6	6	6	6	0	0.0
1:21858089-21858090	0.00013738237958832623	5	5	5	5	0	0.0
1:21858089-21858090	0.0001	3	3	3	3	0	0.0
1:156409038-156409039	1.0	31708	2220	3746	2486	1080	0.4344328238133548
1:156409038-156409039	0.7278953843983146	22983	2113	3567	2390	959	0.401255230125523
1:156409038-156409039	0.5298316906283708	16746	2018	3387	2295	811	0.3533769063180828
1:156409038-156409039	0.38566204211634725	12154	1904	3144	2163	643	0.29727230698104484
1:156409038-156409039	0.2807216203941176	8856	1757	2857	2012	474	0.2355864811133201
1:156409038-156409039	0.20433597178569418	6349	1613	2530	1844	335	0.1816702819956616
1:156409038-156409039	0.14873521072935117	4602	1440	2173	1630	211	0.1294478527607362
1:156409038-156409039	0.1082636733874054	3352	1290	1862	1447	114	0.07878369039391846
1:156409038-156409039	0.07880462815669913	2427	1131	1541	1259	56	0.04447974583002383
1:156409038-156409039	0.05736152510448681	1744	952	1241	1050	24	0.022857142857142857
1:156409038-156409039	0.041753189365604	1276	782	981	850	11	0.012941176470588235
1:156409038-156409039	0.03039195382313198	936	643	767	684	3	0.0043859649122807015
1:156409038-156409039	0.02212216291070448	678	515	588	536	1	0.0018656716417910447
1:156409038-156409039	0.01610262027560939	508	416	458	429	1	0.002331002331002331
1:156409038-156409039	0.011721022975334805	370	325	345	332	0	0.0
1:156409038-156409039	0.008531678524172805	271	241	254	246	0	0.0
1:156409038-156409039	0.006210169418915616	181	169	176	172	0	0.0
1:156409038-156409039	0.004520353656360241	133	124	130	127	0	0.0
1:156409038-156409039	0.0032903445623126675	87	85	87	86	0	0.0
1:156409038-156409039	0.002395026619987486	58	57	58	58	0	0.0
1:156409038-156409039	0.0017433288221999873	48	47	48	48	0	0.0
1:156409038-156409039	0.0012689610031679222	35	34	35	35	0	0.0
1:156409038-156409039	0.0009236708571873865	29	28	29	29	0	0.0
1:156409038-156409039	0.0006723357536499335	20	20	20	20	0	0.0
1:156409038-156409039	0.0004893900918477494	16	16	16	16	0	0.0
1:156409038-156409039	0.0003562247890262444	6	6	6	6	0	0.0
1:156409038-156409039	0.0002592943797404667	5	5	5	5	0	0.0
1:156409038-156409039	0.00018873918221350977	4	4	4	4	0	0.0
1:156409038-156409039	0.00013738237958832623	4	4	4	4	0	0.0
1:156409038-156409039	0.0001	2	2	2	2	0	0.0
1:37481667-37481668	1.0	38960	2590	5084	3357	1481	0.441167709264224
1:37481667-37481668	0.7278953843983146	28305	2487	4862	3242	1324	0.4083898827884022
1:37481667-37481668	0.5298316906283708	20533	2351	4597	3083	1120	0.363282517028868
1:37481667-37481668	0.38566204211634725	14970	2225	4297	2934	899	0.3064076346284935
1:37481667-37481668	0.2807216203941176	10832	2084	3906	2739	642	0.2343921139101862
1:37481667-37481668	0.20433597178569418	7869	1926	3487	2538	408	0.1607565011820331
1:37481667-37481668	0.14873521072935117	5655	1739	2981	2266	214	0.09443954104148279
1:37481667-37481668	0.1082636733874054	4076	1524	2474	1966	118	0.06002034587995931
1:37481667-37481668	0.07880462815669913	2948	1308	2015	1649	64	0.038811400848999394
1:37481667-37481668	0.05736152510448681	2167	1111	1602	1369	37	0.02702702702702703
1:37481667-37481668	0.041753189365604	1576	938	1244	1115	14	0.012556053811659192
1:37481667-37481668	0.03039195382313198	1150	752	964	877	3	0.0034207525655644243
1:37481667-37481668	0.02212216291070448	798	578	700	651	3	0.004608294930875576
1:37481667-37481668	0.01610262027560939	574	443	525	493	1	0.002028397565922921
1:37481667-37481668	0.011721022975334805	413	340	385	370	1	0.002702702702702703
1:37481667-37481668	0.008531678524172805	307	261	291	281	1	0.0035587188612099642
1:37481667-37481668	0.006210169418915616	215	194	205	200	0	0.0
1:37481667-37481668	0.004520353656360241	151	142	149	146	0	0.0
1:37481667-37481668	0.0032903445623126675	110	106	109	108	0	0.0
1:37481667-37481668	0.002395026619987486	91	87	90	89	0	0.0
1:37481667-37481668	0.0017433288221999873	63	61	62	61	0	0.0
1:37481667-37481668	0.0012689610031679222	44	42	43	42	0	0.0
1:37481667-37481668	0.0009236708571873865	32	30	31	30	0	0.0
1:37481667-37481668	0.0006723357536499335	22	21	22	21	0	0.0
1:37481667-37481668	0.0004893900918477494	18	18	18	18	0	0.0
1:37481667-37481668	0.0003562247890262444	16	16	16	16	0	0.0
1:37481667-37481668	0.0002592943797404667	10	10	10	10	0	0.0
1:37481667-37481668	0.00018873918221350977	7	7	7	7	0	0.0
1:37481667-37481668	0.00013738237958832623	4	4	4	4	0	0.0
1:37481667-37481668	0.0001	4	4	4	4	0	0.0
1:240995276-240995277	1.0	38641	1999	3504	2343	1063	0.45369184805804524
1:240995276-240995277	0.7278953843983146	28212	1934	3381	2269	982	0.43278977523137946
1:240995276-240995277	0.5298316906283708	20465	1852	3249	2188	869	0.39716636197440586
1:240995276-240995277	0.38566204211634725	14869	1780	3088	2105	749	0.35581947743467934
1:240995276-240995277	0.2807216203941176	10910	1701	2899	2011	621	0.3088015912481353
1:240995276-240995277	0.20433597178569418	7921	1595	2654	1887	460	0.24377318494965552
1:240995276-240995277	0.14873521072935117	5779	1481	2389	1748	306	0.17505720823798626
1:240995276-240995277	0.1082636733874054	4257	1352	2104	1589	187	0.11768407803650094
1:240995276-240995277	0.07880462815669913	3031	1184	1768	1380	98	0.07101449275362319
1:240995276-240995277	0.05736152510448681	2246	1059	1496	1217	48	0.03944124897288414
1:240995276-240995277	0.041753189365604	1661	908	1209	1032	20	0.01937984496124031
1:240995276-240995277	0.03039195382313198	1233	749	961	842	12	0.014251781472684086
1:240995276-240995277	0.02212216291070448	897	605	742	669	5	0.007473841554559043
1:240995276-240995277	0.01610262027560939	653	478	566	520	2	0.0038461538461538464
1:240995276-240995277	0.011721022975334805	489	384	441	410	0	0.0
1:240995276-240995277	0.008531678524172805	365	300	338	319	0	0.0
1:240995276-240995277	0.006210169418915616	260	222	243	232	0	0.0
1:240995276-240995277	0.004520353656360241	179	160	172	166	0	0.0
1:240995276-240995277	0.0032903445623126675	126	114	123	119	0	0.0
1:240995276-240995277	0.002395026619987486	94	87	92	89	0	0.0
1:240995276-240995277	0.0017433288221999873	68	66	67	67	0	0.0
1:240995276-240995277	0.0012689610031679222	49	48	49	49	0	0.0
1:240995276-240995277	0.0009236708571873865	36	36	36	36	0	0.0
1:240995276-240995277	0.0006723357536499335	27	27	27	27	0	0.0
1:240995276-240995277	0.0004893900918477494	17	17	17	17	0	0.0
1:240995276-240995277	0.0003562247890262444	13	13	13	13	0	0.0
1:240995276-240995277	0.0002592943797404667	10	10	10	10	0	0.0
1:240995276-240995277	0.00018873918221350977	7	7	7	7	0	0.0
1:240995276-240995277	0.00013738237958832623	6	6	6	6	0	0.0
1:240995276-240995277	0.0001	3	3	3	3	0	0.0
1:201538897-201538898	1.0	38518	2728	4815	3176	1363	0.42915617128463474
1:201538897-201538898	0.7278953843983146	27994	2628	4607	3069	1179	0.3841642228739003
1:201538897-201538898	0.5298316906283708	20410	2497	4317	2923	985	0.33698255217242556
1:201538897-201538898	0.38566204211634725	14940	2348	3994	2759	774	0.2805364262413918
1:201538897-201538898	0.2807216203941176	10815	2177	3585	2547	577	0.22654102866117
1:201538897-201538898	0.20433597178569418	7848	2003	3162	2323	414	0.1782178217821782
1:201538897-201538898	0.14873521072935117	5737	1805	2733	2079	263	0.1265031265031265
1:201538897-201538898	0.1082636733874054	4264	1623	2361	1852	148	0.07991360691144708
1:201538897-201538898	0.07880462815669913	3106	1400	1950	1588	69	0.04345088161209068
1:201538897-201538898	0.05736152510448681	2243	1177	1574	1321	29	0.02195306585919758
1:201538897-201538898	0.041753189365604	1613	974	1239	1076	10	0.00929368029739777
1:201538897-201538898	0.03039195382313198	1180	793	967	868	5	0.00576036866359447
1:201538897-201538898	0.02212216291070448	867	652	764	699	1	0.001430615164520744
1:201538897-201538898	0.01610262027560939	650	515	583	545	1	0.001834862385321101
1:201538897-201538898	0.011721022975334805	477	396	439	416	0	0.0
1:201538897-201538898	0.008531678524172805	361	313	342	326	0	0.0
1:201538897-201538898	0.006210169418915616	251	224	241	233	0	0.0
1:201538897-201538898	0.004520353656360241	184	166	177	171	0	0.0
1:201538897-201538898	0.0032903445623126675	134	125	130	128	0	0.0
1:201538897-201538898	0.002395026619987486	98	92	95	94	0	0.0
1:201538897-201538898	0.0017433288221999873	71	67	69	68	0	0.0
1:201538897-201538898	0.0012689610031679222	59	55	57	56	0	0.0
1:201538897-201538898	0.0009236708571873865	41	38	39	38	0	0.0
1:201538897-201538898	0.0006723357536499335	28	26	26	26	0	0.0
1:201538897-201538898	0.0004893900918477494	17	16	16	16	0	0.0
1:201538897-201538898	0.0003562247890262444	12	12	12	12	0	0.0
1:201538897-201538898	0.0002592943797404667	8	8	8	8	0	0.0
1:201538897-201538898	0.00018873918221350977	4	4	4	4	0	0.0
1:201538897-201538898	0.00013738237958832623	3	3	3	3	0	0.0
1:201538897-201538898	0.0001	1	1	1	1	0	0.0
1:9424139-9424140	1.0	52767	2529	4642	3081	1370	0.44466082440765986
1:9424139-9424140	0.7278953843983146	38303	2427	4468	2979	1259	0.4226250419603894
1:9424139-9424140	0.5298316906283708	27796	2322	4270	2865	1132	0.39511343804537524
1:9424139-9424140	0.38566204211634725	20287	2192	4032	2730	980	0.358974358974359
1:9424139-9424140	0.2807216203941176	14655	2056	3743	2571	820	0.3189420458965383
1:9424139-9424140	0.20433597178569418	10549	1905	3399	2380	635	0.2668067226890756
1:9424139-9424140	0.14873521072935117	7657	1733	3050	2184	461	0.21108058608058608
1:9424139-9424140	0.1082636733874054	5544	1552	2654	1963	292	0.14875191034131433
1:9424139-9424140	0.07880462815669913	4097	1390	2280	1752	168	0.0958904109589041
1:9424139-9424140	0.05736152510448681	2931	1220	1879	1513	78	0.051553205551883675
1:9424139-9424140	0.041753189365604	2099	1026	1499	1251	25	0.019984012789768184
1:9424139-9424140	0.03039195382313198	1544	850	1195	1024	11	0.0107421875
1:9424139-9424140	0.02212216291070448	1134	718	940	848	4	0.0047169811320754715
1:9424139-9424140	0.01610262027560939	821	576	718	663	2	0.0030165912518853697
1:9424139-9424140	0.011721022975334805	599	451	536	504	0	0.0
1:9424139-9424140	0.008531678524172805	444	356	411	392	0	0.0
1:9424139-9424140	0.006210169418915616	324	272	306	294	0	0.0
1:9424139-9424140	0.004520353656360241	231	201	221	214	0	0.0
1:9424139-9424140	0.0032903445623126675	174	156	166	164	0	0.0
1:9424139-9424140	0.002395026619987486	131	121	126	125	0	0.0
1:9424139-9424140	0.0017433288221999873	99	93	96	96	0	0.0
1:9424139-9424140	0.0012689610031679222	67	63	65	65	0	0.0
1:9424139-9424140	0.0009236708571873865	55	51	53	53	0	0.0
1:9424139-9424140	0.0006723357536499335	43	41	42	42	0	0.0
1:9424139-9424140	0.0004893900918477494	33	32	33	33	0	0.0
1:9424139-9424140	0.0003562247890262444	24	23	24	24	0	0.0
1:9424139-9424140	0.0002592943797404667	16	15	16	16	0	0.0
1:9424139-9424140	0.00018873918221350977	12	11	12	12	0	0.0
1:9424139-9424140	0.00013738237958832623	10	10	10	10	0	0.0
1:9424139-9424140	0.0001	8	8	8	8	0	0.0
1:114659896-114659897	1.0	51079	2643	4443	2930	1373	0.4686006825938567
1:114659896-114659897	0.7278953843983146	37179	2548	4283	2830	1258	0.44452296819787984
1:114659896-114659897	0.5298316906283708	27137	2430	4088	2714	1120	0.41267501842299187
1:114659896-114659897	0.38566204211634725	19656	2318	3869	2602	973	0.3739431206764028
1:114659896-114659897	0.2807216203941176	14324	2187	3606	2456	782	0.31840390879478825
1:114659896-114659897	0.20433597178569418	10437	2043	3306	2308	600	0.25996533795493937
1:114659896-114659897	0.14873521072935117	7559	1861	2959	2105	424	0.2014251781472684
1:114659896-114659897	0.1082636733874054	5431	1669	2561	1893	271	0.14315900686740624
1:114659896-114659897	0.07880462815669913	3932	1474	2174	1674	164	0.0979689366786141
1:114659896-114659897	0.05736152510448681	2893	1289	1809	1451	95	0.06547208821502412
1:114659896-114659897	0.041753189365604	2088	1099	1466	1218	47	0.03858784893267652
1:114659896-114659897	0.03039195382313198	1529	919	1181	1013	18	0.017769002961500493
1:114659896-114659897	0.02212216291070448	1091	735	896	790	6	0.007594936708860759
1:114659896-114659897	0.01610262027560939	747	555	649	589	1	0.001697792869269949
1:114659896-114659897	0.011721022975334805	543	433	486	455	0	0.0
1:114659896-114659897	0.008531678524172805	389	331	359	344	0	0.0
1:114659896-114659897	0.006210169418915616	282	248	262	252	0	0.0
1:114659896-114659897	0.004520353656360241	204	184	191	187	0	0.0
1:114659896-114659897	0.0032903445623126675	145	137	140	139	0	0.0
1:114659896-114659897	0.002395026619987486	105	99	102	101	0	0.0
1:114659896-114659897	0.0017433288221999873	72	68	70	70	0	0.0
1:114659896-114659897	0.0012689610031679222	54	52	52	52	0	0.0
1:114659896-114659897	0.0009236708571873865	40	40	40	40	0	0.0
1:114659896-114659897	0.0006723357536499335	26	26	26	26	0	0.0
1:114659896-114659897	0.0004893900918477494	18	18	18	18	0	0.0
1:114659896-114659897	0.0003562247890262444	15	15	15	15	0	0.0
1:114659896-114659897	0.0002592943797404667	10	10	10	10	0	0.0
1:114659896-114659897	0.00018873918221350977	8	8	8	8	0	0.0
1:114659896-114659897	0.00013738237958832623	7	7	7	7	0	0.0
1:114659896-114659897	0.0001	6	6	6	6	0	0.0
1:175990412-175990413	1.0	34289	1732	2981	1936	971	0.5015495867768595
1:175990412-175990413	0.7278953843983146	24987	1678	2896	1880	910	0.48404255319148937
1:175990412-175990413	0.5298316906283708	18214	1626	2807	1836	833	0.4537037037037037
1:175990412-175990413	0.38566204211634725	13336	1570	2672	1773	721	0.4066553863508178
1:175990412-175990413	0.2807216203941176	9690	1497	2520	1701	580	0.3409758965314521
1:175990412-175990413	0.20433597178569418	6979	1423	2337	1614	433	0.26827757125154894
1:175990412-175990413	0.14873521072935117	5076	1337	2114	1514	284	0.18758256274768825
1:175990412-175990413	0.1082636733874054	3672	1211	1847	1372	158	0.1151603498542274
1:175990412-175990413	0.07880462815669913	2656	1074	1554	1215	84	0.0691358024691358
1:175990412-175990413	0.05736152510448681	1967	944	1289	1048	41	0.039122137404580155
1:175990412-175990413	0.041753189365604	1453	804	1047	888	23	0.0259009009009009
1:175990412-175990413	0.03039195382313198	1055	661	830	726	9	0.012396694214876033
1:175990412-175990413	0.02212216291070448	749	523	623	564	0	0.0
1:175990412-175990413	0.01610262027560939	557	425	488	455	0	0.0
1:175990412-175990413	0.011721022975334805	419	336	378	357	0	0.0
1:175990412-175990413	0.008531678524172805	310	263	287	275	0	0.0
