target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:224690819-224690820	0.07880462815669913	2603	725	1085	770	163	0.21168831168831168
1:224690819-224690820	0.05736152510448681	1932	654	944	700	111	0.15857142857142856
1:224690819-224690820	0.041753189365604	1406	580	806	622	60	0.09646302250803858
1:224690819-224690820	0.03039195382313198	1023	495	670	531	32	0.060263653483992465
1:224690819-224690820	0.02212216291070448	740	426	543	456	10	0.021929824561403508
1:224690819-224690820	0.01610262027560939	538	346	433	369	6	0.016260162601626018
1:224690819-224690820	0.011721022975334805	385	270	320	282	3	0.010638297872340425
1:224690819-224690820	0.008531678524172805	271	210	243	219	1	0.0045662100456621
1:224690819-224690820	0.006210169418915616	196	159	180	165	0	0.0
1:224690819-224690820	0.004520353656360241	144	126	137	130	0	0.0
1:224690819-224690820	0.0032903445623126675	110	99	105	100	0	0.0
1:224690819-224690820	0.002395026619987486	82	77	80	78	0	0.0
1:224690819-224690820	0.0017433288221999873	63	61	61	61	0	0.0
1:224690819-224690820	0.0012689610031679222	47	47	47	47	0	0.0
1:224690819-224690820	0.0009236708571873865	37	37	37	37	0	0.0
1:224690819-224690820	0.0006723357536499335	26	26	26	26	0	0.0
1:224690819-224690820	0.0004893900918477494	21	21	21	21	0	0.0
1:224690819-224690820	0.0003562247890262444	12	12	12	12	0	0.0
1:224690819-224690820	0.0002592943797404667	10	10	10	10	0	0.0
1:224690819-224690820	0.00018873918221350977	8	8	8	8	0	0.0
1:224690819-224690820	0.00013738237958832623	5	5	5	5	0	0.0
1:224690819-224690820	0.0001	1	1	1	1	0	0.0
1:171736234-171736235	1.0	23941	1404	2449	1762	547	0.3104426787741203
1:171736234-171736235	0.7278953843983146	17407	1320	2249	1626	491	0.3019680196801968
1:171736234-171736235	0.5298316906283708	12655	1246	2059	1499	423	0.28218812541694466
1:171736234-171736235	0.38566204211634725	9253	1160	1883	1368	372	0.2719298245614035
1:171736234-171736235	0.2807216203941176	6756	1075	1705	1243	325	0.2614641995172969
1:171736234-171736235	0.20433597178569418	4931	984	1515	1118	265	0.2370304114490161
1:171736234-171736235	0.14873521072935117	3595	907	1351	1012	204	0.2015810276679842
1:171736234-171736235	0.1082636733874054	2632	813	1162	887	150	0.16910935738444194
1:171736234-171736235	0.07880462815669913	1937	716	1000	775	92	0.11870967741935484
1:171736234-171736235	0.05736152510448681	1400	628	856	678	46	0.06784660766961652
1:171736234-171736235	0.041753189365604	1009	519	682	558	18	0.03225806451612903
1:171736234-171736235	0.03039195382313198	738	436	546	465	11	0.023655913978494623
1:171736234-171736235	0.02212216291070448	529	351	426	368	4	0.010869565217391304
1:171736234-171736235	0.01610262027560939	377	283	328	292	0	0.0
1:171736234-171736235	0.011721022975334805	266	214	241	220	0	0.0
1:171736234-171736235	0.008531678524172805	188	166	178	170	0	0.0
1:171736234-171736235	0.006210169418915616	136	122	130	124	0	0.0
1:171736234-171736235	0.004520353656360241	98	91	94	91	0	0.0
1:171736234-171736235	0.0032903445623126675	73	70	71	69	0	0.0
1:171736234-171736235	0.002395026619987486	49	48	49	47	0	0.0
1:171736234-171736235	0.0017433288221999873	32	32	32	32	0	0.0
1:171736234-171736235	0.0012689610031679222	24	24	24	24	0	0.0
1:171736234-171736235	0.0009236708571873865	14	14	14	14	0	0.0
1:171736234-171736235	0.0006723357536499335	11	11	11	11	0	0.0
1:171736234-171736235	0.0004893900918477494	7	7	7	7	0	0.0
1:171736234-171736235	0.0003562247890262444	6	6	6	6	0	0.0
1:171736234-171736235	0.0002592943797404667	4	4	4	4	0	0.0
1:171736234-171736235	0.00018873918221350977	3	3	3	3	0	0.0
1:171736234-171736235	0.00013738237958832623	2	2	2	2	0	0.0
1:171736234-171736235	0.0001	2	2	2	2	0	0.0
1:108331883-108331884	1.0	39532	1322	2282	1441	802	0.556557945870923
1:108331883-108331884	0.7278953843983146	28831	1278	2228	1400	767	0.5478571428571428
1:108331883-108331884	0.5298316906283708	20948	1224	2157	1353	728	0.5380635624538064
1:108331883-108331884	0.38566204211634725	15292	1188	2100	1323	677	0.5117157974300831
1:108331883-108331884	0.2807216203941176	11132	1154	2029	1294	602	0.4652241112828439
1:108331883-108331884	0.20433597178569418	8077	1120	1926	1263	489	0.38717339667458434
1:108331883-108331884	0.14873521072935117	5796	1069	1786	1211	368	0.30388109000825764
1:108331883-108331884	0.1082636733874054	4215	986	1623	1122	249	0.22192513368983957
1:108331883-108331884	0.07880462815669913	3075	913	1439	1039	157	0.15110683349374399
1:108331883-108331884	0.05736152510448681	2234	823	1220	933	84	0.09003215434083602
1:108331883-108331884	0.041753189365604	1621	714	1006	803	39	0.048567870485678705
1:108331883-108331884	0.03039195382313198	1175	617	831	688	16	0.023255813953488372
1:108331883-108331884	0.02212216291070448	883	520	675	571	4	0.0070052539404553416
1:108331883-108331884	0.01610262027560939	638	419	523	459	1	0.002178649237472767
1:108331883-108331884	0.011721022975334805	460	334	399	363	0	0.0
1:108331883-108331884	0.008531678524172805	349	277	322	300	0	0.0
1:108331883-108331884	0.006210169418915616	240	202	229	216	0	0.0
1:108331883-108331884	0.004520353656360241	166	145	158	151	0	0.0
1:108331883-108331884	0.0032903445623126675	125	112	121	118	0	0.0
1:108331883-108331884	0.002395026619987486	99	91	96	94	0	0.0
1:108331883-108331884	0.0017433288221999873	76	74	75	74	0	0.0
1:108331883-108331884	0.0012689610031679222	61	60	61	60	0	0.0
1:108331883-108331884	0.0009236708571873865	50	50	50	50	0	0.0
1:108331883-108331884	0.0006723357536499335	41	41	41	41	0	0.0
1:108331883-108331884	0.0004893900918477494	28	28	28	28	0	0.0
1:108331883-108331884	0.0003562247890262444	17	17	17	17	0	0.0
1:108331883-108331884	0.0002592943797404667	11	11	11	11	0	0.0
1:108331883-108331884	0.00018873918221350977	6	6	6	6	0	0.0
1:108331883-108331884	0.00013738237958832623	4	4	4	4	0	0.0
1:108331883-108331884	0.0001	4	4	4	4	0	0.0
1:6683812-6683813	1.0	44823	1486	2347	1500	828	0.552
1:6683812-6683813	0.7278953843983146	32731	1423	2308	1469	815	0.5547991831177672
1:6683812-6683813	0.5298316906283708	23824	1371	2275	1447	778	0.5376641326883207
1:6683812-6683813	0.38566204211634725	17338	1325	2221	1415	728	0.5144876325088339
1:6683812-6683813	0.2807216203941176	12619	1277	2149	1380	645	0.4673913043478261
1:6683812-6683813	0.20433597178569418	9047	1223	2039	1330	542	0.4075187969924812
1:6683812-6683813	0.14873521072935117	6591	1165	1916	1277	418	0.3273296789350039
1:6683812-6683813	0.1082636733874054	4795	1088	1749	1202	297	0.24708818635607321
1:6683812-6683813	0.07880462815669913	3517	1010	1575	1119	182	0.16264521894548703
1:6683812-6683813	0.05736152510448681	2532	916	1369	1013	99	0.09772951628825272
1:6683812-6683813	0.041753189365604	1833	794	1138	880	51	0.05795454545454545
1:6683812-6683813	0.03039195382313198	1355	676	928	745	21	0.028187919463087248
1:6683812-6683813	0.02212216291070448	976	564	738	621	4	0.00644122383252818
1:6683812-6683813	0.01610262027560939	695	451	557	486	2	0.00411522633744856
1:6683812-6683813	0.011721022975334805	496	363	426	384	0	0.0
1:6683812-6683813	0.008531678524172805	390	301	341	317	0	0.0
1:6683812-6683813	0.006210169418915616	272	225	249	234	0	0.0
1:6683812-6683813	0.004520353656360241	195	174	185	179	0	0.0
1:6683812-6683813	0.0032903445623126675	148	133	141	137	0	0.0
1:6683812-6683813	0.002395026619987486	114	104	109	107	0	0.0
1:6683812-6683813	0.0017433288221999873	85	78	82	80	0	0.0
1:6683812-6683813	0.0012689610031679222	63	60	62	62	0	0.0
1:6683812-6683813	0.0009236708571873865	51	50	50	50	0	0.0
1:6683812-6683813	0.0006723357536499335	33	33	33	33	0	0.0
1:6683812-6683813	0.0004893900918477494	29	29	29	29	0	0.0
1:6683812-6683813	0.0003562247890262444	25	25	25	25	0	0.0
1:6683812-6683813	0.0002592943797404667	15	15	15	15	0	0.0
1:6683812-6683813	0.00018873918221350977	11	11	11	11	0	0.0
1:6683812-6683813	0.00013738237958832623	8	8	8	8	0	0.0
1:6683812-6683813	0.0001	6	6	6	6	0	0.0
1:96540048-96540049	1.0	40496	874	1382	911	458	0.5027442371020856
1:96540048-96540049	0.7278953843983146	29584	833	1343	878	453	0.5159453302961275
1:96540048-96540049	0.5298316906283708	21665	803	1319	858	444	0.5174825174825175
1:96540048-96540049	0.38566204211634725	15776	770	1278	824	425	0.5157766990291263
1:96540048-96540049	0.2807216203941176	11415	739	1233	797	409	0.5131744040150564
1:96540048-96540049	0.20433597178569418	8362	711	1192	767	389	0.5071707953063885
1:96540048-96540049	0.14873521072935117	6073	681	1137	732	347	0.47404371584699456
1:96540048-96540049	0.1082636733874054	4396	647	1070	696	299	0.4295977011494253
1:96540048-96540049	0.07880462815669913	3227	619	1000	669	226	0.33781763826606875
1:96540048-96540049	0.05736152510448681	2362	588	922	635	150	0.23622047244094488
1:96540048-96540049	0.041753189365604	1700	550	817	595	86	0.14453781512605043
1:96540048-96540049	0.03039195382313198	1246	489	691	529	47	0.0888468809073724
1:96540048-96540049	0.02212216291070448	908	423	572	455	25	0.054945054945054944
1:96540048-96540049	0.01610262027560939	658	370	473	392	10	0.025510204081632654
1:96540048-96540049	0.011721022975334805	498	313	385	330	7	0.021212121212121213
1:96540048-96540049	0.008531678524172805	371	248	296	260	3	0.011538461538461539
1:96540048-96540049	0.006210169418915616	275	206	236	214	0	0.0
1:96540048-96540049	0.004520353656360241	196	156	175	163	0	0.0
1:96540048-96540049	0.0032903445623126675	147	124	134	129	0	0.0
1:96540048-96540049	0.002395026619987486	111	99	106	104	0	0.0
1:96540048-96540049	0.0017433288221999873	76	73	74	74	0	0.0
1:96540048-96540049	0.0012689610031679222	51	49	50	50	0	0.0
1:96540048-96540049	0.0009236708571873865	42	41	42	42	0	0.0
1:96540048-96540049	0.0006723357536499335	34	33	34	34	0	0.0
1:96540048-96540049	0.0004893900918477494	27	26	27	27	0	0.0
1:96540048-96540049	0.0003562247890262444	21	20	21	21	0	0.0
1:96540048-96540049	0.0002592943797404667	16	15	16	16	0	0.0
1:96540048-96540049	0.00018873918221350977	13	13	13	13	0	0.0
1:96540048-96540049	0.00013738237958832623	10	10	10	10	0	0.0
1:96540048-96540049	0.0001	6	6	6	6	0	0.0
1:160788151-160788152	1.0	60719	1709	2920	1852	1036	0.5593952483801296
1:160788151-160788152	0.7278953843983146	44077	1640	2849	1797	1014	0.5642737896494157
1:160788151-160788152	0.5298316906283708	32233	1588	2788	1755	979	0.5578347578347579
1:160788151-160788152	0.38566204211634725	23482	1522	2722	1708	910	0.5327868852459017
1:160788151-160788152	0.2807216203941176	17132	1480	2638	1671	822	0.4919210053859964
1:160788151-160788152	0.20433597178569418	12425	1444	2544	1627	722	0.4437615242778119
1:160788151-160788152	0.14873521072935117	8989	1376	2395	1562	586	0.37516005121638923
1:160788151-160788152	0.1082636733874054	6622	1316	2228	1500	432	0.288
1:160788151-160788152	0.07880462815669913	4793	1225	2002	1402	288	0.20542082738944364
1:160788151-160788152	0.05736152510448681	3479	1116	1736	1271	178	0.14004720692368214
1:160788151-160788152	0.041753189365604	2595	990	1483	1126	100	0.08880994671403197
1:160788151-160788152	0.03039195382313198	1895	884	1233	991	51	0.05146316851664985
1:160788151-160788152	0.02212216291070448	1365	746	997	837	24	0.02867383512544803
1:160788151-160788152	0.01610262027560939	990	619	785	686	15	0.021865889212827987
1:160788151-160788152	0.011721022975334805	737	514	626	563	2	0.003552397868561279
1:160788151-160788152	0.008531678524172805	556	421	489	456	1	0.0021929824561403508
1:160788151-160788152	0.006210169418915616	413	334	379	357	1	0.0028011204481792717
1:160788151-160788152	0.004520353656360241	299	260	279	268	0	0.0
1:160788151-160788152	0.0032903445623126675	224	200	210	204	0	0.0
1:160788151-160788152	0.002395026619987486	161	149	156	152	0	0.0
1:160788151-160788152	0.0017433288221999873	113	104	109	107	0	0.0
1:160788151-160788152	0.0012689610031679222	79	74	77	76	0	0.0
1:160788151-160788152	0.0009236708571873865	57	53	55	55	0	0.0
1:160788151-160788152	0.0006723357536499335	37	37	37	37	0	0.0
1:160788151-160788152	0.0004893900918477494	32	32	32	32	0	0.0
1:160788151-160788152	0.0003562247890262444	28	28	28	28	0	0.0
1:160788151-160788152	0.0002592943797404667	22	22	22	22	0	0.0
1:160788151-160788152	0.00018873918221350977	17	17	17	17	0	0.0
1:160788151-160788152	0.00013738237958832623	13	13	13	13	0	0.0
1:160788151-160788152	0.0001	5	5	5	5	0	0.0
1:234052550-234052551	1.0	44638	1222	2267	1434	798	0.5564853556485355
1:234052550-234052551	0.7278953843983146	32570	1181	2220	1397	776	0.5554760200429492
1:234052550-234052551	0.5298316906283708	23794	1127	2153	1352	738	0.5458579881656804
1:234052550-234052551	0.38566204211634725	17361	1086	2085	1309	699	0.5339954163483576
1:234052550-234052551	0.2807216203941176	12668	1059	2021	1277	639	0.5003915426781519
1:234052550-234052551	0.20433597178569418	9261	1025	1933	1238	561	0.4531502423263328
1:234052550-234052551	0.14873521072935117	6695	976	1800	1178	453	0.3845500848896435
1:234052550-234052551	0.1082636733874054	4785	916	1655	1109	324	0.2921550946798918
1:234052550-234052551	0.07880462815669913	3423	856	1474	1036	196	0.1891891891891892
1:234052550-234052551	0.05736152510448681	2480	791	1304	953	93	0.09758656873032528
1:234052550-234052551	0.041753189365604	1751	709	1093	842	43	0.0510688836104513
1:234052550-234052551	0.03039195382313198	1294	624	886	724	19	0.026243093922651933
1:234052550-234052551	0.02212216291070448	953	520	700	592	6	0.010135135135135136
1:234052550-234052551	0.01610262027560939	664	428	538	478	3	0.006276150627615063
1:234052550-234052551	0.011721022975334805	485	340	410	371	2	0.005390835579514825
1:234052550-234052551	0.008531678524172805	353	276	318	297	1	0.003367003367003367
1:234052550-234052551	0.006210169418915616	270	218	249	231	0	0.0
1:234052550-234052551	0.004520353656360241	200	169	190	178	0	0.0
1:234052550-234052551	0.0032903445623126675	149	133	142	138	0	0.0
1:234052550-234052551	0.002395026619987486	110	99	105	103	0	0.0
1:234052550-234052551	0.0017433288221999873	83	77	81	79	0	0.0
1:234052550-234052551	0.0012689610031679222	56	53	56	55	0	0.0
1:234052550-234052551	0.0009236708571873865	48	45	48	47	0	0.0
1:234052550-234052551	0.0006723357536499335	35	33	35	34	0	0.0
1:234052550-234052551	0.0004893900918477494	25	23	25	24	0	0.0
1:234052550-234052551	0.0003562247890262444	19	18	19	18	0	0.0
1:234052550-234052551	0.0002592943797404667	14	14	14	14	0	0.0
1:234052550-234052551	0.00018873918221350977	12	12	12	12	0	0.0
1:234052550-234052551	0.00013738237958832623	11	11	11	11	0	0.0
1:234052550-234052551	0.0001	7	7	7	7	0	0.0
1:246113204-246113205	1.0	20699	1368	1842	1324	440	0.3323262839879154
1:246113204-246113205	0.7278953843983146	15016	1257	1727	1234	400	0.3241491085899514
1:246113204-246113205	0.5298316906283708	10901	1150	1604	1151	354	0.30755864465682015
1:246113204-246113205	0.38566204211634725	7947	1041	1482	1064	300	0.2819548872180451
1:246113204-246113205	0.2807216203941176	5848	965	1371	999	249	0.24924924924924924
1:246113204-246113205	0.20433597178569418	4298	895	1260	931	196	0.21052631578947367
1:246113204-246113205	0.14873521072935117	3103	802	1110	842	151	0.17933491686460806
1:246113204-246113205	0.1082636733874054	2258	715	970	746	110	0.14745308310991956
1:246113204-246113205	0.07880462815669913	1648	630	834	658	71	0.10790273556231003
1:246113204-246113205	0.05736152510448681	1202	549	708	576	42	0.07291666666666667
1:246113204-246113205	0.041753189365604	906	474	596	497	15	0.030181086519114688
1:246113204-246113205	0.03039195382313198	654	399	482	419	7	0.016706443914081145
1:246113204-246113205	0.02212216291070448	467	318	366	329	4	0.0121580547112462
1:246113204-246113205	0.01610262027560939	345	263	294	271	0	0.0
1:246113204-246113205	0.011721022975334805	266	212	232	218	0	0.0
1:246113204-246113205	0.008531678524172805	175	145	157	149	0	0.0
1:246113204-246113205	0.006210169418915616	119	103	108	104	0	0.0
1:246113204-246113205	0.004520353656360241	75	69	71	70	0	0.0
1:246113204-246113205	0.0032903445623126675	62	57	58	58	0	0.0
1:246113204-246113205	0.002395026619987486	46	44	45	45	0	0.0
1:246113204-246113205	0.0017433288221999873	36	35	36	36	0	0.0
1:246113204-246113205	0.0012689610031679222	26	26	26	26	0	0.0
1:246113204-246113205	0.0009236708571873865	19	19	19	19	0	0.0
1:246113204-246113205	0.0006723357536499335	15	15	15	15	0	0.0
1:246113204-246113205	0.0004893900918477494	13	13	13	13	0	0.0
1:246113204-246113205	0.0003562247890262444	7	7	7	7	0	0.0
1:246113204-246113205	0.0002592943797404667	5	5	5	5	0	0.0
1:246113204-246113205	0.00018873918221350977	4	4	4	4	0	0.0
1:246113204-246113205	0.00013738237958832623	3	3	3	3	0	0.0
1:246113204-246113205	0.0001	1	1	1	1	0	0.0
1:39082446-39082447	1.0	32305	857	1433	926	486	0.5248380129589633
1:39082446-39082447	0.7278953843983146	23522	812	1385	883	470	0.5322763306908267
1:39082446-39082447	0.5298316906283708	17125	782	1350	862	455	0.5278422273781903
1:39082446-39082447	0.38566204211634725	12587	752	1301	835	434	0.5197604790419161
1:39082446-39082447	0.2807216203941176	9197	728	1261	808	399	0.4938118811881188
1:39082446-39082447	0.20433597178569418	6683	698	1200	774	351	0.45348837209302323
1:39082446-39082447	0.14873521072935117	4868	663	1138	738	308	0.4173441734417344
1:39082446-39082447	0.1082636733874054	3547	636	1069	710	238	0.3352112676056338
1:39082446-39082447	0.07880462815669913	2520	591	971	665	156	0.23458646616541354
1:39082446-39082447	0.05736152510448681	1817	544	851	614	97	0.15798045602605862
1:39082446-39082447	0.041753189365604	1336	497	730	563	50	0.08880994671403197
1:39082446-39082447	0.03039195382313198	973	432	603	487	23	0.04722792607802875
1:39082446-39082447	0.02212216291070448	711	377	496	420	8	0.01904761904761905
1:39082446-39082447	0.01610262027560939	519	313	395	346	5	0.014450867052023121
1:39082446-39082447	0.011721022975334805	384	258	311	282	2	0.0070921985815602835
1:39082446-39082447	0.008531678524172805	288	208	246	226	0	0.0
1:39082446-39082447	0.006210169418915616	207	164	187	176	0	0.0
1:39082446-39082447	0.004520353656360241	149	126	136	131	0	0.0
1:39082446-39082447	0.0032903445623126675	98	86	91	88	0	0.0
1:39082446-39082447	0.002395026619987486	73	65	68	67	0	0.0
1:39082446-39082447	0.0017433288221999873	58	53	54	54	0	0.0
1:39082446-39082447	0.0012689610031679222	42	38	39	39	0	0.0
1:39082446-39082447	0.0009236708571873865	28	27	27	27	0	0.0
1:39082446-39082447	0.0006723357536499335	24	23	23	23	0	0.0
1:39082446-39082447	0.0004893900918477494	19	18	18	18	0	0.0
1:39082446-39082447	0.0003562247890262444	14	14	14	14	0	0.0
1:39082446-39082447	0.0002592943797404667	10	10	10	10	0	0.0
1:39082446-39082447	0.00018873918221350977	6	6	6	6	0	0.0
1:39082446-39082447	0.00013738237958832623	4	4	4	4	0	0.0
1:39082446-39082447	0.0001	2	2	2	2	0	0.0
1:11022744-11022745	1.0	46155	1503	2658	1690	918	0.5431952662721894
1:11022744-11022745	0.7278953843983146	33457	1453	2598	1645	877	0.5331306990881459
1:11022744-11022745	0.5298316906283708	24378	1401	2520	1599	813	0.5084427767354597
1:11022744-11022745	0.38566204211634725	17789	1343	2421	1539	742	0.4821312540610786
1:11022744-11022745	0.2807216203941176	12858	1295	2298	1478	656	0.4438430311231394
1:11022744-11022745	0.20433597178569418	9340	1248	2161	1417	538	0.3796753705010586
1:11022744-11022745	0.14873521072935117	6773	1170	1978	1325	429	0.3237735849056604
1:11022744-11022745	0.1082636733874054	4990	1108	1820	1252	314	0.2507987220447284
1:11022744-11022745	0.07880462815669913	3593	1005	1600	1134	198	0.1746031746031746
1:11022744-11022745	0.05736152510448681	2573	898	1358	1009	114	0.11298315163528246
1:11022744-11022745	0.041753189365604	1849	798	1140	887	51	0.05749718151071026
1:11022744-11022745	0.03039195382313198	1323	671	911	739	24	0.03247631935047361
1:11022744-11022745	0.02212216291070448	967	554	716	603	13	0.02155887230514096
1:11022744-11022745	0.01610262027560939	704	458	560	491	6	0.012219959266802444
1:11022744-11022745	0.011721022975334805	526	374	437	396	3	0.007575757575757576
1:11022744-11022745	0.008531678524172805	389	294	334	309	2	0.006472491909385114
1:11022744-11022745	0.006210169418915616	269	215	240	225	0	0.0
1:11022744-11022745	0.004520353656360241	200	165	185	173	0	0.0
1:11022744-11022745	0.0032903445623126675	150	129	142	136	0	0.0
1:11022744-11022745	0.002395026619987486	107	98	102	100	0	0.0
1:11022744-11022745	0.0017433288221999873	81	76	79	77	0	0.0
1:11022744-11022745	0.0012689610031679222	59	58	58	58	0	0.0
1:11022744-11022745	0.0009236708571873865	45	44	44	44	0	0.0
1:11022744-11022745	0.0006723357536499335	29	29	29	29	0	0.0
1:11022744-11022745	0.0004893900918477494	22	22	22	22	0	0.0
1:11022744-11022745	0.0003562247890262444	16	16	16	16	0	0.0
1:11022744-11022745	0.0002592943797404667	10	10	10	10	0	0.0
1:11022744-11022745	0.00018873918221350977	6	6	6	6	0	0.0
1:11022744-11022745	0.00013738237958832623	5	5	5	5	0	0.0
1:11022744-11022745	0.0001	5	5	5	5	0	0.0
1:47487734-47487735	1.0	64120	1601	2696	1745	897	0.5140401146131806
1:47487734-47487735	0.7278953843983146	46672	1508	2600	1671	880	0.5266307600239377
1:47487734-47487735	0.5298316906283708	33936	1423	2508	1598	848	0.5306633291614519
1:47487734-47487735	0.38566204211634725	24643	1365	2420	1540	824	0.535064935064935
1:47487734-47487735	0.2807216203941176	17933	1312	2344	1497	768	0.5130260521042084
1:47487734-47487735	0.20433597178569418	12993	1256	2257	1439	701	0.4871438498957609
1:47487734-47487735	0.14873521072935117	9523	1203	2160	1382	609	0.4406657018813314
1:47487734-47487735	0.1082636733874054	6997	1154	2048	1325	491	0.37056603773584906
1:47487734-47487735	0.07880462815669913	5125	1082	1887	1252	355	0.28354632587859424
1:47487734-47487735	0.05736152510448681	3678	990	1662	1144	230	0.20104895104895104
1:47487734-47487735	0.041753189365604	2649	911	1448	1046	106	0.10133843212237094
1:47487734-47487735	0.03039195382313198	1895	819	1201	931	51	0.05477980665950591
1:47487734-47487735	0.02212216291070448	1387	716	992	810	24	0.02962962962962963
1:47487734-47487735	0.01610262027560939	1013	591	771	660	10	0.015151515151515152
1:47487734-47487735	0.011721022975334805	747	487	611	539	2	0.0037105751391465678
1:47487734-47487735	0.008531678524172805	542	398	469	428	0	0.0
1:47487734-47487735	0.006210169418915616	403	326	372	349	0	0.0
1:47487734-47487735	0.004520353656360241	280	241	261	253	0	0.0
