target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:4482110-4482111	0.38566204211634725	17323	1545	2903	1905	783	0.4110236220472441
1:4482110-4482111	0.2807216203941176	12651	1469	2709	1809	657	0.36318407960199006
1:4482110-4482111	0.20433597178569418	9096	1388	2488	1705	531	0.3114369501466276
1:4482110-4482111	0.14873521072935117	6614	1298	2262	1589	399	0.2511013215859031
1:4482110-4482111	0.1082636733874054	4791	1194	2018	1451	281	0.19365954514128186
1:4482110-4482111	0.07880462815669913	3506	1091	1764	1295	177	0.13667953667953667
1:4482110-4482111	0.05736152510448681	2569	971	1497	1142	97	0.08493870402802102
1:4482110-4482111	0.041753189365604	1867	850	1232	978	39	0.03987730061349693
1:4482110-4482111	0.03039195382313198	1333	720	972	812	16	0.019704433497536946
1:4482110-4482111	0.02212216291070448	976	608	764	667	8	0.01199400299850075
1:4482110-4482111	0.01610262027560939	731	496	607	544	4	0.007352941176470588
1:4482110-4482111	0.011721022975334805	512	386	444	413	2	0.004842615012106538
1:4482110-4482111	0.008531678524172805	375	296	333	311	1	0.003215434083601286
1:4482110-4482111	0.006210169418915616	272	228	250	237	0	0.0
1:4482110-4482111	0.004520353656360241	202	174	189	180	0	0.0
1:4482110-4482111	0.0032903445623126675	162	143	154	147	0	0.0
1:4482110-4482111	0.002395026619987486	116	109	113	111	0	0.0
1:4482110-4482111	0.0017433288221999873	87	83	86	85	0	0.0
1:4482110-4482111	0.0012689610031679222	68	64	67	66	0	0.0
1:4482110-4482111	0.0009236708571873865	54	50	53	52	0	0.0
1:4482110-4482111	0.0006723357536499335	45	42	44	43	0	0.0
1:4482110-4482111	0.0004893900918477494	30	29	30	29	0	0.0
1:4482110-4482111	0.0003562247890262444	23	22	23	22	0	0.0
1:4482110-4482111	0.0002592943797404667	17	17	17	17	0	0.0
1:4482110-4482111	0.00018873918221350977	11	11	11	11	0	0.0
1:4482110-4482111	0.00013738237958832623	6	6	6	6	0	0.0
1:4482110-4482111	0.0001	5	5	5	5	0	0.0
1:191822726-191822727	1.0	66662	1673	3152	1994	1046	0.5245737211634904
1:191822726-191822727	0.7278953843983146	48472	1603	3046	1929	985	0.5106272680145153
1:191822726-191822727	0.5298316906283708	35418	1526	2921	1854	896	0.48327939590075514
1:191822726-191822727	0.38566204211634725	25916	1454	2804	1787	811	0.45383324006715164
1:191822726-191822727	0.2807216203941176	18874	1392	2642	1718	717	0.41734575087310827
1:191822726-191822727	0.20433597178569418	13764	1341	2491	1648	626	0.37985436893203883
1:191822726-191822727	0.14873521072935117	10058	1248	2293	1533	532	0.3470319634703196
1:191822726-191822727	0.1082636733874054	7362	1183	2117	1444	438	0.3033240997229917
1:191822726-191822727	0.07880462815669913	5309	1100	1908	1329	333	0.2505643340857788
1:191822726-191822727	0.05736152510448681	3822	998	1662	1196	220	0.18394648829431437
1:191822726-191822727	0.041753189365604	2781	910	1436	1072	135	0.1259328358208955
1:191822726-191822727	0.03039195382313198	2014	816	1218	945	69	0.07301587301587302
1:191822726-191822727	0.02212216291070448	1465	717	1001	807	26	0.0322180916976456
1:191822726-191822727	0.01610262027560939	1062	614	798	680	10	0.014705882352941176
1:191822726-191822727	0.011721022975334805	755	500	608	539	7	0.012987012987012988
1:191822726-191822727	0.008531678524172805	540	387	449	409	4	0.009779951100244499
1:191822726-191822727	0.006210169418915616	396	305	346	318	2	0.006289308176100629
1:191822726-191822727	0.004520353656360241	280	239	258	245	1	0.004081632653061225
1:191822726-191822727	0.0032903445623126675	211	189	199	192	0	0.0
1:191822726-191822727	0.002395026619987486	158	144	151	146	0	0.0
1:191822726-191822727	0.0017433288221999873	118	110	114	110	0	0.0
1:191822726-191822727	0.0012689610031679222	95	88	92	88	0	0.0
1:191822726-191822727	0.0009236708571873865	60	58	58	58	0	0.0
1:191822726-191822727	0.0006723357536499335	42	40	41	41	0	0.0
1:191822726-191822727	0.0004893900918477494	32	30	31	31	0	0.0
1:191822726-191822727	0.0003562247890262444	24	22	23	23	0	0.0
1:191822726-191822727	0.0002592943797404667	16	15	16	16	0	0.0
1:191822726-191822727	0.00018873918221350977	10	9	10	10	0	0.0
1:191822726-191822727	0.00013738237958832623	7	7	7	7	0	0.0
1:191822726-191822727	0.0001	5	5	5	5	0	0.0
1:7056717-7056718	1.0	54042	1735	3163	2191	824	0.37608397991784576
1:7056717-7056718	0.7278953843983146	39290	1643	2991	2075	755	0.363855421686747
1:7056717-7056718	0.5298316906283708	28649	1552	2804	1953	679	0.34767025089605735
1:7056717-7056718	0.38566204211634725	20821	1455	2597	1820	592	0.3252747252747253
1:7056717-7056718	0.2807216203941176	15154	1359	2413	1698	523	0.3080094228504123
1:7056717-7056718	0.20433597178569418	10990	1258	2202	1557	462	0.29672447013487474
1:7056717-7056718	0.14873521072935117	7970	1170	2003	1431	387	0.27044025157232704
1:7056717-7056718	0.1082636733874054	5837	1061	1771	1271	321	0.25255704169944926
1:7056717-7056718	0.07880462815669913	4271	970	1579	1146	251	0.21902268760907503
1:7056717-7056718	0.05736152510448681	3091	870	1373	1013	161	0.15893385982230998
1:7056717-7056718	0.041753189365604	2248	772	1185	891	96	0.10774410774410774
1:7056717-7056718	0.03039195382313198	1601	678	992	776	48	0.061855670103092786
1:7056717-7056718	0.02212216291070448	1141	572	787	644	22	0.034161490683229816
1:7056717-7056718	0.01610262027560939	814	466	610	519	9	0.017341040462427744
1:7056717-7056718	0.011721022975334805	578	372	470	412	2	0.0048543689320388345
1:7056717-7056718	0.008531678524172805	407	284	346	312	2	0.00641025641025641
1:7056717-7056718	0.006210169418915616	295	230	264	247	1	0.004048582995951417
1:7056717-7056718	0.004520353656360241	209	172	194	182	0	0.0
1:7056717-7056718	0.0032903445623126675	146	126	139	132	0	0.0
1:7056717-7056718	0.002395026619987486	114	103	109	107	0	0.0
1:7056717-7056718	0.0017433288221999873	89	83	87	85	0	0.0
1:7056717-7056718	0.0012689610031679222	68	63	66	65	0	0.0
1:7056717-7056718	0.0009236708571873865	49	46	47	47	0	0.0
1:7056717-7056718	0.0006723357536499335	39	37	38	38	0	0.0
1:7056717-7056718	0.0004893900918477494	28	27	27	27	0	0.0
1:7056717-7056718	0.0003562247890262444	21	20	20	20	0	0.0
1:7056717-7056718	0.0002592943797404667	18	18	18	18	0	0.0
1:7056717-7056718	0.00018873918221350977	11	11	11	11	0	0.0
1:7056717-7056718	0.00013738237958832623	5	5	5	5	0	0.0
1:7056717-7056718	0.0001	3	3	3	3	0	0.0
1:7157796-7157797	1.0	69297	2027	3949	2481	1290	0.5199516324062878
1:7157796-7157797	0.7278953843983146	50469	1940	3798	2392	1177	0.49205685618729095
1:7157796-7157797	0.5298316906283708	36762	1852	3611	2294	1050	0.45771578029642546
1:7157796-7157797	0.38566204211634725	26709	1771	3417	2193	933	0.42544459644322846
1:7157796-7157797	0.2807216203941176	19406	1691	3204	2089	820	0.39253231211105793
1:7157796-7157797	0.20433597178569418	14156	1599	2978	1969	683	0.34687658710005076
1:7157796-7157797	0.14873521072935117	10320	1509	2718	1853	548	0.29573664328116567
1:7157796-7157797	0.1082636733874054	7471	1401	2455	1718	412	0.239813736903376
1:7157796-7157797	0.07880462815669913	5435	1281	2152	1548	300	0.1937984496124031
1:7157796-7157797	0.05736152510448681	3976	1153	1877	1384	188	0.13583815028901733
1:7157796-7157797	0.041753189365604	2895	1025	1595	1219	112	0.0918785890073831
1:7157796-7157797	0.03039195382313198	2104	894	1307	1046	63	0.06022944550669216
1:7157796-7157797	0.02212216291070448	1547	775	1073	889	25	0.0281214848143982
1:7157796-7157797	0.01610262027560939	1123	657	856	739	12	0.016238159675236806
1:7157796-7157797	0.011721022975334805	846	550	688	606	6	0.009900990099009901
1:7157796-7157797	0.008531678524172805	621	442	531	482	0	0.0
1:7157796-7157797	0.006210169418915616	448	340	397	363	0	0.0
1:7157796-7157797	0.004520353656360241	323	269	300	282	0	0.0
1:7157796-7157797	0.0032903445623126675	254	221	240	230	0	0.0
1:7157796-7157797	0.002395026619987486	187	173	179	176	0	0.0
1:7157796-7157797	0.0017433288221999873	128	119	123	120	0	0.0
1:7157796-7157797	0.0012689610031679222	92	89	91	90	0	0.0
1:7157796-7157797	0.0009236708571873865	68	65	67	66	0	0.0
1:7157796-7157797	0.0006723357536499335	49	48	49	49	0	0.0
1:7157796-7157797	0.0004893900918477494	40	39	40	40	0	0.0
1:7157796-7157797	0.0003562247890262444	26	25	26	26	0	0.0
1:7157796-7157797	0.0002592943797404667	18	18	18	18	0	0.0
1:7157796-7157797	0.00018873918221350977	14	14	14	14	0	0.0
1:7157796-7157797	0.00013738237958832623	9	9	9	9	0	0.0
1:7157796-7157797	0.0001	8	8	8	8	0	0.0
1:22424516-22424517	1.0	89806	1951	3732	2322	1322	0.5693367786391043
1:22424516-22424517	0.7278953843983146	65397	1853	3602	2230	1246	0.5587443946188341
1:22424516-22424517	0.5298316906283708	47575	1762	3462	2140	1180	0.5514018691588785
1:22424516-22424517	0.38566204211634725	34738	1697	3331	2067	1091	0.5278180938558297
1:22424516-22424517	0.2807216203941176	25285	1633	3192	1985	982	0.4947103274559194
1:22424516-22424517	0.20433597178569418	18348	1565	3024	1902	839	0.4411146161934805
1:22424516-22424517	0.14873521072935117	13278	1499	2816	1810	711	0.39281767955801106
1:22424516-22424517	0.1082636733874054	9715	1431	2623	1732	581	0.33545034642032334
1:22424516-22424517	0.07880462815669913	7119	1333	2371	1612	445	0.2760545905707196
1:22424516-22424517	0.05736152510448681	5121	1233	2116	1479	303	0.20486815415821502
1:22424516-22424517	0.041753189365604	3711	1130	1845	1332	173	0.12987987987987987
1:22424516-22424517	0.03039195382313198	2676	1009	1554	1172	92	0.07849829351535836
1:22424516-22424517	0.02212216291070448	1967	887	1284	1022	49	0.04794520547945205
1:22424516-22424517	0.01610262027560939	1414	743	1021	841	21	0.02497027348394768
1:22424516-22424517	0.011721022975334805	1024	621	792	682	9	0.013196480938416423
1:22424516-22424517	0.008531678524172805	749	509	619	550	4	0.007272727272727273
1:22424516-22424517	0.006210169418915616	534	395	463	423	1	0.002364066193853428
1:22424516-22424517	0.004520353656360241	377	306	338	319	0	0.0
1:22424516-22424517	0.0032903445623126675	270	228	247	235	0	0.0
1:22424516-22424517	0.002395026619987486	190	167	178	171	0	0.0
1:22424516-22424517	0.0017433288221999873	132	119	123	120	0	0.0
1:22424516-22424517	0.0012689610031679222	101	91	94	92	0	0.0
1:22424516-22424517	0.0009236708571873865	78	70	73	71	0	0.0
1:22424516-22424517	0.0006723357536499335	56	51	54	52	0	0.0
1:22424516-22424517	0.0004893900918477494	38	35	37	36	0	0.0
1:22424516-22424517	0.0003562247890262444	26	24	25	25	0	0.0
1:22424516-22424517	0.0002592943797404667	19	19	19	19	0	0.0
1:22424516-22424517	0.00018873918221350977	13	13	13	13	0	0.0
1:22424516-22424517	0.00013738237958832623	10	10	10	10	0	0.0
1:22424516-22424517	0.0001	7	7	7	7	0	0.0
1:184369890-184369891	1.0	52887	1482	2353	1549	721	0.4654615881213686
1:184369890-184369891	0.7278953843983146	38566	1384	2252	1481	677	0.4571235651586766
1:184369890-184369891	0.5298316906283708	28063	1316	2156	1430	617	0.4314685314685315
1:184369890-184369891	0.38566204211634725	20481	1242	2048	1375	555	0.4036363636363636
1:184369890-184369891	0.2807216203941176	14996	1178	1932	1307	491	0.37566947207345064
1:184369890-184369891	0.20433597178569418	10941	1110	1799	1230	416	0.3382113821138211
1:184369890-184369891	0.14873521072935117	7987	1050	1673	1159	361	0.3114754098360656
1:184369890-184369891	0.1082636733874054	5820	973	1526	1079	295	0.27340129749768305
1:184369890-184369891	0.07880462815669913	4220	901	1373	992	228	0.22983870967741934
1:184369890-184369891	0.05736152510448681	3051	812	1206	886	165	0.18623024830699775
1:184369890-184369891	0.041753189365604	2277	735	1064	802	106	0.13216957605985039
1:184369890-184369891	0.03039195382313198	1681	655	912	708	63	0.08898305084745763
1:184369890-184369891	0.02212216291070448	1212	556	748	598	42	0.07023411371237458
1:184369890-184369891	0.01610262027560939	881	486	620	518	17	0.032818532818532815
1:184369890-184369891	0.011721022975334805	664	409	505	432	7	0.016203703703703703
1:184369890-184369891	0.008531678524172805	460	324	381	339	5	0.014749262536873156
1:184369890-184369891	0.006210169418915616	321	243	280	247	2	0.008097165991902834
1:184369890-184369891	0.004520353656360241	245	193	215	196	1	0.00510204081632653
1:184369890-184369891	0.0032903445623126675	193	156	174	159	1	0.006289308176100629
1:184369890-184369891	0.002395026619987486	152	127	138	128	0	0.0
1:184369890-184369891	0.0017433288221999873	115	103	109	104	0	0.0
1:184369890-184369891	0.0012689610031679222	85	79	81	79	0	0.0
1:184369890-184369891	0.0009236708571873865	63	58	59	58	0	0.0
1:184369890-184369891	0.0006723357536499335	42	39	40	39	0	0.0
1:184369890-184369891	0.0004893900918477494	29	28	28	28	0	0.0
1:184369890-184369891	0.0003562247890262444	19	18	18	18	0	0.0
1:184369890-184369891	0.0002592943797404667	16	16	16	16	0	0.0
1:184369890-184369891	0.00018873918221350977	14	14	14	14	0	0.0
1:184369890-184369891	0.00013738237958832623	11	11	11	11	0	0.0
1:184369890-184369891	0.0001	6	6	6	6	0	0.0
1:194994482-194994483	1.0	39707	1407	2488	1603	775	0.48346849656893326
1:194994482-194994483	0.7278953843983146	29039	1328	2370	1528	712	0.46596858638743455
1:194994482-194994483	0.5298316906283708	21182	1262	2258	1459	633	0.43385880740233035
1:194994482-194994483	0.38566204211634725	15399	1185	2118	1376	568	0.4127906976744186
1:194994482-194994483	0.2807216203941176	11232	1113	1981	1302	491	0.3771121351766513
1:194994482-194994483	0.20433597178569418	8140	1056	1828	1231	407	0.330625507717303
1:194994482-194994483	0.14873521072935117	6019	990	1669	1144	343	0.29982517482517484
1:194994482-194994483	0.1082636733874054	4290	907	1491	1042	254	0.2437619961612284
1:194994482-194994483	0.07880462815669913	3117	831	1331	956	179	0.18723849372384938
1:194994482-194994483	0.05736152510448681	2295	747	1160	854	107	0.1252927400468384
1:194994482-194994483	0.041753189365604	1677	671	992	765	58	0.07581699346405228
1:194994482-194994483	0.03039195382313198	1216	593	817	663	27	0.04072398190045249
1:194994482-194994483	0.02212216291070448	889	501	664	556	14	0.025179856115107913
1:194994482-194994483	0.01610262027560939	625	415	512	451	6	0.013303769401330377
1:194994482-194994483	0.011721022975334805	436	320	371	337	4	0.011869436201780416
1:194994482-194994483	0.008531678524172805	304	240	270	252	0	0.0
1:194994482-194994483	0.006210169418915616	224	182	201	193	0	0.0
1:194994482-194994483	0.004520353656360241	141	121	130	125	0	0.0
1:194994482-194994483	0.0032903445623126675	102	87	94	90	0	0.0
1:194994482-194994483	0.002395026619987486	78	65	70	66	0	0.0
1:194994482-194994483	0.0017433288221999873	55	47	50	47	0	0.0
1:194994482-194994483	0.0012689610031679222	45	42	44	42	0	0.0
1:194994482-194994483	0.0009236708571873865	31	29	31	29	0	0.0
1:194994482-194994483	0.0006723357536499335	24	23	24	23	0	0.0
1:194994482-194994483	0.0004893900918477494	17	17	17	17	0	0.0
1:194994482-194994483	0.0003562247890262444	11	11	11	11	0	0.0
1:194994482-194994483	0.0002592943797404667	6	6	6	6	0	0.0
1:194994482-194994483	0.00018873918221350977	5	5	5	5	0	0.0
1:194994482-194994483	0.00013738237958832623	3	3	3	3	0	0.0
1:194994482-194994483	0.0001	3	3	3	3	0	0.0
1:192078661-192078662	1.0	70687	1991	3752	2500	1120	0.448
1:192078661-192078662	0.7278953843983146	51340	1896	3600	2393	1010	0.4220643543669035
1:192078661-192078662	0.5298316906283708	37543	1798	3420	2278	909	0.3990342405618964
1:192078661-192078662	0.38566204211634725	27236	1706	3205	2167	810	0.373788647900323
1:192078661-192078662	0.2807216203941176	19743	1611	2985	2037	710	0.3485517918507609
1:192078661-192078662	0.20433597178569418	14403	1534	2771	1915	615	0.32114882506527415
1:192078661-192078662	0.14873521072935117	10413	1432	2520	1770	524	0.296045197740113
1:192078661-192078662	0.1082636733874054	7630	1321	2268	1620	415	0.25617283950617287
1:192078661-192078662	0.07880462815669913	5479	1210	2031	1473	296	0.20095044127630685
1:192078661-192078662	0.05736152510448681	3998	1102	1795	1324	204	0.1540785498489426
1:192078661-192078662	0.041753189365604	2887	961	1498	1136	129	0.11355633802816902
1:192078661-192078662	0.03039195382313198	2086	846	1259	985	68	0.06903553299492386
1:192078661-192078662	0.02212216291070448	1506	719	1014	821	30	0.03654080389768575
1:192078661-192078662	0.01610262027560939	1090	604	802	677	16	0.023633677991137372
1:192078661-192078662	0.011721022975334805	802	507	635	557	7	0.012567324955116697
1:192078661-192078662	0.008531678524172805	568	402	482	432	2	0.004629629629629629
1:192078661-192078662	0.006210169418915616	417	312	366	333	1	0.003003003003003003
1:192078661-192078662	0.004520353656360241	297	248	275	258	0	0.0
1:192078661-192078662	0.0032903445623126675	208	181	198	187	0	0.0
1:192078661-192078662	0.002395026619987486	152	140	149	144	0	0.0
1:192078661-192078662	0.0017433288221999873	102	93	100	95	0	0.0
1:192078661-192078662	0.0012689610031679222	78	71	76	72	0	0.0
1:192078661-192078662	0.0009236708571873865	57	55	57	55	0	0.0
1:192078661-192078662	0.0006723357536499335	40	38	40	38	0	0.0
1:192078661-192078662	0.0004893900918477494	26	25	26	25	0	0.0
1:192078661-192078662	0.0003562247890262444	20	20	20	20	0	0.0
1:192078661-192078662	0.0002592943797404667	15	15	15	15	0	0.0
1:192078661-192078662	0.00018873918221350977	12	12	12	12	0	0.0
1:192078661-192078662	0.00013738237958832623	9	9	9	9	0	0.0
1:192078661-192078662	0.0001	9	9	9	9	0	0.0
1:25357471-25357472	1.0	36035	1584	2808	1803	863	0.4786466999445369
1:25357471-25357472	0.7278953843983146	26054	1498	2678	1721	791	0.45961650203370136
1:25357471-25357472	0.5298316906283708	18885	1413	2513	1628	698	0.42874692874692877
1:25357471-25357472	0.38566204211634725	13715	1329	2349	1535	612	0.3986970684039088
1:25357471-25357472	0.2807216203941176	10023	1249	2170	1440	506	0.35138888888888886
1:25357471-25357472	0.20433597178569418	7320	1159	1979	1329	421	0.31677953348382243
1:25357471-25357472	0.14873521072935117	5337	1082	1785	1227	315	0.2567237163814181
1:25357471-25357472	0.1082636733874054	3850	972	1551	1096	221	0.20164233576642335
1:25357471-25357472	0.07880462815669913	2812	874	1328	972	145	0.14917695473251028
1:25357471-25357472	0.05736152510448681	2104	791	1139	865	79	0.09132947976878612
1:25357471-25357472	0.041753189365604	1500	670	918	725	37	0.05103448275862069
1:25357471-25357472	0.03039195382313198	1090	565	746	607	23	0.03789126853377265
1:25357471-25357472	0.02212216291070448	788	478	598	512	10	0.01953125
1:25357471-25357472	0.01610262027560939	553	383	451	407	4	0.009828009828009828
1:25357471-25357472	0.011721022975334805	399	301	339	314	1	0.0031847133757961785
1:25357471-25357472	0.008531678524172805	285	231	255	239	0	0.0
1:25357471-25357472	0.006210169418915616	202	176	192	182	0	0.0
1:25357471-25357472	0.004520353656360241	148	137	143	139	0	0.0
1:25357471-25357472	0.0032903445623126675	108	99	104	101	0	0.0
1:25357471-25357472	0.002395026619987486	74	71	72	72	0	0.0
1:25357471-25357472	0.0017433288221999873	53	52	52	52	0	0.0
1:25357471-25357472	0.0012689610031679222	43	43	43	43	0	0.0
1:25357471-25357472	0.0009236708571873865	27	27	27	27	0	0.0
1:25357471-25357472	0.0006723357536499335	19	19	19	19	0	0.0
1:25357471-25357472	0.0004893900918477494	15	15	15	15	0	0.0
1:25357471-25357472	0.0003562247890262444	13	13	13	13	0	0.0
1:25357471-25357472	0.0002592943797404667	8	8	8	8	0	0.0
1:25357471-25357472	0.00018873918221350977	5	5	5	5	0	0.0
1:25357471-25357472	0.00013738237958832623	3	3	3	3	0	0.0
1:25357471-25357472	0.0001	2	2	2	2	0	0.0
1:11229156-11229157	1.0	31437	974	1639	1099	494	0.4494995450409463
1:11229156-11229157	0.7278953843983146	22829	940	1578	1058	461	0.43572778827977315
1:11229156-11229157	0.5298316906283708	16688	894	1507	1012	415	0.41007905138339923
1:11229156-11229157	0.38566204211634725	12124	862	1442	976	355	0.3637295081967213
1:11229156-11229157	0.2807216203941176	8765	820	1354	928	305	0.3286637931034483
1:11229156-11229157	0.20433597178569418	6418	776	1246	869	264	0.3037974683544304
1:11229156-11229157	0.14873521072935117	4630	719	1138	802	222	0.27680798004987534
1:11229156-11229157	0.1082636733874054	3393	659	1023	732	174	0.23770491803278687
1:11229156-11229157	0.07880462815669913	2472	599	919	668	127	0.19011976047904192
1:11229156-11229157	0.05736152510448681	1786	542	800	601	91	0.15141430948419302
1:11229156-11229157	0.041753189365604	1327	481	675	534	63	0.11797752808988764
1:11229156-11229157	0.03039195382313198	980	425	575	468	35	0.07478632478632478
1:11229156-11229157	0.02212216291070448	729	367	475	398	20	0.05025125628140704
1:11229156-11229157	0.01610262027560939	544	314	394	338	7	0.020710059171597635
1:11229156-11229157	0.011721022975334805	403	265	315	282	2	0.0070921985815602835
1:11229156-11229157	0.008531678524172805	282	207	238	217	2	0.009216589861751152
1:11229156-11229157	0.006210169418915616	208	162	182	168	2	0.011904761904761904
1:11229156-11229157	0.004520353656360241	133	115	123	118	0	0.0
1:11229156-11229157	0.0032903445623126675	92	82	86	84	0	0.0
1:11229156-11229157	0.002395026619987486	69	63	67	65	0	0.0
1:11229156-11229157	0.0017433288221999873	53	51	53	53	0	0.0
1:11229156-11229157	0.0012689610031679222	39	39	39	39	0	0.0
1:11229156-11229157	0.0009236708571873865	25	25	25	25	0	0.0
1:11229156-11229157	0.0006723357536499335	20	20	20	20	0	0.0
1:11229156-11229157	0.0004893900918477494	15	15	15	15	0	0.0
1:11229156-11229157	0.0003562247890262444	8	8	8	8	0	0.0
1:11229156-11229157	0.0002592943797404667	7	7	7	7	0	0.0
1:11229156-11229157	0.00018873918221350977	5	5	5	5	0	0.0
1:11229156-11229157	0.00013738237958832623	5	5	5	5	0	0.0
1:11229156-11229157	0.0001	4	4	4	4	0	0.0
1:11694366-11694367	1.0	52365	1804	3352	2102	1100	0.5233111322549953
1:11694366-11694367	0.7278953843983146	38145	1717	3205	2008	995	0.4955179282868526
1:11694366-11694367	0.5298316906283708	27597	1633	3033	1917	904	0.4715701617110068
1:11694366-11694367	0.38566204211634725	20013	1553	2866	1834	795	0.4334787350054526
1:11694366-11694367	0.2807216203941176	14695	1479	2696	1753	683	0.38961779806046776
1:11694366-11694367	0.20433597178569418	10683	1395	2496	1642	555	0.3380024360535932
1:11694366-11694367	0.14873521072935117	7755	1315	2274	1543	444	0.28775113415424497
1:11694366-11694367	0.1082636733874054	5655	1238	2044	1437	323	0.22477383437717466
1:11694366-11694367	0.07880462815669913	4145	1115	1773	1281	226	0.17642466822794692
1:11694366-11694367	0.05736152510448681	3044	1000	1541	1140	141	0.12368421052631579
1:11694366-11694367	0.041753189365604	2247	894	1305	1010	72	0.07128712871287128
1:11694366-11694367	0.03039195382313198	1649	777	1070	867	32	0.03690888119953864
1:11694366-11694367	0.02212216291070448	1231	671	877	737	16	0.021709633649932156
1:11694366-11694367	0.01610262027560939	915	552	694	598	7	0.011705685618729096
1:11694366-11694367	0.011721022975334805	662	448	538	481	4	0.008316008316008316
1:11694366-11694367	0.008531678524172805	478	362	416	381	0	0.0
1:11694366-11694367	0.006210169418915616	359	294	323	306	0	0.0
1:11694366-11694367	0.004520353656360241	255	212	233	218	0	0.0
1:11694366-11694367	0.0032903445623126675	190	167	178	170	0	0.0
1:11694366-11694367	0.002395026619987486	126	116	121	118	0	0.0
1:11694366-11694367	0.0017433288221999873	89	84	87	85	0	0.0
1:11694366-11694367	0.0012689610031679222	62	60	62	61	0	0.0
1:11694366-11694367	0.0009236708571873865	48	47	48	48	0	0.0
1:11694366-11694367	0.0006723357536499335	38	37	38	38	0	0.0
1:11694366-11694367	0.0004893900918477494	20	20	20	20	0	0.0
1:11694366-11694367	0.0003562247890262444	15	15	15	15	0	0.0
1:11694366-11694367	0.0002592943797404667	10	10	10	10	0	0.0
1:11694366-11694367	0.00018873918221350977	7	7	7	7	0	0.0
1:11694366-11694367	0.00013738237958832623	6	6	6	6	0	0.0
1:11694366-11694367	0.0001	4	4	4	4	0	0.0
1:12505556-12505557	1.0	59447	1814	3493	2168	1189	0.5484317343173432
1:12505556-12505557	0.7278953843983146	42936	1756	3371	2098	1105	0.5266920877025739
1:12505556-12505557	0.5298316906283708	31173	1684	3228	2023	983	0.48591201186356897
1:12505556-12505557	0.38566204211634725	22677	1603	3034	1930	872	0.45181347150259066
1:12505556-12505557	0.2807216203941176	16438	1525	2860	1838	751	0.4085963003264418
1:12505556-12505557	0.20433597178569418	11846	1436	2629	1723	627	0.3639001741149158
1:12505556-12505557	0.14873521072935117	8604	1351	2400	1616	501	0.3100247524752475
1:12505556-12505557	0.1082636733874054	6246	1245	2137	1475	370	0.25084745762711863
1:12505556-12505557	0.07880462815669913	4595	1140	1896	1340	255	0.19029850746268656
1:12505556-12505557	0.05736152510448681	3373	1047	1670	1222	163	0.13338788870703763
1:12505556-12505557	0.041753189365604	2419	945	1408	1088	92	0.08455882352941177
1:12505556-12505557	0.03039195382313198	1765	834	1154	937	47	0.05016008537886873
