target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:4844003-4844004	0.041753189365604	308	280	301	297	0	0.0
1:4844003-4844004	0.03039195382313198	215	201	211	209	0	0.0
1:4844003-4844004	0.02212216291070448	151	146	149	148	0	0.0
1:4844003-4844004	0.01610262027560939	102	100	102	102	0	0.0
1:4844003-4844004	0.011721022975334805	69	69	69	69	0	0.0
1:4844003-4844004	0.008531678524172805	54	54	54	54	0	0.0
1:4844003-4844004	0.006210169418915616	39	39	39	39	0	0.0
1:4844003-4844004	0.004520353656360241	24	24	24	24	0	0.0
1:4844003-4844004	0.0032903445623126675	16	16	16	16	0	0.0
1:4844003-4844004	0.002395026619987486	14	14	14	14	0	0.0
1:4844003-4844004	0.0017433288221999873	13	13	13	13	0	0.0
1:4844003-4844004	0.0012689610031679222	7	7	7	7	0	0.0
1:4844003-4844004	0.0009236708571873865	6	6	6	6	0	0.0
1:4844003-4844004	0.0006723357536499335	6	6	6	6	0	0.0
1:4844003-4844004	0.0004893900918477494	5	5	5	5	0	0.0
1:4844003-4844004	0.0003562247890262444	3	3	3	3	0	0.0
1:4844003-4844004	0.0002592943797404667	3	3	3	3	0	0.0
1:4844003-4844004	0.00018873918221350977	2	2	2	2	0	0.0
1:4844003-4844004	0.00013738237958832623	1	1	1	1	0	0.0
1:4844003-4844004	0.0001	1	1	1	1	0	0.0
1:6170843-6170844	1.0	14268	3291	6162	4728	569	0.12034686971235195
1:6170843-6170844	0.7278953843983146	10510	2989	5351	4245	351	0.08268551236749117
1:6170843-6170844	0.5298316906283708	7617	2631	4474	3672	170	0.046296296296296294
1:6170843-6170844	0.38566204211634725	5592	2309	3687	3140	83	0.02643312101910828
1:6170843-6170844	0.2807216203941176	4046	1941	2922	2561	35	0.013666536509176102
1:6170843-6170844	0.20433597178569418	2970	1643	2318	2086	14	0.006711409395973154
1:6170843-6170844	0.14873521072935117	2170	1349	1784	1649	3	0.0018192844147968466
1:6170843-6170844	0.1082636733874054	1573	1085	1356	1283	1	0.000779423226812159
1:6170843-6170844	0.07880462815669913	1166	867	1042	1000	1	0.001
1:6170843-6170844	0.05736152510448681	854	677	787	760	1	0.0013157894736842105
1:6170843-6170844	0.041753189365604	628	528	597	581	0	0.0
1:6170843-6170844	0.03039195382313198	452	391	434	425	0	0.0
1:6170843-6170844	0.02212216291070448	329	294	317	313	0	0.0
1:6170843-6170844	0.01610262027560939	234	214	226	226	0	0.0
1:6170843-6170844	0.011721022975334805	172	158	165	165	0	0.0
1:6170843-6170844	0.008531678524172805	125	119	121	121	0	0.0
1:6170843-6170844	0.006210169418915616	92	87	89	89	0	0.0
1:6170843-6170844	0.004520353656360241	73	68	70	70	0	0.0
1:6170843-6170844	0.0032903445623126675	56	53	54	54	0	0.0
1:6170843-6170844	0.002395026619987486	39	37	37	37	0	0.0
1:6170843-6170844	0.0017433288221999873	29	27	27	27	0	0.0
1:6170843-6170844	0.0012689610031679222	19	17	17	17	0	0.0
1:6170843-6170844	0.0009236708571873865	13	11	11	11	0	0.0
1:6170843-6170844	0.0006723357536499335	9	8	8	8	0	0.0
1:6170843-6170844	0.0004893900918477494	8	7	7	7	0	0.0
1:6170843-6170844	0.0003562247890262444	7	6	6	6	0	0.0
1:6170843-6170844	0.0002592943797404667	6	5	5	5	0	0.0
1:6170843-6170844	0.00018873918221350977	6	5	5	5	0	0.0
1:6170843-6170844	0.00013738237958832623	4	4	4	4	0	0.0
1:6170843-6170844	0.0001	3	3	3	3	0	0.0
1:104540833-104540834	1.0	9138	2032	3602	2746	390	0.14202476329206118
1:104540833-104540834	0.7278953843983146	6620	1857	3147	2488	243	0.09766881028938906
1:104540833-104540834	0.5298316906283708	4819	1649	2653	2165	130	0.06004618937644342
1:104540833-104540834	0.38566204211634725	3517	1440	2200	1861	66	0.035464803868887694
1:104540833-104540834	0.2807216203941176	2559	1214	1774	1541	30	0.01946787800129786
1:104540833-104540834	0.20433597178569418	1897	1054	1436	1290	12	0.009302325581395349
1:104540833-104540834	0.14873521072935117	1432	891	1163	1068	7	0.006554307116104869
1:104540833-104540834	0.1082636733874054	1046	722	895	843	1	0.0011862396204033216
1:104540833-104540834	0.07880462815669913	791	582	698	663	0	0.0
1:104540833-104540834	0.05736152510448681	592	463	537	517	0	0.0
1:104540833-104540834	0.041753189365604	420	351	392	380	0	0.0
1:104540833-104540834	0.03039195382313198	310	273	297	291	0	0.0
1:104540833-104540834	0.02212216291070448	228	205	220	216	0	0.0
1:104540833-104540834	0.01610262027560939	166	153	160	158	0	0.0
1:104540833-104540834	0.011721022975334805	124	117	120	119	0	0.0
1:104540833-104540834	0.008531678524172805	90	86	88	87	0	0.0
1:104540833-104540834	0.006210169418915616	66	65	66	66	0	0.0
1:104540833-104540834	0.004520353656360241	49	49	49	49	0	0.0
1:104540833-104540834	0.0032903445623126675	37	37	37	37	0	0.0
1:104540833-104540834	0.002395026619987486	22	22	22	22	0	0.0
1:104540833-104540834	0.0017433288221999873	17	17	17	17	0	0.0
1:104540833-104540834	0.0012689610031679222	15	15	15	15	0	0.0
1:104540833-104540834	0.0009236708571873865	10	10	10	10	0	0.0
1:104540833-104540834	0.0006723357536499335	7	7	7	7	0	0.0
1:104540833-104540834	0.0004893900918477494	4	4	4	4	0	0.0
1:104540833-104540834	0.0003562247890262444	3	3	3	3	0	0.0
1:104540833-104540834	0.0002592943797404667	2	2	2	2	0	0.0
1:104540833-104540834	0.00018873918221350977	1	1	1	1	0	0.0
1:104540833-104540834	0.00013738237958832623	1	1	1	1	0	0.0
1:7569243-7569244	1.0	3071	1362	1979	1737	34	0.01957397812320092
1:7569243-7569244	0.7278953843983146	2230	1158	1602	1436	17	0.011838440111420613
1:7569243-7569244	0.5298316906283708	1636	968	1267	1161	5	0.004306632213608958
1:7569243-7569244	0.38566204211634725	1204	803	995	926	1	0.0010799136069114472
1:7569243-7569244	0.2807216203941176	882	642	764	723	0	0.0
1:7569243-7569244	0.20433597178569418	625	494	557	537	0	0.0
1:7569243-7569244	0.14873521072935117	454	384	420	410	0	0.0
1:7569243-7569244	0.1082636733874054	337	305	325	322	0	0.0
1:7569243-7569244	0.07880462815669913	242	220	236	233	0	0.0
1:7569243-7569244	0.05736152510448681	181	166	176	175	0	0.0
1:7569243-7569244	0.041753189365604	131	124	128	128	0	0.0
1:7569243-7569244	0.03039195382313198	92	87	90	90	0	0.0
1:7569243-7569244	0.02212216291070448	70	68	69	69	0	0.0
1:7569243-7569244	0.01610262027560939	50	50	50	50	0	0.0
1:7569243-7569244	0.011721022975334805	31	31	31	31	0	0.0
1:7569243-7569244	0.008531678524172805	22	22	22	22	0	0.0
1:7569243-7569244	0.006210169418915616	15	15	15	15	0	0.0
1:7569243-7569244	0.004520353656360241	9	9	9	9	0	0.0
1:7569243-7569244	0.0032903445623126675	8	8	8	8	0	0.0
1:7569243-7569244	0.002395026619987486	8	8	8	8	0	0.0
1:7569243-7569244	0.0017433288221999873	7	7	7	7	0	0.0
1:7569243-7569244	0.0012689610031679222	5	5	5	5	0	0.0
1:7569243-7569244	0.0009236708571873865	3	3	3	3	0	0.0
1:7569243-7569244	0.0006723357536499335	3	3	3	3	0	0.0
1:7569243-7569244	0.0004893900918477494	1	1	1	1	0	0.0
1:77934705-77934706	1.0	37643	3301	7001	4801	1636	0.34076234117892107
1:77934705-77934706	0.7278953843983146	27423	3140	6537	4564	1331	0.2916301489921122
1:77934705-77934706	0.5298316906283708	19975	2972	6054	4305	1012	0.23507549361207897
1:77934705-77934706	0.38566204211634725	14523	2760	5394	3960	709	0.17904040404040403
1:77934705-77934706	0.2807216203941176	10567	2555	4762	3621	452	0.12482739574703121
1:77934705-77934706	0.20433597178569418	7660	2298	4067	3197	282	0.08820769471379418
1:77934705-77934706	0.14873521072935117	5543	2022	3398	2758	136	0.049311094996374184
1:77934705-77934706	0.1082636733874054	4053	1768	2757	2322	75	0.03229974160206718
1:77934705-77934706	0.07880462815669913	2955	1505	2190	1886	40	0.021208907741251327
1:77934705-77934706	0.05736152510448681	2154	1250	1722	1514	14	0.009247027741083224
1:77934705-77934706	0.041753189365604	1599	1029	1347	1215	7	0.005761316872427984
1:77934705-77934706	0.03039195382313198	1170	821	1018	942	2	0.0021231422505307855
1:77934705-77934706	0.02212216291070448	836	632	754	707	1	0.0014144271570014145
1:77934705-77934706	0.01610262027560939	601	493	559	535	0	0.0
1:77934705-77934706	0.011721022975334805	439	374	416	400	0	0.0
1:77934705-77934706	0.008531678524172805	315	274	303	294	0	0.0
1:77934705-77934706	0.006210169418915616	236	214	229	223	0	0.0
1:77934705-77934706	0.004520353656360241	171	157	165	162	0	0.0
1:77934705-77934706	0.0032903445623126675	132	121	128	126	0	0.0
1:77934705-77934706	0.002395026619987486	101	93	99	98	0	0.0
1:77934705-77934706	0.0017433288221999873	65	60	64	63	0	0.0
1:77934705-77934706	0.0012689610031679222	43	39	42	41	0	0.0
1:77934705-77934706	0.0009236708571873865	31	30	31	31	0	0.0
1:77934705-77934706	0.0006723357536499335	22	21	22	22	0	0.0
1:77934705-77934706	0.0004893900918477494	17	16	17	17	0	0.0
1:77934705-77934706	0.0003562247890262444	14	13	14	14	0	0.0
1:77934705-77934706	0.0002592943797404667	7	6	7	7	0	0.0
1:77934705-77934706	0.00018873918221350977	6	5	6	6	0	0.0
1:77934705-77934706	0.00013738237958832623	4	4	4	4	0	0.0
1:77934705-77934706	0.0001	2	2	2	2	0	0.0
1:10117325-10117326	1.0	4540	1572	2293	1877	134	0.0713905167820991
1:10117325-10117326	0.7278953843983146	3291	1349	1917	1606	61	0.03798256537982565
1:10117325-10117326	0.5298316906283708	2394	1147	1563	1353	29	0.021433850702143386
1:10117325-10117326	0.38566204211634725	1759	969	1262	1126	14	0.012433392539964476
1:10117325-10117326	0.2807216203941176	1315	826	1031	938	7	0.007462686567164179
1:10117325-10117326	0.20433597178569418	950	661	792	738	3	0.0040650406504065045
1:10117325-10117326	0.14873521072935117	700	526	603	574	1	0.0017421602787456446
1:10117325-10117326	0.1082636733874054	518	420	467	451	1	0.0022172949002217295
1:10117325-10117326	0.07880462815669913	376	313	348	339	0	0.0
1:10117325-10117326	0.05736152510448681	268	237	256	253	0	0.0
1:10117325-10117326	0.041753189365604	199	181	191	189	0	0.0
1:10117325-10117326	0.03039195382313198	144	134	138	138	0	0.0
1:10117325-10117326	0.02212216291070448	106	100	101	101	0	0.0
1:10117325-10117326	0.01610262027560939	79	73	74	74	0	0.0
1:10117325-10117326	0.011721022975334805	56	53	54	54	0	0.0
1:10117325-10117326	0.008531678524172805	43	41	42	42	0	0.0
1:10117325-10117326	0.006210169418915616	30	29	29	29	0	0.0
1:10117325-10117326	0.004520353656360241	24	23	23	23	0	0.0
1:10117325-10117326	0.0032903445623126675	20	20	20	20	0	0.0
1:10117325-10117326	0.002395026619987486	10	10	10	10	0	0.0
1:10117325-10117326	0.0017433288221999873	7	7	7	7	0	0.0
1:10117325-10117326	0.0012689610031679222	6	6	6	6	0	0.0
1:10117325-10117326	0.0009236708571873865	6	6	6	6	0	0.0
1:10117325-10117326	0.0006723357536499335	4	4	4	4	0	0.0
1:10117325-10117326	0.0004893900918477494	2	2	2	2	0	0.0
1:10117325-10117326	0.0003562247890262444	1	1	1	1	0	0.0
1:174163818-174163819	1.0	42359	4303	9263	6336	2117	0.33412247474747475
1:174163818-174163819	0.7278953843983146	30924	4046	8616	5996	1668	0.2781854569713142
1:174163818-174163819	0.5298316906283708	22457	3795	7871	5606	1169	0.2085265786657153
1:174163818-174163819	0.38566204211634725	16250	3502	6973	5153	757	0.14690471569959246
1:174163818-174163819	0.2807216203941176	11823	3157	6022	4619	435	0.09417622862091361
1:174163818-174163819	0.20433597178569418	8643	2828	5102	4075	214	0.05251533742331288
1:174163818-174163819	0.14873521072935117	6298	2453	4199	3474	95	0.02734599884858952
1:174163818-174163819	0.1082636733874054	4570	2087	3322	2872	47	0.016364902506963788
1:174163818-174163819	0.07880462815669913	3333	1754	2613	2324	23	0.009896729776247849
1:174163818-174163819	0.05736152510448681	2461	1474	2046	1871	10	0.005344735435595938
1:174163818-174163819	0.041753189365604	1791	1187	1564	1448	2	0.0013812154696132596
1:174163818-174163819	0.03039195382313198	1298	933	1181	1119	1	0.0008936550491510277
1:174163818-174163819	0.02212216291070448	945	733	881	850	0	0.0
1:174163818-174163819	0.01610262027560939	688	571	652	634	0	0.0
1:174163818-174163819	0.011721022975334805	502	440	484	471	0	0.0
1:174163818-174163819	0.008531678524172805	358	320	346	339	0	0.0
1:174163818-174163819	0.006210169418915616	261	242	253	252	0	0.0
1:174163818-174163819	0.004520353656360241	195	188	191	191	0	0.0
1:174163818-174163819	0.0032903445623126675	135	129	131	131	0	0.0
1:174163818-174163819	0.002395026619987486	96	94	96	96	0	0.0
1:174163818-174163819	0.0017433288221999873	56	56	56	56	0	0.0
1:174163818-174163819	0.0012689610031679222	41	41	41	41	0	0.0
1:174163818-174163819	0.0009236708571873865	30	30	30	30	0	0.0
1:174163818-174163819	0.0006723357536499335	20	20	20	20	0	0.0
1:174163818-174163819	0.0004893900918477494	15	15	15	15	0	0.0
1:174163818-174163819	0.0003562247890262444	10	10	10	10	0	0.0
1:174163818-174163819	0.0002592943797404667	7	7	7	7	0	0.0
1:174163818-174163819	0.00018873918221350977	5	5	5	5	0	0.0
1:174163818-174163819	0.00013738237958832623	3	3	3	3	0	0.0
1:174163818-174163819	0.0001	2	2	2	2	0	0.0
1:168757921-168757922	1.0	40595	3547	7219	4904	1831	0.37336867862969003
1:168757921-168757922	0.7278953843983146	29561	3411	6833	4709	1493	0.3170524527500531
1:168757921-168757922	0.5298316906283708	21469	3252	6319	4458	1128	0.253028263795424
1:168757921-168757922	0.38566204211634725	15708	3044	5732	4160	820	0.1971153846153846
1:168757921-168757922	0.2807216203941176	11297	2777	5022	3742	520	0.13896312132549438
1:168757921-168757922	0.20433597178569418	8214	2528	4319	3357	297	0.08847184986595175
1:168757921-168757922	0.14873521072935117	5967	2282	3656	2950	142	0.04813559322033898
1:168757921-168757922	0.1082636733874054	4368	1982	2960	2494	72	0.028869286287089013
1:168757921-168757922	0.07880462815669913	3110	1644	2327	2027	32	0.015786877158362113
1:168757921-168757922	0.05736152510448681	2295	1371	1854	1654	9	0.005441354292623942
1:168757921-168757922	0.041753189365604	1666	1122	1431	1320	1	0.0007575757575757576
1:168757921-168757922	0.03039195382313198	1212	891	1069	1002	0	0.0
1:168757921-168757922	0.02212216291070448	895	698	806	771	0	0.0
1:168757921-168757922	0.01610262027560939	647	541	603	581	0	0.0
1:168757921-168757922	0.011721022975334805	473	416	448	438	0	0.0
1:168757921-168757922	0.008531678524172805	334	303	320	316	0	0.0
1:168757921-168757922	0.006210169418915616	248	231	237	235	0	0.0
1:168757921-168757922	0.004520353656360241	178	167	171	171	0	0.0
1:168757921-168757922	0.0032903445623126675	129	122	126	126	0	0.0
1:168757921-168757922	0.002395026619987486	94	88	91	91	0	0.0
1:168757921-168757922	0.0017433288221999873	70	69	70	70	0	0.0
1:168757921-168757922	0.0012689610031679222	49	49	49	49	0	0.0
1:168757921-168757922	0.0009236708571873865	38	38	38	38	0	0.0
1:168757921-168757922	0.0006723357536499335	24	24	24	24	0	0.0
1:168757921-168757922	0.0004893900918477494	19	19	19	19	0	0.0
1:168757921-168757922	0.0003562247890262444	13	13	13	13	0	0.0
1:168757921-168757922	0.0002592943797404667	8	8	8	8	0	0.0
1:168757921-168757922	0.00018873918221350977	6	6	6	6	0	0.0
1:168757921-168757922	0.00013738237958832623	4	4	4	4	0	0.0
1:168757921-168757922	0.0001	3	3	3	3	0	0.0
1:15177387-15177388	1.0	1277	874	1025	982	3	0.003054989816700611
1:15177387-15177388	0.7278953843983146	937	705	796	772	1	0.0012953367875647669
1:15177387-15177388	0.5298316906283708	670	538	593	582	0	0.0
1:15177387-15177388	0.38566204211634725	500	424	458	449	0	0.0
1:15177387-15177388	0.2807216203941176	355	317	336	331	0	0.0
1:15177387-15177388	0.20433597178569418	248	231	240	237	0	0.0
1:15177387-15177388	0.14873521072935117	180	169	176	174	0	0.0
1:15177387-15177388	0.1082636733874054	134	132	133	133	0	0.0
1:15177387-15177388	0.07880462815669913	97	97	97	97	0	0.0
1:15177387-15177388	0.05736152510448681	69	69	69	69	0	0.0
1:15177387-15177388	0.041753189365604	54	54	54	54	0	0.0
1:15177387-15177388	0.03039195382313198	38	38	38	38	0	0.0
1:15177387-15177388	0.02212216291070448	30	30	30	30	0	0.0
1:15177387-15177388	0.01610262027560939	24	24	24	24	0	0.0
1:15177387-15177388	0.011721022975334805	17	17	17	17	0	0.0
1:15177387-15177388	0.008531678524172805	15	15	15	15	0	0.0
1:15177387-15177388	0.006210169418915616	10	10	10	10	0	0.0
1:15177387-15177388	0.004520353656360241	6	6	6	6	0	0.0
1:15177387-15177388	0.0032903445623126675	6	6	6	6	0	0.0
1:15177387-15177388	0.002395026619987486	2	2	2	2	0	0.0
1:15177387-15177388	0.0017433288221999873	2	2	2	2	0	0.0
1:15177387-15177388	0.0012689610031679222	1	1	1	1	0	0.0
1:40549281-40549282	1.0	13608	2883	4931	3713	635	0.17102073794775113
1:40549281-40549282	0.7278953843983146	9886	2615	4345	3368	411	0.12203087885985749
1:40549281-40549282	0.5298316906283708	7266	2351	3767	3015	248	0.08225538971807629
1:40549281-40549282	0.38566204211634725	5239	2043	3123	2571	114	0.044340723453908985
1:40549281-40549282	0.2807216203941176	3835	1779	2568	2196	54	0.02459016393442623
1:40549281-40549282	0.20433597178569418	2811	1467	2050	1790	24	0.013407821229050279
1:40549281-40549282	0.14873521072935117	2054	1234	1632	1474	6	0.004070556309362279
1:40549281-40549282	0.1082636733874054	1485	984	1249	1151	4	0.0034752389226759338
1:40549281-40549282	0.07880462815669913	1075	782	940	888	2	0.0022522522522522522
1:40549281-40549282	0.05736152510448681	803	614	721	687	1	0.001455604075691412
1:40549281-40549282	0.041753189365604	594	482	552	534	0	0.0
1:40549281-40549282	0.03039195382313198	425	366	402	395	0	0.0
1:40549281-40549282	0.02212216291070448	319	282	303	297	0	0.0
1:40549281-40549282	0.01610262027560939	230	212	221	218	0	0.0
1:40549281-40549282	0.011721022975334805	172	162	168	165	0	0.0
1:40549281-40549282	0.008531678524172805	124	118	123	121	0	0.0
1:40549281-40549282	0.006210169418915616	92	89	91	90	0	0.0
1:40549281-40549282	0.004520353656360241	62	62	62	62	0	0.0
1:40549281-40549282	0.0032903445623126675	46	46	46	46	0	0.0
1:40549281-40549282	0.002395026619987486	29	29	29	29	0	0.0
1:40549281-40549282	0.0017433288221999873	19	19	19	19	0	0.0
1:40549281-40549282	0.0012689610031679222	11	11	11	11	0	0.0
1:40549281-40549282	0.0009236708571873865	5	5	5	5	0	0.0
1:40549281-40549282	0.0006723357536499335	4	4	4	4	0	0.0
1:40549281-40549282	0.0004893900918477494	3	3	3	3	0	0.0
1:40549281-40549282	0.0003562247890262444	2	2	2	2	0	0.0
1:40549281-40549282	0.0002592943797404667	1	1	1	1	0	0.0
1:40549281-40549282	0.00018873918221350977	1	1	1	1	0	0.0
1:40549281-40549282	0.00013738237958832623	1	1	1	1	0	0.0
1:40549281-40549282	0.0001	1	1	1	1	0	0.0
1:18334799-18334800	1.0	42622	4098	10651	7387	2218	0.3002572086097198
1:18334799-18334800	0.7278953843983146	30898	3845	9761	6952	1636	0.23532796317606444
1:18334799-18334800	0.5298316906283708	22677	3568	8770	6429	1109	0.1724996111370353
1:18334799-18334800	0.38566204211634725	16496	3265	7659	5814	698	0.12005503955968352
1:18334799-18334800	0.2807216203941176	11902	2928	6481	5087	405	0.0796147041478278
1:18334799-18334800	0.20433597178569418	8666	2625	5398	4407	206	0.04674381665532108
1:18334799-18334800	0.14873521072935117	6306	2296	4382	3700	107	0.02891891891891892
1:18334799-18334800	0.1082636733874054	4575	1966	3449	3011	45	0.014945200929923613
1:18334799-18334800	0.07880462815669913	3367	1685	2717	2448	16	0.006535947712418301
1:18334799-18334800	0.05736152510448681	2450	1396	2090	1924	6	0.0031185031185031187
1:18334799-18334800	0.041753189365604	1772	1144	1581	1488	0	0.0
1:18334799-18334800	0.03039195382313198	1281	921	1188	1126	0	0.0
1:18334799-18334800	0.02212216291070448	926	729	873	839	0	0.0
1:18334799-18334800	0.01610262027560939	680	562	652	629	0	0.0
1:18334799-18334800	0.011721022975334805	486	414	470	454	0	0.0
1:18334799-18334800	0.008531678524172805	367	318	357	347	0	0.0
1:18334799-18334800	0.006210169418915616	265	233	260	251	0	0.0
1:18334799-18334800	0.004520353656360241	205	182	202	196	0	0.0
1:18334799-18334800	0.0032903445623126675	154	145	154	153	0	0.0
1:18334799-18334800	0.002395026619987486	102	98	102	102	0	0.0
1:18334799-18334800	0.0017433288221999873	70	68	70	70	0	0.0
1:18334799-18334800	0.0012689610031679222	53	52	53	53	0	0.0
1:18334799-18334800	0.0009236708571873865	40	40	40	40	0	0.0
1:18334799-18334800	0.0006723357536499335	30	30	30	30	0	0.0
1:18334799-18334800	0.0004893900918477494	21	21	21	21	0	0.0
1:18334799-18334800	0.0003562247890262444	13	13	13	13	0	0.0
1:18334799-18334800	0.0002592943797404667	11	11	11	11	0	0.0
1:18334799-18334800	0.00018873918221350977	6	6	6	6	0	0.0
1:18334799-18334800	0.00013738237958832623	2	2	2	2	0	0.0
1:18334799-18334800	0.0001	1	1	1	1	0	0.0
1:76050695-76050696	1.0	38185	2488	4681	3165	1319	0.41674565560821486
1:76050695-76050696	0.7278953843983146	27845	2391	4505	3059	1169	0.38215102974828374
1:76050695-76050696	0.5298316906283708	20186	2286	4258	2937	993	0.338100102145046
1:76050695-76050696	0.38566204211634725	14786	2153	3960	2776	803	0.2892651296829971
1:76050695-76050696	0.2807216203941176	10820	2012	3616	2597	617	0.23758182518290336
1:76050695-76050696	0.20433597178569418	7814	1832	3214	2372	407	0.17158516020236086
1:76050695-76050696	0.14873521072935117	5639	1660	2806	2141	228	0.10649229332087809
1:76050695-76050696	0.1082636733874054	4115	1486	2380	1885	111	0.05888594164456233
1:76050695-76050696	0.07880462815669913	2967	1311	1961	1631	57	0.03494788473329246
1:76050695-76050696	0.05736152510448681	2154	1123	1589	1373	19	0.013838310269482883
1:76050695-76050696	0.041753189365604	1544	914	1223	1090	10	0.009174311926605505
1:76050695-76050696	0.03039195382313198	1125	752	947	871	6	0.006888633754305396
1:76050695-76050696	0.02212216291070448	823	599	733	681	0	0.0
1:76050695-76050696	0.01610262027560939	570	452	523	494	0	0.0
1:76050695-76050696	0.011721022975334805	432	367	407	394	0	0.0
1:76050695-76050696	0.008531678524172805	323	287	306	299	0	0.0
1:76050695-76050696	0.006210169418915616	229	206	216	213	0	0.0
1:76050695-76050696	0.004520353656360241	159	149	153	153	0	0.0
1:76050695-76050696	0.0032903445623126675	117	112	113	113	0	0.0
1:76050695-76050696	0.002395026619987486	86	83	84	84	0	0.0
1:76050695-76050696	0.0017433288221999873	62	61	61	61	0	0.0
1:76050695-76050696	0.0012689610031679222	49	49	49	49	0	0.0
1:76050695-76050696	0.0009236708571873865	37	37	37	37	0	0.0
1:76050695-76050696	0.0006723357536499335	30	30	30	30	0	0.0
1:76050695-76050696	0.0004893900918477494	20	20	20	20	0	0.0
1:76050695-76050696	0.0003562247890262444	15	15	15	15	0	0.0
1:76050695-76050696	0.0002592943797404667	10	10	10	10	0	0.0
1:76050695-76050696	0.00018873918221350977	9	9	9	9	0	0.0
1:76050695-76050696	0.00013738237958832623	6	6	6	6	0	0.0
1:76050695-76050696	0.0001	4	4	4	4	0	0.0
1:22260125-22260126	1.0	4958	2180	3261	2849	56	0.019656019656019656
1:22260125-22260126	0.7278953843983146	3596	1875	2632	2355	21	0.008917197452229299
1:22260125-22260126	0.5298316906283708	2616	1562	2067	1904	6	0.0031512605042016808
1:22260125-22260126	0.38566204211634725	1916	1285	1620	1513	3	0.0019828155981493722
1:22260125-22260126	0.2807216203941176	1396	1020	1225	1162	1	0.0008605851979345956
1:22260125-22260126	0.20433597178569418	1038	809	931	892	0	0.0
1:22260125-22260126	0.14873521072935117	742	615	689	665	0	0.0
1:22260125-22260126	0.1082636733874054	518	454	492	480	0	0.0
1:22260125-22260126	0.07880462815669913	375	342	361	356	0	0.0
1:22260125-22260126	0.05736152510448681	277	261	268	266	0	0.0
1:22260125-22260126	0.041753189365604	201	189	196	194	0	0.0
1:22260125-22260126	0.03039195382313198	157	150	155	154	0	0.0
1:22260125-22260126	0.02212216291070448	118	114	118	118	0	0.0
1:22260125-22260126	0.01610262027560939	83	80	83	83	0	0.0
1:22260125-22260126	0.011721022975334805	59	58	59	59	0	0.0
