target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:74650667-74650668	0.5298316906283708	5819	2971	3396	3371	25	0.007416196974191634
1:74650667-74650668	0.38566204211634725	4176	2220	2470	2445	25	0.010224948875255624
1:74650667-74650668	0.2807216203941176	2945	1623	1753	1729	24	0.013880855986119144
1:74650667-74650668	0.20433597178569418	2109	1203	1280	1256	24	0.01910828025477707
1:74650667-74650668	0.14873521072935117	1528	881	934	910	24	0.026373626373626374
1:74650667-74650668	0.1082636733874054	1108	648	690	666	24	0.036036036036036036
1:74650667-74650668	0.07880462815669913	807	470	500	477	23	0.04821802935010482
1:74650667-74650668	0.05736152510448681	584	361	388	365	23	0.06301369863013699
1:74650667-74650668	0.041753189365604	411	277	296	275	21	0.07636363636363637
1:74650667-74650668	0.03039195382313198	311	209	225	205	20	0.0975609756097561
1:74650667-74650668	0.02212216291070448	227	148	163	146	17	0.11643835616438356
1:74650667-74650668	0.01610262027560939	172	121	137	120	17	0.14166666666666666
1:74650667-74650668	0.011721022975334805	128	91	108	92	16	0.17391304347826086
1:74650667-74650668	0.008531678524172805	97	77	89	76	13	0.17105263157894737
1:74650667-74650668	0.006210169418915616	63	51	63	51	12	0.23529411764705882
1:74650667-74650668	0.004520353656360241	43	35	44	34	10	0.29411764705882354
1:74650667-74650668	0.0032903445623126675	28	23	31	22	9	0.4090909090909091
1:74650667-74650668	0.002395026619987486	21	18	24	18	6	0.3333333333333333
1:74650667-74650668	0.0017433288221999873	17	16	22	16	6	0.375
1:74650667-74650668	0.0012689610031679222	16	15	21	15	6	0.4
1:74650667-74650668	0.0009236708571873865	11	10	15	10	5	0.5
1:74650667-74650668	0.0006723357536499335	6	6	11	6	5	0.8333333333333334
1:74650667-74650668	0.0004893900918477494	4	4	8	4	4	1.0
1:74650667-74650668	0.0003562247890262444	3	3	6	3	3	1.0
1:74650667-74650668	0.0002592943797404667	2	2	4	2	2	1.0
1:74650667-74650668	0.00018873918221350977	1	1	2	1	1	1.0
1:74650667-74650668	0.00013738237958832623	1	1	2	1	1	1.0
1:74650667-74650668	0.0001	1	1	2	1	1	1.0
1:7157795-7157796	1.0	20445	10588	12370	12326	44	0.003569690085997079
1:7157795-7157796	0.7278953843983146	14685	7924	9110	9066	44	0.004853298036620339
1:7157795-7157796	0.5298316906283708	10651	5956	6734	6692	42	0.006276150627615063
1:7157795-7157796	0.1082636733874054	2188	1393	1484	1445	39	0.02698961937716263
1:7157795-7157796	0.07880462815669913	1608	1043	1112	1074	38	0.035381750465549346
1:7157795-7157796	0.05736152510448681	1161	764	814	778	36	0.04627249357326478
1:7157795-7157796	0.041753189365604	833	559	599	564	35	0.06205673758865248
1:7157795-7157796	0.03039195382313198	589	410	442	407	35	0.085995085995086
1:7157795-7157796	0.02212216291070448	418	302	333	298	35	0.1174496644295302
1:7157795-7157796	0.01610262027560939	308	238	266	234	32	0.13675213675213677
1:7157795-7157796	0.011721022975334805	228	179	209	178	31	0.17415730337078653
1:7157795-7157796	0.008531678524172805	165	132	160	133	27	0.20300751879699247
1:7157795-7157796	0.006210169418915616	113	91	115	91	24	0.26373626373626374
1:7157795-7157796	0.004520353656360241	88	74	96	74	22	0.2972972972972973
1:7157795-7157796	0.38566204211634725	7686	4418	4912	4873	39	0.008003283398317258
1:7157795-7157796	0.2807216203941176	5562	3288	3575	3536	39	0.011029411764705883
1:7157795-7157796	0.20433597178569418	4109	2493	2672	2633	39	0.014812001519179644
1:7157795-7157796	0.14873521072935117	2993	1857	1973	1934	39	0.02016546018614271
1:7157795-7157796	0.0032903445623126675	58	51	68	51	17	0.3333333333333333
1:7157795-7157796	0.002395026619987486	41	39	52	39	13	0.3333333333333333
1:7157795-7157796	0.0017433288221999873	27	26	35	26	9	0.34615384615384615
1:7157795-7157796	0.0012689610031679222	21	20	26	20	6	0.3
1:7157795-7157796	0.0009236708571873865	15	14	18	14	4	0.2857142857142857
1:7157795-7157796	0.0006723357536499335	11	10	14	10	4	0.4
1:7157795-7157796	0.0004893900918477494	7	6	9	6	3	0.5
1:7157795-7157796	0.0003562247890262444	6	6	9	6	3	0.5
1:7157795-7157796	0.0002592943797404667	3	3	3	3	0	0.0
1:7157795-7157796	0.00018873918221350977	1	1	1	1	0	0.0
1:7157795-7157796	0.00013738237958832623	1	1	1	1	0	0.0
1:68499107-68499108	1.0	12839	6755	7963	7929	34	0.004288056501450372
1:68499107-68499108	0.7278953843983146	9255	5078	5862	5829	33	0.005661348430262481
1:68499107-68499108	0.5298316906283708	6709	3820	4331	4300	31	0.007209302325581395
1:68499107-68499108	0.38566204211634725	4896	2923	3229	3199	30	0.009377930603313536
1:68499107-68499108	0.2807216203941176	3583	2197	2390	2360	30	0.012711864406779662
1:68499107-68499108	0.20433597178569418	2577	1639	1765	1735	30	0.01729106628242075
1:68499107-68499108	0.14873521072935117	1852	1213	1282	1252	30	0.023961661341853034
1:68499107-68499108	0.1082636733874054	1365	901	947	917	30	0.03271537622682661
1:68499107-68499108	0.07880462815669913	976	660	691	662	29	0.04380664652567976
1:68499107-68499108	0.05736152510448681	695	485	510	483	27	0.055900621118012424
1:68499107-68499108	0.041753189365604	498	356	383	358	25	0.06983240223463687
1:68499107-68499108	0.03039195382313198	364	271	291	267	24	0.0898876404494382
1:68499107-68499108	0.02212216291070448	255	192	212	188	24	0.1276595744680851
1:68499107-68499108	0.01610262027560939	181	144	166	142	24	0.16901408450704225
1:68499107-68499108	0.011721022975334805	127	106	125	104	21	0.20192307692307693
1:68499107-68499108	0.008531678524172805	88	77	93	78	15	0.19230769230769232
1:68499107-68499108	0.006210169418915616	67	60	74	61	13	0.21311475409836064
1:68499107-68499108	0.004520353656360241	51	48	58	49	9	0.1836734693877551
1:68499107-68499108	0.0032903445623126675	35	34	42	35	7	0.2
1:68499107-68499108	0.002395026619987486	25	25	30	25	5	0.2
1:68499107-68499108	0.0017433288221999873	16	16	18	16	2	0.125
1:68499107-68499108	0.0012689610031679222	13	13	15	13	2	0.15384615384615385
1:68499107-68499108	0.0009236708571873865	9	9	11	9	2	0.2222222222222222
1:68499107-68499108	0.0006723357536499335	7	7	9	7	2	0.2857142857142857
1:68499107-68499108	0.0004893900918477494	4	4	5	4	1	0.25
1:68499107-68499108	0.0003562247890262444	2	2	3	2	1	0.5
1:68499107-68499108	0.0002592943797404667	1	1	2	1	1	1.0
1:68499107-68499108	0.00018873918221350977	1	1	2	1	1	1.0
1:68499107-68499108	0.00013738237958832623	1	1	2	1	1	1.0
1:12505555-12505556	1.0	12344	6079	7054	7025	29	0.004128113879003558
1:12505555-12505556	0.7278953843983146	8999	4625	5272	5245	27	0.005147759771210677
1:12505555-12505556	0.5298316906283708	6433	3424	3853	3826	27	0.0070569785676947204
1:12505555-12505556	0.38566204211634725	4655	2568	2833	2806	27	0.00962223806129722
1:12505555-12505556	0.2807216203941176	3302	1859	2025	1998	27	0.013513513513513514
1:12505555-12505556	0.20433597178569418	2354	1362	1479	1454	25	0.0171939477303989
1:12505555-12505556	0.14873521072935117	1698	1019	1087	1063	24	0.022577610536218252
1:12505555-12505556	0.1082636733874054	1235	750	799	776	23	0.029639175257731958
1:12505555-12505556	0.07880462815669913	858	552	582	559	23	0.04114490161001789
1:12505555-12505556	0.05736152510448681	617	403	426	404	22	0.054455445544554455
1:12505555-12505556	0.041753189365604	438	294	314	294	20	0.06802721088435375
1:12505555-12505556	0.03039195382313198	329	223	244	224	20	0.08928571428571429
1:12505555-12505556	0.02212216291070448	238	174	191	173	18	0.10404624277456648
1:12505555-12505556	0.01610262027560939	173	130	146	130	16	0.12307692307692308
1:12505555-12505556	0.011721022975334805	128	103	118	102	16	0.1568627450980392
1:12505555-12505556	0.008531678524172805	85	72	86	72	14	0.19444444444444445
1:12505555-12505556	0.006210169418915616	60	52	64	52	12	0.23076923076923078
1:12505555-12505556	0.004520353656360241	49	45	57	45	12	0.26666666666666666
1:12505555-12505556	0.0032903445623126675	35	33	43	33	10	0.30303030303030304
1:12505555-12505556	0.002395026619987486	26	26	32	26	6	0.23076923076923078
1:12505555-12505556	0.0017433288221999873	21	21	27	21	6	0.2857142857142857
1:12505555-12505556	0.0012689610031679222	15	15	19	15	4	0.26666666666666666
1:12505555-12505556	0.0009236708571873865	11	11	13	11	2	0.18181818181818182
1:12505555-12505556	0.0006723357536499335	7	7	9	7	2	0.2857142857142857
1:12505555-12505556	0.0004893900918477494	4	4	5	4	1	0.25
1:12505555-12505556	0.0003562247890262444	4	4	5	4	1	0.25
1:12505555-12505556	0.0002592943797404667	4	4	5	4	1	0.25
1:12505555-12505556	0.00018873918221350977	3	3	4	3	1	0.3333333333333333
1:12505555-12505556	0.00013738237958832623	2	2	3	2	1	0.5
1:12505555-12505556	0.0001	2	2	3	2	1	0.5
1:218033108-218033109	0.38566204211634725	6600	3700	4130	4096	34	0.00830078125
1:218033108-218033109	0.2807216203941176	4786	2778	3025	2991	34	0.011367435640254095
1:218033108-218033109	0.20433597178569418	3442	2052	2198	2164	34	0.015711645101663587
1:218033108-218033109	1.0	17334	8610	10243	10208	35	0.0034286833855799374
1:218033108-218033109	0.7278953843983146	12624	6567	7618	7583	35	0.004615587498351576
1:218033108-218033109	0.5298316906283708	9072	4939	5609	5574	35	0.0062791532113383565
1:218033108-218033109	0.14873521072935117	2492	1517	1608	1574	34	0.021601016518424398
1:218033108-218033109	0.1082636733874054	1782	1124	1191	1157	34	0.029386343993085567
1:218033108-218033109	0.07880462815669913	1295	836	890	856	34	0.0397196261682243
1:218033108-218033109	0.05736152510448681	952	622	668	634	34	0.05362776025236593
1:218033108-218033109	0.041753189365604	665	453	493	459	34	0.07407407407407407
1:218033108-218033109	0.03039195382313198	478	336	373	339	34	0.10029498525073746
1:218033108-218033109	0.02212216291070448	339	252	284	253	31	0.1225296442687747
1:218033108-218033109	0.01610262027560939	236	178	205	177	28	0.15819209039548024
1:218033108-218033109	0.011721022975334805	165	136	162	137	25	0.18248175182481752
1:218033108-218033109	0.008531678524172805	113	101	119	101	18	0.1782178217821782
1:218033108-218033109	0.006210169418915616	86	79	95	79	16	0.20253164556962025
1:218033108-218033109	0.004520353656360241	65	59	72	59	13	0.22033898305084745
1:218033108-218033109	0.0032903445623126675	48	45	56	45	11	0.24444444444444444
1:218033108-218033109	0.002395026619987486	35	33	40	33	7	0.21212121212121213
1:218033108-218033109	0.0017433288221999873	22	22	28	22	6	0.2727272727272727
1:218033108-218033109	0.0012689610031679222	16	16	21	16	5	0.3125
1:218033108-218033109	0.0009236708571873865	13	13	17	13	4	0.3076923076923077
1:218033108-218033109	0.0006723357536499335	10	10	12	10	2	0.2
1:218033108-218033109	0.0004893900918477494	8	8	9	8	1	0.125
1:218033108-218033109	0.0003562247890262444	5	5	6	5	1	0.2
1:218033108-218033109	0.0002592943797404667	4	4	5	4	1	0.25
1:218033108-218033109	0.00018873918221350977	3	3	4	3	1	0.3333333333333333
1:218033108-218033109	0.00013738237958832623	3	3	4	3	1	0.3333333333333333
1:218033108-218033109	0.0001	2	2	2	2	0	0.0
1:242017274-242017275	1.0	15905	9150	10402	10362	40	0.003860258637328701
1:242017274-242017275	0.7278953843983146	11493	6908	7659	7621	38	0.004986222280540612
1:242017274-242017275	0.5298316906283708	8407	5212	5653	5615	38	0.006767586821015138
1:242017274-242017275	0.38566204211634725	6058	3901	4149	4111	38	0.009243493067380199
1:242017274-242017275	0.2807216203941176	4408	2912	3062	3026	36	0.011896893588896233
1:242017274-242017275	0.20433597178569418	3151	2137	2216	2182	34	0.015582034830430797
1:242017274-242017275	0.14873521072935117	2276	1578	1618	1584	34	0.021464646464646464
1:242017274-242017275	0.1082636733874054	1641	1161	1185	1152	33	0.028645833333333332
1:242017274-242017275	0.07880462815669913	1181	858	887	854	33	0.03864168618266979
1:242017274-242017275	0.05736152510448681	872	652	679	646	33	0.05108359133126935
1:242017274-242017275	0.041753189365604	630	491	518	485	33	0.06804123711340206
1:242017274-242017275	0.03039195382313198	446	371	394	364	30	0.08241758241758242
1:242017274-242017275	0.02212216291070448	324	267	288	262	26	0.09923664122137404
1:242017274-242017275	0.01610262027560939	230	185	202	181	21	0.11602209944751381
1:242017274-242017275	0.011721022975334805	171	141	158	137	21	0.15328467153284672
1:242017274-242017275	0.008531678524172805	123	103	120	102	18	0.17647058823529413
1:242017274-242017275	0.006210169418915616	80	70	81	69	12	0.17391304347826086
1:242017274-242017275	0.004520353656360241	55	50	57	50	7	0.14
1:242017274-242017275	0.0032903445623126675	36	33	39	33	6	0.18181818181818182
1:242017274-242017275	0.002395026619987486	22	20	22	20	2	0.1
1:242017274-242017275	0.0017433288221999873	15	14	16	14	2	0.14285714285714285
1:242017274-242017275	0.0012689610031679222	12	12	14	12	2	0.16666666666666666
1:242017274-242017275	0.0009236708571873865	9	9	10	9	1	0.1111111111111111
1:242017274-242017275	0.0006723357536499335	7	7	7	7	0	0.0
1:242017274-242017275	0.0004893900918477494	4	4	4	4	0	0.0
1:242017274-242017275	0.0003562247890262444	2	2	2	2	0	0.0
1:242017274-242017275	0.0002592943797404667	2	2	2	2	0	0.0
1:242017274-242017275	0.00018873918221350977	1	1	1	1	0	0.0
1:242017274-242017275	0.00013738237958832623	1	1	1	1	0	0.0
1:242017274-242017275	0.0001	1	1	1	1	0	0.0
1:73402104-73402105	1.0	17064	8669	10099	10060	39	0.0038767395626242546
1:73402104-73402105	0.7278953843983146	12349	6487	7430	7394	36	0.004868812550716798
1:73402104-73402105	0.5298316906283708	8983	4904	5499	5464	35	0.006405563689604685
1:73402104-73402105	0.38566204211634725	6502	3658	4022	3988	34	0.008525576730190571
1:73402104-73402105	0.2807216203941176	4715	2726	2943	2909	34	0.011687865245788931
1:73402104-73402105	0.20433597178569418	3436	2048	2177	2143	34	0.015865608959402706
1:73402104-73402105	0.14873521072935117	2487	1522	1589	1555	34	0.021864951768488745
1:73402104-73402105	0.1082636733874054	1804	1132	1183	1150	33	0.028695652173913042
1:73402104-73402105	0.07880462815669913	1307	840	881	849	32	0.03769140164899882
1:73402104-73402105	0.05736152510448681	946	624	660	629	31	0.0492845786963434
1:73402104-73402105	0.041753189365604	700	487	518	487	31	0.06365503080082136
1:73402104-73402105	0.03039195382313198	511	363	390	361	29	0.08033240997229917
1:73402104-73402105	0.02212216291070448	372	269	294	268	26	0.09701492537313433
1:73402104-73402105	0.01610262027560939	261	194	216	193	23	0.11917098445595854
1:73402104-73402105	0.011721022975334805	185	143	164	142	22	0.15492957746478872
1:73402104-73402105	0.008531678524172805	136	109	130	108	22	0.2037037037037037
1:73402104-73402105	0.006210169418915616	113	94	113	93	20	0.21505376344086022
1:73402104-73402105	0.004520353656360241	81	69	86	68	18	0.2647058823529412
1:73402104-73402105	0.0032903445623126675	51	48	62	47	15	0.3191489361702128
1:73402104-73402105	0.002395026619987486	39	36	45	35	10	0.2857142857142857
1:73402104-73402105	0.0017433288221999873	29	28	35	28	7	0.25
1:73402104-73402105	0.0012689610031679222	21	20	26	20	6	0.3
1:73402104-73402105	0.0009236708571873865	10	10	14	10	4	0.4
1:73402104-73402105	0.0006723357536499335	8	8	11	8	3	0.375
1:73402104-73402105	0.0004893900918477494	6	6	8	6	2	0.3333333333333333
1:73402104-73402105	0.0003562247890262444	5	5	7	5	2	0.4
1:73402104-73402105	0.0002592943797404667	2	2	2	2	0	0.0
1:193594173-193594174	1.0	23542	12477	14276	14217	59	0.004149961313919955
1:193594173-193594174	0.7278953843983146	16957	9425	10576	10519	57	0.005418766042399468
1:193594173-193594174	0.5298316906283708	12195	7100	7792	7737	55	0.007108698461936151
1:193594173-193594174	0.38566204211634725	8762	5263	5675	5620	55	0.009786476868327402
1:193594173-193594174	0.2807216203941176	6344	3928	4163	4108	55	0.013388510223953261
1:193594173-193594174	0.20433597178569418	4646	2964	3094	3040	54	0.017763157894736842
1:193594173-193594174	0.14873521072935117	3399	2216	2306	2253	53	0.023524189968930315
1:193594173-193594174	0.1082636733874054	2467	1635	1703	1651	52	0.031496062992125984
1:193594173-193594174	0.07880462815669913	1790	1226	1282	1231	51	0.041429731925264016
1:193594173-193594174	0.05736152510448681	1310	917	963	914	49	0.053610503282275714
1:193594173-193594174	0.041753189365604	970	688	729	682	47	0.0689149560117302
1:193594173-193594174	0.03039195382313198	716	531	570	524	46	0.08778625954198473
1:193594173-193594174	0.02212216291070448	536	418	455	410	45	0.10975609756097561
1:193594173-193594174	0.01610262027560939	386	308	347	306	41	0.13398692810457516
1:193594173-193594174	0.011721022975334805	280	229	264	228	36	0.15789473684210525
1:193594173-193594174	0.008531678524172805	194	164	195	161	34	0.2111801242236025
1:193594173-193594174	0.006210169418915616	143	125	150	122	28	0.22950819672131148
1:193594173-193594174	0.004520353656360241	118	104	127	101	26	0.25742574257425743
1:193594173-193594174	0.0032903445623126675	91	85	100	83	17	0.20481927710843373
1:193594173-193594174	0.002395026619987486	69	67	81	66	15	0.22727272727272727
1:193594173-193594174	0.0017433288221999873	45	45	54	44	10	0.22727272727272727
1:193594173-193594174	0.0012689610031679222	33	33	40	33	7	0.21212121212121213
1:193594173-193594174	0.0009236708571873865	23	23	28	23	5	0.21739130434782608
1:193594173-193594174	0.0006723357536499335	17	17	20	17	3	0.17647058823529413
1:193594173-193594174	0.0004893900918477494	12	12	14	12	2	0.16666666666666666
1:193594173-193594174	0.0003562247890262444	11	11	13	11	2	0.18181818181818182
1:193594173-193594174	0.0002592943797404667	9	9	10	9	1	0.1111111111111111
1:193594173-193594174	0.00018873918221350977	6	6	6	6	0	0.0
1:193594173-193594174	0.00013738237958832623	3	3	3	3	0	0.0
1:193594173-193594174	0.0001	3	3	3	3	0	0.0
1:201411073-201411074	1.0	13275	6911	7905	7875	30	0.0038095238095238095
1:201411073-201411074	0.7278953843983146	9619	5195	5851	5823	28	0.004808517946075906
1:201411073-201411074	0.5298316906283708	6909	3864	4261	4233	28	0.006614694070399244
1:201411073-201411074	0.38566204211634725	4999	2902	3142	3114	28	0.00899165061014772
1:201411073-201411074	0.2807216203941176	3626	2155	2285	2257	28	0.012405848471422242
1:201411073-201411074	0.20433597178569418	2613	1594	1676	1649	27	0.01637355973317162
1:201411073-201411074	0.14873521072935117	1952	1214	1273	1248	25	0.020032051282051284
1:201411073-201411074	0.1082636733874054	1401	890	917	892	25	0.028026905829596414
1:201411073-201411074	0.07880462815669913	989	636	659	634	25	0.03943217665615142
1:201411073-201411074	0.05736152510448681	716	468	485	461	24	0.052060737527114966
1:201411073-201411074	0.041753189365604	512	337	355	332	23	0.06927710843373494
1:201411073-201411074	0.03039195382313198	384	268	287	264	23	0.08712121212121213
1:201411073-201411074	0.02212216291070448	276	195	213	191	22	0.11518324607329843
1:201411073-201411074	0.01610262027560939	201	149	168	147	21	0.14285714285714285
1:201411073-201411074	0.011721022975334805	142	111	129	110	19	0.17272727272727273
1:201411073-201411074	0.008531678524172805	99	81	96	80	16	0.2
1:201411073-201411074	0.006210169418915616	69	58	72	56	16	0.2857142857142857
1:201411073-201411074	0.004520353656360241	50	42	51	40	11	0.275
1:201411073-201411074	0.0032903445623126675	40	33	41	31	10	0.3225806451612903
1:201411073-201411074	0.002395026619987486	27	23	29	21	8	0.38095238095238093
1:201411073-201411074	0.0017433288221999873	18	17	22	16	6	0.375
1:201411073-201411074	0.0012689610031679222	14	13	18	13	5	0.38461538461538464
1:201411073-201411074	0.0009236708571873865	11	10	13	10	3	0.3
1:201411073-201411074	0.0006723357536499335	5	5	8	5	3	0.6
1:201411073-201411074	0.0004893900918477494	3	3	5	3	2	0.6666666666666666
1:201411073-201411074	0.0003562247890262444	1	1	2	1	1	1.0
1:201411073-201411074	0.0002592943797404667	1	1	2	1	1	1.0
1:201411073-201411074	0.00018873918221350977	1	1	2	1	1	1.0
1:201411073-201411074	0.00013738237958832623	1	1	2	1	1	1.0
1:201411073-201411074	0.0001	1	1	2	1	1	1.0
1:167413593-167413594	1.0	11455	7238	8167	8129	38	0.0046746217246893835
1:167413593-167413594	0.7278953843983146	8339	5482	6074	6037	37	0.00612887195626967
1:167413593-167413594	0.5298316906283708	6029	4116	4498	4463	35	0.007842258570468295
1:167413593-167413594	0.38566204211634725	4377	3082	3323	3288	35	0.010644768856447688
1:167413593-167413594	0.2807216203941176	3204	2316	2478	2443	35	0.014326647564469915
1:167413593-167413594	0.20433597178569418	2320	1720	1818	1785	33	0.018487394957983194
1:167413593-167413594	0.14873521072935117	1727	1306	1371	1339	32	0.02389843166542196
1:167413593-167413594	0.1082636733874054	1226	945	989	958	31	0.032359081419624215
1:167413593-167413594	0.07880462815669913	889	700	732	704	28	0.03977272727272727
1:167413593-167413594	0.05736152510448681	623	503	528	501	27	0.05389221556886228
1:167413593-167413594	0.041753189365604	469	387	412	387	25	0.06459948320413436
1:167413593-167413594	0.03039195382313198	338	287	309	286	23	0.08041958041958042
1:167413593-167413594	0.02212216291070448	241	214	236	213	23	0.107981220657277
1:167413593-167413594	0.01610262027560939	175	158	177	157	20	0.12738853503184713
1:167413593-167413594	0.011721022975334805	124	113	128	113	15	0.13274336283185842
1:167413593-167413594	0.008531678524172805	88	81	94	81	13	0.16049382716049382
1:167413593-167413594	0.006210169418915616	68	63	74	63	11	0.1746031746031746
1:167413593-167413594	0.004520353656360241	51	48	56	48	8	0.16666666666666666
1:167413593-167413594	0.0032903445623126675	35	35	39	35	4	0.11428571428571428
1:167413593-167413594	0.002395026619987486	28	28	31	28	3	0.10714285714285714
1:167413593-167413594	0.0017433288221999873	20	20	22	20	2	0.1
1:167413593-167413594	0.0012689610031679222	14	14	15	14	1	0.07142857142857142
1:167413593-167413594	0.0009236708571873865	11	11	12	11	1	0.09090909090909091
1:167413593-167413594	0.0006723357536499335	8	8	9	8	1	0.125
1:167413593-167413594	0.0004893900918477494	6	6	7	6	1	0.16666666666666666
1:167413593-167413594	0.0003562247890262444	5	5	6	5	1	0.2
1:167413593-167413594	0.0002592943797404667	4	4	5	4	1	0.25
1:167413593-167413594	0.00018873918221350977	2	2	2	2	0	0.0
1:167413593-167413594	0.00013738237958832623	2	2	2	2	0	0.0
1:167413593-167413594	0.0001	2	2	2	2	0	0.0
1:119706227-119706228	1.0	17155	9142	10709	10662	47	0.004408178578127931
1:119706227-119706228	0.7278953843983146	12516	6996	8015	7971	44	0.005520010036381884
1:119706227-119706228	0.5298316906283708	9046	5287	5908	5867	41	0.006988239304584967
1:119706227-119706228	0.38566204211634725	6576	3987	4372	4332	40	0.009233610341643583
1:119706227-119706228	0.2807216203941176	4760	2979	3226	3186	40	0.012554927809165096
1:119706227-119706228	0.20433597178569418	3467	2243	2403	2364	39	0.01649746192893401
1:119706227-119706228	0.14873521072935117	2506	1672	1771	1732	39	0.022517321016166283
1:119706227-119706228	0.1082636733874054	1815	1245	1309	1270	39	0.030708661417322834
1:119706227-119706228	0.07880462815669913	1332	931	974	935	39	0.04171122994652406
1:119706227-119706228	0.05736152510448681	970	683	715	676	39	0.057692307692307696
1:119706227-119706228	0.041753189365604	717	521	554	516	38	0.07364341085271318
1:119706227-119706228	0.03039195382313198	527	389	423	388	35	0.09020618556701031
1:119706227-119706228	0.02212216291070448	373	291	324	290	34	0.11724137931034483
1:119706227-119706228	0.01610262027560939	270	219	247	218	29	0.13302752293577982
1:119706227-119706228	0.011721022975334805	188	151	172	149	23	0.15436241610738255
1:119706227-119706228	0.008531678524172805	137	116	136	115	21	0.1826086956521739
1:119706227-119706228	0.006210169418915616	106	92	109	91	18	0.1978021978021978
1:119706227-119706228	0.004520353656360241	67	59	74	60	14	0.23333333333333334
1:119706227-119706228	0.0032903445623126675	45	39	51	40	11	0.275
1:119706227-119706228	0.002395026619987486	34	31	40	32	8	0.25
1:119706227-119706228	0.0017433288221999873	23	22	30	23	7	0.30434782608695654
1:119706227-119706228	0.0012689610031679222	19	18	25	19	6	0.3157894736842105
1:119706227-119706228	0.0009236708571873865	12	12	15	12	3	0.25
1:119706227-119706228	0.0006723357536499335	7	7	8	7	1	0.14285714285714285
1:119706227-119706228	0.0004893900918477494	5	5	6	5	1	0.2
1:119706227-119706228	0.0003562247890262444	4	4	5	4	1	0.25
1:119706227-119706228	0.0002592943797404667	2	2	3	2	1	0.5
1:119706227-119706228	0.00018873918221350977	1	1	1	1	0	0.0
1:119706227-119706228	0.00013738237958832623	1	1	1	1	0	0.0
1:160107848-160107849	1.0	23758	13535	15857	15782	75	0.004752249398048409
1:160107848-160107849	0.7278953843983146	17262	10279	11789	11717	72	0.006144917641034395
1:160107848-160107849	0.5298316906283708	12578	7806	8784	8717	67	0.007686130549500975
1:160107848-160107849	0.38566204211634725	9055	5848	6448	6385	63	0.009866875489428347
1:160107848-160107849	0.2807216203941176	6486	4313	4672	4611	61	0.013229234439384082
1:160107848-160107849	0.20433597178569418	4716	3268	3479	3421	58	0.016954106986261326
1:160107848-160107849	0.14873521072935117	3418	2421	2554	2498	56	0.02241793434747798
1:160107848-160107849	0.1082636733874054	2454	1758	1851	1795	56	0.03119777158774373
1:160107848-160107849	0.07880462815669913	1829	1344	1405	1352	53	0.03920118343195266
1:160107848-160107849	0.05736152510448681	1325	1000	1046	994	52	0.052313883299798795
1:160107848-160107849	0.041753189365604	974	753	800	749	51	0.06809078771695594
