target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:240349875-240349876	0.01610262027560939	345	318	382	314	68	0.21656050955414013
1:240349875-240349876	0.011721022975334805	254	238	289	237	52	0.21940928270042195
1:240349875-240349876	0.008531678524172805	186	179	214	178	36	0.20224719101123595
1:240349875-240349876	0.006210169418915616	138	131	160	131	29	0.22137404580152673
1:240349875-240349876	0.004520353656360241	106	101	127	101	26	0.25742574257425743
1:240349875-240349876	0.0032903445623126675	75	72	88	72	16	0.2222222222222222
1:240349875-240349876	0.002395026619987486	52	50	64	50	14	0.28
1:240349875-240349876	0.0017433288221999873	39	38	51	38	13	0.34210526315789475
1:240349875-240349876	0.0012689610031679222	27	26	37	26	11	0.4230769230769231
1:240349875-240349876	0.0009236708571873865	18	17	26	17	9	0.5294117647058824
1:240349875-240349876	0.0006723357536499335	11	11	18	11	7	0.6363636363636364
1:240349875-240349876	0.0004893900918477494	8	8	13	8	5	0.625
1:240349875-240349876	0.0003562247890262444	6	6	10	6	4	0.6666666666666666
1:240349875-240349876	0.0002592943797404667	6	6	10	6	4	0.6666666666666666
1:240349875-240349876	0.00018873918221350977	4	4	6	4	2	0.5
1:240349875-240349876	0.00013738237958832623	2	2	3	2	1	0.5
1:240349875-240349876	0.0001	2	2	3	2	1	0.5
1:215553653-215553654	1.0	18938	11026	11328	10912	416	0.03812316715542522
1:215553653-215553654	0.7278953843983146	13723	8282	8591	8196	395	0.048194241093216204
1:215553653-215553654	0.5298316906283708	9836	6204	6498	6116	382	0.06245912361020275
1:215553653-215553654	0.38566204211634725	7110	4761	5029	4664	365	0.0782590051457976
1:215553653-215553654	0.2807216203941176	5124	3563	3830	3480	350	0.10057471264367816
1:215553653-215553654	0.20433597178569418	3710	2721	2991	2665	326	0.12232645403377111
1:215553653-215553654	0.14873521072935117	2690	2044	2295	2001	294	0.1469265367316342
1:215553653-215553654	0.1082636733874054	1930	1550	1781	1518	263	0.1732542819499341
1:215553653-215553654	0.07880462815669913	1435	1186	1391	1165	226	0.19399141630901287
1:215553653-215553654	0.05736152510448681	1048	900	1078	889	189	0.2125984251968504
1:215553653-215553654	0.041753189365604	779	689	838	683	155	0.22693997071742314
1:215553653-215553654	0.03039195382313198	538	498	614	493	121	0.24543610547667344
1:215553653-215553654	0.02212216291070448	382	357	446	355	91	0.2563380281690141
1:215553653-215553654	0.01610262027560939	293	276	350	275	75	0.2727272727272727
1:215553653-215553654	0.011721022975334805	204	197	260	197	63	0.3197969543147208
1:215553653-215553654	0.008531678524172805	149	148	199	147	52	0.35374149659863946
1:215553653-215553654	0.006210169418915616	100	99	131	98	33	0.336734693877551
1:215553653-215553654	0.004520353656360241	70	69	91	69	22	0.3188405797101449
1:215553653-215553654	0.0032903445623126675	50	49	68	49	19	0.3877551020408163
1:215553653-215553654	0.002395026619987486	37	37	53	37	16	0.43243243243243246
1:215553653-215553654	0.0017433288221999873	25	25	38	25	13	0.52
1:215553653-215553654	0.0012689610031679222	15	15	22	15	7	0.4666666666666667
1:215553653-215553654	0.0009236708571873865	11	11	15	11	4	0.36363636363636365
1:215553653-215553654	0.0006723357536499335	10	10	14	10	4	0.4
1:215553653-215553654	0.0004893900918477494	8	8	12	8	4	0.5
1:215553653-215553654	0.0003562247890262444	7	7	11	7	4	0.5714285714285714
1:215553653-215553654	0.0002592943797404667	6	6	9	6	3	0.5
1:215553653-215553654	0.00018873918221350977	5	5	8	5	3	0.6
1:215553653-215553654	0.00013738237958832623	3	3	5	3	2	0.6666666666666666
1:215553653-215553654	0.0001	3	3	5	3	2	0.6666666666666666
1:92692087-92692088	0.5298316906283708	4905	2583	2619	2491	128	0.051384985949417906
1:92692087-92692088	0.38566204211634725	3498	1911	1964	1845	119	0.06449864498644986
1:92692087-92692088	0.2807216203941176	2508	1417	1471	1359	112	0.08241353936718175
1:92692087-92692088	1.0	9286	4498	4484	4334	150	0.03461005999077065
1:92692087-92692088	0.7278953843983146	6742	3425	3435	3292	143	0.04343863912515188
1:92692087-92692088	0.20433597178569418	1837	1081	1147	1040	107	0.10288461538461538
1:92692087-92692088	0.14873521072935117	1351	829	904	801	103	0.1285892634207241
1:92692087-92692088	0.1082636733874054	966	623	697	606	91	0.15016501650165018
1:92692087-92692088	0.07880462815669913	707	488	561	480	81	0.16875
1:92692087-92692088	0.05736152510448681	521	381	444	374	70	0.18716577540106952
1:92692087-92692088	0.041753189365604	391	296	358	295	63	0.2135593220338983
1:92692087-92692088	0.03039195382313198	279	227	281	227	54	0.23788546255506607
1:92692087-92692088	0.02212216291070448	195	161	206	162	44	0.2716049382716049
1:92692087-92692088	0.01610262027560939	137	122	165	124	41	0.33064516129032256
1:92692087-92692088	0.011721022975334805	104	92	127	95	32	0.3368421052631579
1:92692087-92692088	0.008531678524172805	76	68	98	71	27	0.38028169014084506
1:92692087-92692088	0.006210169418915616	56	52	72	53	19	0.3584905660377358
1:92692087-92692088	0.004520353656360241	39	36	49	37	12	0.32432432432432434
1:92692087-92692088	0.0032903445623126675	31	28	38	29	9	0.3103448275862069
1:92692087-92692088	0.002395026619987486	24	22	29	22	7	0.3181818181818182
1:92692087-92692088	0.0017433288221999873	17	17	22	17	5	0.29411764705882354
1:92692087-92692088	0.0012689610031679222	13	13	16	13	3	0.23076923076923078
1:92692087-92692088	0.0009236708571873865	10	10	12	10	2	0.2
1:92692087-92692088	0.0006723357536499335	9	9	10	9	1	0.1111111111111111
1:92692087-92692088	0.0004893900918477494	7	7	8	7	1	0.14285714285714285
1:92692087-92692088	0.0003562247890262444	3	3	3	3	0	0.0
1:92692087-92692088	0.0002592943797404667	2	2	2	2	0	0.0
1:92692087-92692088	0.00018873918221350977	1	1	1	1	0	0.0
1:26812782-26812783	1.0	15639	8052	8215	8002	213	0.026618345413646587
1:26812782-26812783	0.7278953843983146	11345	6141	6276	6072	204	0.03359683794466403
1:26812782-26812783	0.5298316906283708	8250	4663	4788	4591	197	0.042910041385319106
1:26812782-26812783	0.38566204211634725	5955	3529	3659	3471	188	0.05416306539902045
1:26812782-26812783	0.2807216203941176	4268	2648	2777	2600	177	0.06807692307692308
1:26812782-26812783	0.20433597178569418	3099	2019	2143	1977	166	0.08396560445118867
1:26812782-26812783	0.14873521072935117	2243	1553	1674	1517	157	0.1034937376400791
1:26812782-26812783	0.1082636733874054	1612	1176	1296	1151	145	0.1259774109470026
1:26812782-26812783	0.07880462815669913	1139	873	983	858	125	0.1456876456876457
1:26812782-26812783	0.05736152510448681	827	657	756	643	113	0.17573872472783825
1:26812782-26812783	0.041753189365604	586	486	579	480	99	0.20625
1:26812782-26812783	0.03039195382313198	406	341	425	340	85	0.25
1:26812782-26812783	0.02212216291070448	297	259	327	259	68	0.2625482625482625
1:26812782-26812783	0.01610262027560939	213	191	243	191	52	0.27225130890052357
1:26812782-26812783	0.011721022975334805	147	137	175	137	38	0.2773722627737226
1:26812782-26812783	0.008531678524172805	100	98	122	98	24	0.24489795918367346
1:26812782-26812783	0.006210169418915616	79	78	98	78	20	0.2564102564102564
1:26812782-26812783	0.004520353656360241	53	52	65	52	13	0.25
1:26812782-26812783	0.0032903445623126675	33	32	40	32	8	0.25
1:26812782-26812783	0.002395026619987486	21	21	27	21	6	0.2857142857142857
1:26812782-26812783	0.0017433288221999873	17	17	21	17	4	0.23529411764705882
1:26812782-26812783	0.0012689610031679222	9	9	11	9	2	0.2222222222222222
1:26812782-26812783	0.0009236708571873865	6	6	8	6	2	0.3333333333333333
1:26812782-26812783	0.0006723357536499335	4	4	6	4	2	0.5
1:26812782-26812783	0.0004893900918477494	3	3	5	3	2	0.6666666666666666
1:26812782-26812783	0.0003562247890262444	2	2	4	2	2	1.0
1:26812782-26812783	0.0002592943797404667	1	1	2	1	1	1.0
1:26812782-26812783	0.00018873918221350977	1	1	2	1	1	1.0
1:42322089-42322090	1.0	16114	9639	9803	9449	354	0.03746428193459626
1:42322089-42322090	0.7278953843983146	11585	7260	7454	7116	338	0.04749859471613266
1:42322089-42322090	0.5298316906283708	8319	5481	5670	5350	320	0.059813084112149535
1:42322089-42322090	0.38566204211634725	6045	4150	4349	4040	309	0.07648514851485148
1:42322089-42322090	0.2807216203941176	4350	3122	3331	3044	287	0.0942838370565046
1:42322089-42322090	0.20433597178569418	3137	2366	2568	2297	271	0.11797997387897258
1:42322089-42322090	0.14873521072935117	2267	1780	1986	1736	250	0.14400921658986174
1:42322089-42322090	0.1082636733874054	1683	1348	1543	1321	222	0.1680545041635125
1:42322089-42322090	0.07880462815669913	1213	1013	1190	999	191	0.19119119119119118
1:42322089-42322090	0.05736152510448681	895	765	922	760	162	0.2131578947368421
1:42322089-42322090	0.041753189365604	647	572	697	567	130	0.2292768959435626
1:42322089-42322090	0.03039195382313198	466	427	524	425	99	0.23294117647058823
1:42322089-42322090	0.02212216291070448	322	301	374	302	72	0.23841059602649006
1:42322089-42322090	0.01610262027560939	238	226	282	226	56	0.24778761061946902
1:42322089-42322090	0.011721022975334805	182	174	220	174	46	0.26436781609195403
1:42322089-42322090	0.008531678524172805	139	137	172	137	35	0.25547445255474455
1:42322089-42322090	0.006210169418915616	91	90	116	90	26	0.28888888888888886
1:42322089-42322090	0.004520353656360241	58	57	72	57	15	0.2631578947368421
1:42322089-42322090	0.0032903445623126675	44	43	54	43	11	0.2558139534883721
1:42322089-42322090	0.002395026619987486	36	35	45	35	10	0.2857142857142857
1:42322089-42322090	0.0017433288221999873	25	25	33	25	8	0.32
1:42322089-42322090	0.0012689610031679222	18	18	25	18	7	0.3888888888888889
1:42322089-42322090	0.0009236708571873865	15	15	21	15	6	0.4
1:42322089-42322090	0.0006723357536499335	12	12	15	12	3	0.25
1:42322089-42322090	0.0004893900918477494	9	9	12	9	3	0.3333333333333333
1:42322089-42322090	0.0003562247890262444	4	4	5	4	1	0.25
1:42322089-42322090	0.0002592943797404667	3	3	4	3	1	0.3333333333333333
1:42322089-42322090	0.00018873918221350977	3	3	4	3	1	0.3333333333333333
1:42322089-42322090	0.00013738237958832623	2	2	3	2	1	0.5
1:42322089-42322090	0.0001	2	2	3	2	1	0.5
1:183039638-183039639	1.0	16752	7891	7815	7588	227	0.029915656299420137
1:183039638-183039639	0.7278953843983146	12272	6048	6034	5818	216	0.037126160192506016
1:183039638-183039639	0.5298316906283708	8927	4610	4664	4452	212	0.047619047619047616
1:183039638-183039639	0.38566204211634725	6453	3471	3567	3365	202	0.060029717682020804
1:183039638-183039639	0.07880462815669913	1284	887	1026	864	162	0.1875
1:183039638-183039639	0.05736152510448681	947	702	827	683	144	0.2108345534407028
1:183039638-183039639	0.041753189365604	673	533	642	523	119	0.22753346080305928
1:183039638-183039639	0.2807216203941176	4664	2633	2742	2546	196	0.0769835035349568
1:183039638-183039639	0.20433597178569418	3402	2006	2130	1940	190	0.0979381443298969
1:183039638-183039639	0.14873521072935117	2448	1526	1656	1471	185	0.1257647858599592
1:183039638-183039639	0.1082636733874054	1789	1185	1323	1146	177	0.1544502617801047
1:183039638-183039639	0.03039195382313198	483	399	497	393	104	0.26463104325699743
1:183039638-183039639	0.02212216291070448	351	300	377	295	82	0.27796610169491526
1:183039638-183039639	0.01610262027560939	259	225	292	223	69	0.3094170403587444
1:183039638-183039639	0.011721022975334805	177	162	210	160	50	0.3125
1:183039638-183039639	0.008531678524172805	134	126	168	126	42	0.3333333333333333
1:183039638-183039639	0.006210169418915616	86	84	109	84	25	0.2976190476190476
1:183039638-183039639	0.004520353656360241	58	57	71	57	14	0.24561403508771928
1:183039638-183039639	0.0032903445623126675	42	42	50	42	8	0.19047619047619047
1:183039638-183039639	0.002395026619987486	34	34	40	34	6	0.17647058823529413
1:183039638-183039639	0.0017433288221999873	24	24	30	24	6	0.25
1:183039638-183039639	0.0012689610031679222	18	18	22	18	4	0.2222222222222222
1:183039638-183039639	0.0009236708571873865	13	13	16	13	3	0.23076923076923078
1:183039638-183039639	0.0006723357536499335	10	10	11	10	1	0.1
1:183039638-183039639	0.0004893900918477494	6	6	7	6	1	0.16666666666666666
1:183039638-183039639	0.0003562247890262444	6	6	7	6	1	0.16666666666666666
1:183039638-183039639	0.0002592943797404667	5	5	6	5	1	0.2
1:183039638-183039639	0.00018873918221350977	4	4	5	4	1	0.25
1:183039638-183039639	0.00013738237958832623	4	4	5	4	1	0.25
1:183039638-183039639	0.0001	3	3	3	3	0	0.0
1:194822215-194822216	1.0	10214	4623	4555	4419	136	0.030776193708983934
1:194822215-194822216	0.7278953843983146	7480	3564	3545	3411	134	0.03928466725300499
1:194822215-194822216	0.5298316906283708	5428	2699	2706	2576	130	0.05046583850931677
1:194822215-194822216	0.38566204211634725	3882	2020	2045	1921	124	0.06454971369078605
1:194822215-194822216	0.2807216203941176	2800	1520	1555	1432	123	0.08589385474860335
1:194822215-194822216	0.20433597178569418	2046	1164	1217	1098	119	0.10837887067395265
1:194822215-194822216	0.14873521072935117	1469	880	941	832	109	0.1310096153846154
1:194822215-194822216	0.1082636733874054	1039	683	751	646	105	0.16253869969040247
1:194822215-194822216	0.07880462815669913	730	510	584	486	98	0.20164609053497942
1:194822215-194822216	0.05736152510448681	520	389	464	376	88	0.23404255319148937
1:194822215-194822216	0.041753189365604	385	306	377	297	80	0.26936026936026936
1:194822215-194822216	0.03039195382313198	270	221	278	218	60	0.27522935779816515
1:194822215-194822216	0.02212216291070448	214	186	235	183	52	0.28415300546448086
1:194822215-194822216	0.01610262027560939	148	132	169	129	40	0.31007751937984496
1:194822215-194822216	0.011721022975334805	118	107	140	105	35	0.3333333333333333
1:194822215-194822216	0.008531678524172805	85	79	105	78	27	0.34615384615384615
1:194822215-194822216	0.006210169418915616	63	61	83	61	22	0.36065573770491804
1:194822215-194822216	0.004520353656360241	48	47	66	47	19	0.40425531914893614
1:194822215-194822216	0.0032903445623126675	36	35	47	35	12	0.34285714285714286
1:194822215-194822216	0.002395026619987486	26	26	37	26	11	0.4230769230769231
1:194822215-194822216	0.0017433288221999873	18	18	27	18	9	0.5
1:194822215-194822216	0.0012689610031679222	14	14	20	14	6	0.42857142857142855
1:194822215-194822216	0.0009236708571873865	12	12	17	12	5	0.4166666666666667
1:194822215-194822216	0.0006723357536499335	9	9	13	9	4	0.4444444444444444
1:194822215-194822216	0.0004893900918477494	8	8	12	8	4	0.5
1:194822215-194822216	0.0003562247890262444	6	6	9	6	3	0.5
1:194822215-194822216	0.0002592943797404667	5	5	7	5	2	0.4
1:194822215-194822216	0.00018873918221350977	2	2	3	2	1	0.5
1:194822215-194822216	0.00013738237958832623	1	1	1	1	0	0.0
1:194822215-194822216	0.0001	1	1	1	1	0	0.0
1:13907876-13907877	1.0	21271	10829	11068	10762	306	0.028433376695781453
1:13907876-13907877	0.7278953843983146	15491	8280	8501	8204	297	0.03620185275475378
1:13907876-13907877	0.5298316906283708	11376	6385	6582	6294	288	0.04575786463298379
1:13907876-13907877	0.38566204211634725	8253	4839	5029	4749	280	0.05895978100652769
1:13907876-13907877	0.2807216203941176	6007	3682	3868	3597	271	0.07534056157909369
1:13907876-13907877	0.20433597178569418	4421	2841	3031	2772	259	0.09343434343434344
1:13907876-13907877	0.14873521072935117	3192	2165	2352	2109	243	0.11522048364153627
1:13907876-13907877	0.1082636733874054	2313	1640	1826	1599	227	0.14196372732958099
1:13907876-13907877	0.07880462815669913	1704	1274	1450	1239	211	0.17029862792574657
1:13907876-13907877	0.05736152510448681	1255	978	1148	956	192	0.200836820083682
1:13907876-13907877	0.041753189365604	914	743	886	725	161	0.22206896551724137
1:13907876-13907877	0.03039195382313198	657	555	690	549	141	0.2568306010928962
1:13907876-13907877	0.02212216291070448	495	429	543	424	119	0.2806603773584906
1:13907876-13907877	0.01610262027560939	369	330	421	326	95	0.29141104294478526
1:13907876-13907877	0.011721022975334805	262	239	307	238	69	0.28991596638655465
1:13907876-13907877	0.008531678524172805	187	173	232	173	59	0.34104046242774566
1:13907876-13907877	0.006210169418915616	119	116	158	115	43	0.3739130434782609
1:13907876-13907877	0.004520353656360241	90	89	120	88	32	0.36363636363636365
1:13907876-13907877	0.0032903445623126675	63	63	84	63	21	0.3333333333333333
1:13907876-13907877	0.002395026619987486	53	53	69	53	16	0.3018867924528302
1:13907876-13907877	0.0017433288221999873	41	41	53	41	12	0.2926829268292683
1:13907876-13907877	0.0012689610031679222	30	30	39	30	9	0.3
1:13907876-13907877	0.0009236708571873865	23	23	30	23	7	0.30434782608695654
1:13907876-13907877	0.0006723357536499335	17	17	22	17	5	0.29411764705882354
1:13907876-13907877	0.0004893900918477494	11	11	14	11	3	0.2727272727272727
1:13907876-13907877	0.0003562247890262444	7	7	8	7	1	0.14285714285714285
1:13907876-13907877	0.0002592943797404667	5	5	6	5	1	0.2
1:13907876-13907877	0.00018873918221350977	4	4	5	4	1	0.25
1:13907876-13907877	0.00013738237958832623	4	4	5	4	1	0.25
1:13907876-13907877	0.0001	2	2	3	2	1	0.5
1:169547610-169547611	1.0	11361	5393	5482	5305	177	0.03336475023562677
1:169547610-169547611	0.7278953843983146	8230	4101	4191	4017	174	0.043315907393577296
1:169547610-169547611	0.38566204211634725	4263	2282	2397	2233	164	0.07344379758172861
1:169547610-169547611	0.2807216203941176	3105	1759	1887	1728	159	0.0920138888888889
1:169547610-169547611	0.20433597178569418	2278	1371	1493	1340	153	0.11417910447761194
1:169547610-169547611	0.14873521072935117	1619	1013	1136	992	144	0.14516129032258066
1:169547610-169547611	0.5298316906283708	6025	3108	3201	3033	168	0.05539070227497527
1:169547610-169547611	0.1082636733874054	1161	764	884	747	137	0.18340026773761714
1:169547610-169547611	0.07880462815669913	848	604	724	596	128	0.21476510067114093
1:169547610-169547611	0.05736152510448681	619	460	571	452	119	0.26327433628318586
1:169547610-169547611	0.041753189365604	445	350	445	342	103	0.30116959064327486
1:169547610-169547611	0.03039195382313198	312	255	340	252	88	0.3492063492063492
1:169547610-169547611	0.02212216291070448	232	197	273	197	76	0.38578680203045684
1:169547610-169547611	0.01610262027560939	184	163	226	164	62	0.3780487804878049
1:169547610-169547611	0.011721022975334805	134	118	166	119	47	0.3949579831932773
1:169547610-169547611	0.008531678524172805	101	91	127	91	36	0.3956043956043956
1:169547610-169547611	0.006210169418915616	68	66	90	66	24	0.36363636363636365
1:169547610-169547611	0.004520353656360241	48	46	61	46	15	0.32608695652173914
1:169547610-169547611	0.0032903445623126675	33	33	45	33	12	0.36363636363636365
1:169547610-169547611	0.002395026619987486	26	26	35	26	9	0.34615384615384615
1:169547610-169547611	0.0017433288221999873	17	17	24	17	7	0.4117647058823529
1:169547610-169547611	0.0012689610031679222	10	10	14	10	4	0.4
1:169547610-169547611	0.0009236708571873865	6	6	9	6	3	0.5
1:169547610-169547611	0.0006723357536499335	4	4	6	4	2	0.5
1:169547610-169547611	0.0004893900918477494	4	4	6	4	2	0.5
1:169547610-169547611	0.0003562247890262444	2	2	2	2	0	0.0
1:169547610-169547611	0.0002592943797404667	2	2	2	2	0	0.0
1:169547610-169547611	0.00018873918221350977	2	2	2	2	0	0.0
1:169547610-169547611	0.00013738237958832623	1	1	1	1	0	0.0
1:169547610-169547611	0.0001	1	1	1	1	0	0.0
1:156610937-156610938	1.0	15895	9504	9659	9336	323	0.03459725792630677
1:156610937-156610938	0.7278953843983146	11424	7100	7276	6968	308	0.04420206659012629
1:156610937-156610938	0.5298316906283708	8296	5375	5558	5266	292	0.05545005696923661
1:156610937-156610938	0.38566204211634725	5918	4011	4206	3926	280	0.07131940906775344
1:156610937-156610938	0.2807216203941176	4192	2975	3161	2900	261	0.09
1:156610937-156610938	0.20433597178569418	3000	2230	2420	2178	242	0.1111111111111111
1:156610937-156610938	0.14873521072935117	2142	1656	1835	1621	214	0.13201727328809376
1:156610937-156610938	0.1082636733874054	1523	1243	1407	1218	189	0.15517241379310345
1:156610937-156610938	0.07880462815669913	1070	907	1048	891	157	0.17620650953984288
1:156610937-156610938	0.05736152510448681	782	678	806	669	137	0.20478325859491778
1:156610937-156610938	0.041753189365604	587	522	634	515	119	0.23106796116504855
1:156610937-156610938	0.03039195382313198	414	371	467	370	97	0.26216216216216215
1:156610937-156610938	0.02212216291070448	314	287	364	286	78	0.2727272727272727
1:156610937-156610938	0.01610262027560939	220	208	264	206	58	0.2815533980582524
1:156610937-156610938	0.011721022975334805	151	145	185	144	41	0.2847222222222222
1:156610937-156610938	0.008531678524172805	102	100	130	100	30	0.3
1:156610937-156610938	0.006210169418915616	74	74	94	74	20	0.2702702702702703
1:156610937-156610938	0.004520353656360241	55	55	69	55	14	0.2545454545454545
1:156610937-156610938	0.0032903445623126675	43	43	55	43	12	0.27906976744186046
1:156610937-156610938	0.002395026619987486	27	27	31	27	4	0.14814814814814814
1:156610937-156610938	0.0017433288221999873	22	22	26	22	4	0.18181818181818182
1:156610937-156610938	0.0012689610031679222	15	15	18	15	3	0.2
1:156610937-156610938	0.0009236708571873865	12	12	15	12	3	0.25
1:156610937-156610938	0.0006723357536499335	8	8	10	8	2	0.25
1:156610937-156610938	0.0004893900918477494	7	7	9	7	2	0.2857142857142857
1:156610937-156610938	0.0003562247890262444	5	5	6	5	1	0.2
1:156610937-156610938	0.0002592943797404667	4	4	5	4	1	0.25
1:156610937-156610938	0.00018873918221350977	2	2	2	2	0	0.0
1:156610937-156610938	0.00013738237958832623	1	1	1	1	0	0.0
1:156610937-156610938	0.0001	1	1	1	1	0	0.0
1:29799155-29799156	1.0	18393	8478	8465	8227	238	0.028929135772456545
1:29799155-29799156	0.7278953843983146	13502	6548	6554	6327	227	0.0358779832464043
1:29799155-29799156	0.5298316906283708	9793	5001	5058	4835	223	0.046122026887280246
1:29799155-29799156	0.38566204211634725	7102	3837	3915	3697	218	0.058966729780903435
1:29799155-29799156	0.2807216203941176	5089	2885	2982	2774	208	0.07498197548666186
1:29799155-29799156	0.20433597178569418	3723	2187	2303	2102	201	0.0956232159847764
1:29799155-29799156	0.14873521072935117	2640	1634	1772	1577	195	0.12365250475586556
1:29799155-29799156	0.1082636733874054	1932	1255	1396	1215	181	0.14897119341563786
1:29799155-29799156	0.07880462815669913	1402	959	1104	931	173	0.1858216970998926
1:29799155-29799156	0.05736152510448681	997	720	855	702	153	0.21794871794871795
1:29799155-29799156	0.041753189365604	725	562	694	556	138	0.24820143884892087
1:29799155-29799156	0.03039195382313198	527	440	545	433	112	0.2586605080831409
1:29799155-29799156	0.02212216291070448	388	338	429	332	97	0.2921686746987952
1:29799155-29799156	0.01610262027560939	294	260	335	255	80	0.3137254901960784
1:29799155-29799156	0.011721022975334805	186	171	225	170	55	0.3235294117647059
1:29799155-29799156	0.008531678524172805	145	136	180	136	44	0.3235294117647059
1:29799155-29799156	0.006210169418915616	106	101	137	101	36	0.3564356435643564
1:29799155-29799156	0.004520353656360241	81	78	103	78	25	0.32051282051282054
1:29799155-29799156	0.0032903445623126675	57	57	75	57	18	0.3157894736842105
1:29799155-29799156	0.002395026619987486	45	45	57	45	12	0.26666666666666666
1:29799155-29799156	0.0017433288221999873	32	32	39	32	7	0.21875
1:29799155-29799156	0.0012689610031679222	20	20	24	20	4	0.2
1:29799155-29799156	0.0009236708571873865	14	14	17	14	3	0.21428571428571427
1:29799155-29799156	0.0006723357536499335	10	10	12	10	2	0.2
1:29799155-29799156	0.0004893900918477494	6	6	7	6	1	0.16666666666666666
1:29799155-29799156	0.0003562247890262444	5	5	6	5	1	0.2
1:29799155-29799156	0.0002592943797404667	2	2	2	2	0	0.0
1:29799155-29799156	0.00018873918221350977	1	1	1	1	0	0.0
1:193197731-193197732	1.0	11265	5126	5108	4986	122	0.024468511833132773
1:193197731-193197732	0.7278953843983146	8219	3888	3890	3780	110	0.0291005291005291
1:193197731-193197732	0.5298316906283708	5969	2943	2963	2857	106	0.03710185509275464
1:193197731-193197732	0.38566204211634725	4322	2284	2323	2223	100	0.0449842555105713
1:193197731-193197732	0.2807216203941176	3163	1765	1819	1721	98	0.05694363742010459
1:193197731-193197732	0.20433597178569418	2256	1309	1373	1279	94	0.07349491790461297
1:193197731-193197732	0.14873521072935117	1649	993	1061	974	87	0.08932238193018481
1:193197731-193197732	0.1082636733874054	1237	782	855	771	84	0.10894941634241245
1:193197731-193197732	0.07880462815669913	915	610	685	602	83	0.1378737541528239
1:193197731-193197732	0.05736152510448681	649	454	525	453	72	0.15894039735099338
1:193197731-193197732	0.041753189365604	458	343	402	341	61	0.17888563049853373
