target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:55165895-55165896	0.004520353656360241	37	36	40	36	4	0.1111111111111111
1:55165895-55165896	0.0032903445623126675	25	25	28	25	3	0.12
1:55165895-55165896	0.002395026619987486	17	17	19	17	2	0.11764705882352941
1:55165895-55165896	0.0017433288221999873	17	17	19	17	2	0.11764705882352941
1:55165895-55165896	0.0012689610031679222	11	11	12	11	1	0.09090909090909091
1:55165895-55165896	0.0009236708571873865	10	10	11	10	1	0.1
1:55165895-55165896	0.0006723357536499335	6	6	7	6	1	0.16666666666666666
1:55165895-55165896	0.0004893900918477494	6	6	7	6	1	0.16666666666666666
1:55165895-55165896	0.0003562247890262444	6	6	7	6	1	0.16666666666666666
1:55165895-55165896	0.0002592943797404667	5	5	5	5	0	0.0
1:55165895-55165896	0.00018873918221350977	3	3	3	3	0	0.0
1:55165895-55165896	0.00013738237958832623	3	3	3	3	0	0.0
1:55165895-55165896	0.0001	2	2	2	2	0	0.0
1:119587288-119587289	1.0	11035	6305	6787	6299	488	0.07747261470074615
1:119587288-119587289	0.7278953843983146	7953	4793	5262	4793	469	0.09785103275610264
1:119587288-119587289	0.5298316906283708	5793	3651	4115	3664	451	0.12308951965065502
1:119587288-119587289	0.38566204211634725	4178	2771	3211	2787	424	0.15213491209185503
1:119587288-119587289	0.2807216203941176	3015	2132	2527	2148	379	0.17644320297951582
1:119587288-119587289	0.20433597178569418	2130	1602	1934	1607	327	0.20348475420037337
1:119587288-119587289	0.14873521072935117	1532	1210	1500	1219	281	0.23051681706316654
1:119587288-119587289	0.1082636733874054	1108	912	1156	919	237	0.2578890097932535
1:119587288-119587289	0.07880462815669913	825	700	896	703	193	0.27453769559032715
1:119587288-119587289	0.05736152510448681	584	511	669	517	152	0.2940038684719536
1:119587288-119587289	0.041753189365604	424	379	504	383	121	0.31592689295039167
1:119587288-119587289	0.03039195382313198	304	278	372	280	92	0.32857142857142857
1:119587288-119587289	0.02212216291070448	217	205	277	206	71	0.3446601941747573
1:119587288-119587289	0.01610262027560939	162	155	215	155	60	0.3870967741935484
1:119587288-119587289	0.011721022975334805	124	119	165	119	46	0.3865546218487395
1:119587288-119587289	0.008531678524172805	101	98	137	98	39	0.3979591836734694
1:119587288-119587289	0.006210169418915616	76	74	102	74	28	0.3783783783783784
1:119587288-119587289	0.004520353656360241	54	53	75	53	22	0.41509433962264153
1:119587288-119587289	0.0032903445623126675	42	42	60	42	18	0.42857142857142855
1:119587288-119587289	0.002395026619987486	34	34	49	34	15	0.4411764705882353
1:119587288-119587289	0.0017433288221999873	24	24	34	24	10	0.4166666666666667
1:119587288-119587289	0.0012689610031679222	15	15	20	15	5	0.3333333333333333
1:119587288-119587289	0.0009236708571873865	13	13	18	13	5	0.38461538461538464
1:119587288-119587289	0.0006723357536499335	9	9	12	9	3	0.3333333333333333
1:119587288-119587289	0.0004893900918477494	7	7	9	7	2	0.2857142857142857
1:119587288-119587289	0.0003562247890262444	5	5	7	5	2	0.4
1:119587288-119587289	0.0002592943797404667	3	3	4	3	1	0.3333333333333333
1:119587288-119587289	0.00018873918221350977	2	2	3	2	1	0.5
1:119587288-119587289	0.00013738237958832623	2	2	3	2	1	0.5
1:119587288-119587289	0.0001	1	1	2	1	1	1.0
1:161047545-161047546	1.0	17866	11351	12291	11622	669	0.057563242127000515
1:161047545-161047546	0.7278953843983146	13022	8673	9499	8858	641	0.07236396477760217
1:161047545-161047546	0.5298316906283708	9503	6595	7331	6720	611	0.09092261904761904
1:161047545-161047546	0.38566204211634725	6805	4933	5590	5030	560	0.11133200795228629
1:161047545-161047546	0.2807216203941176	4961	3715	4298	3790	508	0.13403693931398417
1:161047545-161047546	0.20433597178569418	3596	2822	3315	2870	445	0.15505226480836237
1:161047545-161047546	0.14873521072935117	2633	2162	2587	2195	392	0.1785876993166287
1:161047545-161047546	0.1082636733874054	1908	1627	1966	1648	318	0.1929611650485437
1:161047545-161047546	0.07880462815669913	1392	1232	1501	1247	254	0.2036888532477947
1:161047545-161047546	0.05736152510448681	1046	958	1164	963	201	0.2087227414330218
1:161047545-161047546	0.041753189365604	768	719	885	722	163	0.2257617728531856
1:161047545-161047546	0.01610262027560939	307	297	370	298	72	0.24161073825503357
1:161047545-161047546	0.03039195382313198	553	527	654	531	123	0.23163841807909605
1:161047545-161047546	0.02212216291070448	404	391	489	393	96	0.24427480916030533
1:161047545-161047546	0.011721022975334805	234	230	286	229	57	0.24890829694323144
1:161047545-161047546	0.008531678524172805	164	161	204	162	42	0.25925925925925924
1:161047545-161047546	0.006210169418915616	122	119	155	120	35	0.2916666666666667
1:161047545-161047546	0.004520353656360241	85	83	107	83	24	0.2891566265060241
1:161047545-161047546	0.0032903445623126675	61	60	78	60	18	0.3
1:161047545-161047546	0.002395026619987486	44	43	55	43	12	0.27906976744186046
1:161047545-161047546	0.0017433288221999873	34	34	45	34	11	0.3235294117647059
1:161047545-161047546	0.0012689610031679222	24	24	32	24	8	0.3333333333333333
1:161047545-161047546	0.0009236708571873865	17	17	23	17	6	0.35294117647058826
1:161047545-161047546	0.0006723357536499335	13	13	19	13	6	0.46153846153846156
1:161047545-161047546	0.0004893900918477494	11	11	15	11	4	0.36363636363636365
1:161047545-161047546	0.0003562247890262444	6	6	8	6	2	0.3333333333333333
1:161047545-161047546	0.0002592943797404667	5	5	7	5	2	0.4
1:161047545-161047546	0.00018873918221350977	5	5	7	5	2	0.4
1:161047545-161047546	0.00013738237958832623	5	5	7	5	2	0.4
1:161047545-161047546	0.0001	3	3	4	3	1	0.3333333333333333
1:174163817-174163818	1.0	22042	12935	13460	12888	572	0.04438237119801366
1:174163817-174163818	0.7278953843983146	16071	9827	10320	9765	555	0.05683563748079877
1:174163817-174163818	0.5298316906283708	11629	7441	7904	7364	540	0.07332971211298207
1:174163817-174163818	0.38566204211634725	8450	5650	6114	5593	521	0.0931521544788128
1:174163817-174163818	0.2807216203941176	6118	4278	4717	4237	480	0.11328770356384234
1:174163817-174163818	0.20433597178569418	4446	3230	3643	3196	447	0.13986232790988737
1:174163817-174163818	0.14873521072935117	3181	2418	2801	2398	403	0.16805671392827357
1:174163817-174163818	0.1082636733874054	2301	1822	2162	1809	353	0.1951354339414041
1:174163817-174163818	0.07880462815669913	1648	1367	1655	1357	298	0.2196020633750921
1:174163817-174163818	0.05736152510448681	1188	1026	1268	1020	248	0.24313725490196078
1:174163817-174163818	0.041753189365604	884	786	983	785	198	0.2522292993630573
1:174163817-174163818	0.03039195382313198	653	598	762	601	161	0.26788685524126454
1:174163817-174163818	0.02212216291070448	478	440	562	440	122	0.2772727272727273
1:174163817-174163818	0.01610262027560939	336	320	411	321	90	0.2803738317757009
1:174163817-174163818	0.011721022975334805	248	240	301	238	63	0.2647058823529412
1:174163817-174163818	0.008531678524172805	173	170	217	170	47	0.27647058823529413
1:174163817-174163818	0.006210169418915616	118	117	151	117	34	0.2905982905982906
1:174163817-174163818	0.004520353656360241	85	85	109	85	24	0.2823529411764706
1:174163817-174163818	0.0032903445623126675	55	55	71	55	16	0.2909090909090909
1:174163817-174163818	0.002395026619987486	35	35	46	35	11	0.3142857142857143
1:174163817-174163818	0.0017433288221999873	25	25	34	25	9	0.36
1:174163817-174163818	0.0012689610031679222	23	23	32	23	9	0.391304347826087
1:174163817-174163818	0.0009236708571873865	15	15	19	15	4	0.26666666666666666
1:174163817-174163818	0.0006723357536499335	11	11	14	11	3	0.2727272727272727
1:174163817-174163818	0.0004893900918477494	8	8	11	8	3	0.375
1:174163817-174163818	0.0003562247890262444	7	7	10	7	3	0.42857142857142855
1:174163817-174163818	0.0002592943797404667	4	4	5	4	1	0.25
1:174163817-174163818	0.00018873918221350977	3	3	4	3	1	0.3333333333333333
1:174163817-174163818	0.00013738237958832623	3	3	4	3	1	0.3333333333333333
1:174163817-174163818	0.0001	1	1	1	1	0	0.0
1:200625546-200625547	1.0	13145	6756	7088	6718	370	0.055075915451027094
1:200625546-200625547	0.7278953843983146	9560	5135	5464	5100	364	0.07137254901960784
1:200625546-200625547	0.5298316906283708	6920	3909	4246	3892	354	0.09095580678314491
1:200625546-200625547	0.38566204211634725	5048	2994	3322	2985	337	0.11289782244556114
1:200625546-200625547	0.2807216203941176	3704	2315	2634	2304	330	0.14322916666666666
1:200625546-200625547	0.20433597178569418	2694	1784	2077	1768	309	0.1747737556561086
1:200625546-200625547	0.14873521072935117	1918	1342	1614	1332	282	0.21171171171171171
1:200625546-200625547	0.1082636733874054	1396	1027	1277	1027	250	0.24342745861733203
1:200625546-200625547	0.07880462815669913	1015	795	1016	800	216	0.27
1:200625546-200625547	0.05736152510448681	749	610	794	611	183	0.2995090016366612
1:200625546-200625547	0.041753189365604	519	435	578	436	142	0.3256880733944954
1:200625546-200625547	0.03039195382313198	377	326	434	326	108	0.3312883435582822
1:200625546-200625547	0.02212216291070448	272	240	329	241	88	0.3651452282157676
1:200625546-200625547	0.01610262027560939	199	181	245	182	63	0.34615384615384615
1:200625546-200625547	0.011721022975334805	143	135	181	136	45	0.33088235294117646
1:200625546-200625547	0.008531678524172805	97	93	124	94	30	0.3191489361702128
1:200625546-200625547	0.006210169418915616	68	67	90	68	22	0.3235294117647059
1:200625546-200625547	0.004520353656360241	53	53	70	53	17	0.32075471698113206
1:200625546-200625547	0.0032903445623126675	42	42	57	42	15	0.35714285714285715
1:200625546-200625547	0.002395026619987486	35	35	48	35	13	0.37142857142857144
1:200625546-200625547	0.0017433288221999873	26	26	37	26	11	0.4230769230769231
1:200625546-200625547	0.0012689610031679222	17	17	25	17	8	0.47058823529411764
1:200625546-200625547	0.0009236708571873865	14	14	19	14	5	0.35714285714285715
1:200625546-200625547	0.0006723357536499335	13	13	18	13	5	0.38461538461538464
1:200625546-200625547	0.0004893900918477494	11	11	16	11	5	0.45454545454545453
1:200625546-200625547	0.0003562247890262444	8	8	11	8	3	0.375
1:200625546-200625547	0.0002592943797404667	7	7	10	7	3	0.42857142857142855
1:200625546-200625547	0.00018873918221350977	4	4	5	4	1	0.25
1:200625546-200625547	0.00013738237958832623	3	3	4	3	1	0.3333333333333333
1:200625546-200625547	0.0001	3	3	4	3	1	0.3333333333333333
1:49529271-49529272	1.0	6124	3344	3555	3336	219	0.06564748201438848
1:49529271-49529272	0.7278953843983146	4389	2534	2748	2535	213	0.08402366863905325
1:49529271-49529272	0.5298316906283708	3198	1939	2141	1938	203	0.10474716202270382
1:49529271-49529272	0.38566204211634725	2287	1475	1660	1472	188	0.12771739130434784
1:49529271-49529272	0.2807216203941176	1632	1129	1291	1123	168	0.1495992876224399
1:49529271-49529272	0.20433597178569418	1173	855	1007	852	155	0.18192488262910797
1:49529271-49529272	0.14873521072935117	839	653	781	649	132	0.2033898305084746
1:49529271-49529272	0.1082636733874054	619	496	604	492	112	0.22764227642276422
1:49529271-49529272	0.07880462815669913	452	385	483	388	95	0.24484536082474226
1:49529271-49529272	0.05736152510448681	323	286	360	288	72	0.25
1:49529271-49529272	0.041753189365604	245	226	281	226	55	0.24336283185840707
1:49529271-49529272	0.03039195382313198	181	173	216	173	43	0.24855491329479767
1:49529271-49529272	0.02212216291070448	141	136	174	136	38	0.27941176470588236
1:49529271-49529272	0.01610262027560939	106	103	138	103	35	0.33980582524271846
1:49529271-49529272	0.011721022975334805	76	76	100	75	25	0.3333333333333333
1:49529271-49529272	0.008531678524172805	57	57	75	56	19	0.3392857142857143
1:49529271-49529272	0.006210169418915616	44	44	60	43	17	0.3953488372093023
1:49529271-49529272	0.004520353656360241	32	32	45	31	14	0.45161290322580644
1:49529271-49529272	0.0032903445623126675	26	26	36	25	11	0.44
1:49529271-49529272	0.002395026619987486	18	18	27	18	9	0.5
1:49529271-49529272	0.0017433288221999873	11	11	18	11	7	0.6363636363636364
1:49529271-49529272	0.0012689610031679222	10	10	16	10	6	0.6
1:49529271-49529272	0.0009236708571873865	8	8	13	8	5	0.625
1:49529271-49529272	0.0006723357536499335	4	4	6	4	2	0.5
1:49529271-49529272	0.0004893900918477494	2	2	2	2	0	0.0
1:49529271-49529272	0.0003562247890262444	1	1	1	1	0	0.0
1:49529271-49529272	0.0002592943797404667	1	1	1	1	0	0.0
1:49529271-49529272	0.00018873918221350977	1	1	1	1	0	0.0
1:49529271-49529272	0.00013738237958832623	1	1	1	1	0	0.0
1:56103269-56103270	1.0	2741	2017	2372	2016	356	0.1765873015873016
1:56103269-56103270	0.7278953843983146	1956	1509	1828	1512	316	0.20899470899470898
1:56103269-56103270	0.5298316906283708	1410	1148	1413	1150	263	0.22869565217391305
1:56103269-56103270	0.38566204211634725	997	838	1062	845	217	0.25680473372781065
1:56103269-56103270	0.2807216203941176	724	632	819	638	181	0.2836990595611285
1:56103269-56103270	0.20433597178569418	490	441	588	443	145	0.327313769751693
1:56103269-56103270	0.14873521072935117	337	312	419	313	106	0.33865814696485624
1:56103269-56103270	0.1082636733874054	248	235	316	237	79	0.3333333333333333
1:56103269-56103270	0.07880462815669913	175	169	232	171	61	0.3567251461988304
1:56103269-56103270	0.05736152510448681	125	121	172	123	49	0.3983739837398374
1:56103269-56103270	0.041753189365604	89	86	128	88	40	0.45454545454545453
1:56103269-56103270	0.03039195382313198	66	64	91	65	26	0.4
1:56103269-56103270	0.02212216291070448	55	53	75	54	21	0.3888888888888889
1:56103269-56103270	0.01610262027560939	39	39	54	39	15	0.38461538461538464
1:56103269-56103270	0.011721022975334805	29	29	42	29	13	0.4482758620689655
1:56103269-56103270	0.008531678524172805	21	21	32	21	11	0.5238095238095238
1:56103269-56103270	0.006210169418915616	15	15	23	15	8	0.5333333333333333
1:56103269-56103270	0.004520353656360241	11	11	17	11	6	0.5454545454545454
1:56103269-56103270	0.0032903445623126675	9	9	13	9	4	0.4444444444444444
1:56103269-56103270	0.002395026619987486	8	8	11	8	3	0.375
1:56103269-56103270	0.0017433288221999873	7	7	10	7	3	0.42857142857142855
1:56103269-56103270	0.0012689610031679222	6	6	9	6	3	0.5
1:56103269-56103270	0.0009236708571873865	4	4	5	4	1	0.25
1:56103269-56103270	0.0006723357536499335	3	3	4	3	1	0.3333333333333333
1:56103269-56103270	0.0004893900918477494	3	3	4	3	1	0.3333333333333333
1:56103269-56103270	0.0003562247890262444	2	2	2	2	0	0.0
1:56103269-56103270	0.0002592943797404667	1	1	1	1	0	0.0
1:56103269-56103270	0.00018873918221350977	1	1	1	1	0	0.0
1:56103269-56103270	0.00013738237958832623	1	1	1	1	0	0.0
1:56103269-56103270	0.0001	1	1	1	1	0	0.0
1:157835860-157835861	0.7278953843983146	13196	8061	8674	8078	596	0.07378063877197326
1:157835860-157835861	0.5298316906283708	9458	6100	6692	6109	583	0.09543296775249632
1:157835860-157835861	1.0	18175	10543	11200	10581	619	0.058501086853794536
1:157835860-157835861	0.38566204211634725	6817	4592	5161	4599	562	0.12220047836486192
1:157835860-157835861	0.2807216203941176	4926	3461	3992	3471	521	0.15010083549409392
1:157835860-157835861	0.20433597178569418	3561	2618	3104	2636	468	0.17754172989377845
1:157835860-157835861	0.14873521072935117	2566	1993	2416	2002	414	0.20679320679320679
1:157835860-157835861	0.1082636733874054	1834	1496	1857	1502	355	0.23635153129161118
1:157835860-157835861	0.07880462815669913	1332	1137	1456	1145	311	0.27161572052401745
1:157835860-157835861	0.05736152510448681	986	861	1123	867	256	0.2952710495963091
1:157835860-157835861	0.041753189365604	702	634	836	637	199	0.31240188383045525
1:157835860-157835861	0.03039195382313198	508	460	619	465	154	0.3311827956989247
1:157835860-157835861	0.02212216291070448	373	341	468	344	124	0.36046511627906974
1:157835860-157835861	0.01610262027560939	267	253	348	256	92	0.359375
1:157835860-157835861	0.011721022975334805	196	186	256	188	68	0.3617021276595745
1:157835860-157835861	0.008531678524172805	145	138	195	139	56	0.4028776978417266
1:157835860-157835861	0.006210169418915616	100	97	134	97	37	0.38144329896907214
1:157835860-157835861	0.004520353656360241	71	70	101	70	31	0.44285714285714284
1:157835860-157835861	0.0032903445623126675	52	52	75	52	23	0.4423076923076923
1:157835860-157835861	0.002395026619987486	41	41	60	41	19	0.4634146341463415
1:157835860-157835861	0.0017433288221999873	33	33	51	33	18	0.5454545454545454
1:157835860-157835861	0.0012689610031679222	23	23	34	23	11	0.4782608695652174
1:157835860-157835861	0.0009236708571873865	17	17	25	17	8	0.47058823529411764
1:157835860-157835861	0.0006723357536499335	9	9	14	9	5	0.5555555555555556
1:157835860-157835861	0.0004893900918477494	7	7	11	7	4	0.5714285714285714
1:157835860-157835861	0.0003562247890262444	7	7	11	7	4	0.5714285714285714
1:157835860-157835861	0.0002592943797404667	5	5	7	5	2	0.4
1:157835860-157835861	0.00018873918221350977	4	4	5	4	1	0.25
1:157835860-157835861	0.00013738237958832623	4	4	5	4	1	0.25
1:157835860-157835861	0.0001	2	2	3	2	1	0.5
1:230235025-230235026	1.0	15296	8934	9441	8892	549	0.06174089068825911
1:230235025-230235026	0.7278953843983146	11100	6800	7282	6749	533	0.07897466291302416
1:230235025-230235026	0.5298316906283708	8031	5174	5655	5131	524	0.10212434223348275
1:230235025-230235026	0.38566204211634725	5790	3951	4425	3925	500	0.12738853503184713
1:230235025-230235026	0.2807216203941176	4159	2980	3424	2966	458	0.15441672285906946
1:230235025-230235026	0.20433597178569418	2980	2227	2643	2223	420	0.18893387314439947
1:230235025-230235026	0.14873521072935117	2117	1682	2039	1677	362	0.21586165772212285
1:230235025-230235026	0.1082636733874054	1497	1240	1525	1234	291	0.23581847649918963
1:230235025-230235026	0.07880462815669913	1057	895	1132	895	237	0.264804469273743
1:230235025-230235026	0.05736152510448681	745	658	854	662	192	0.29003021148036257
1:230235025-230235026	0.041753189365604	570	521	678	523	155	0.29636711281070743
1:230235025-230235026	0.03039195382313198	412	382	503	383	120	0.3133159268929504
1:230235025-230235026	0.02212216291070448	284	272	363	271	92	0.33948339483394835
1:230235025-230235026	0.01610262027560939	206	199	266	199	67	0.33668341708542715
1:230235025-230235026	0.011721022975334805	156	154	207	154	53	0.34415584415584416
1:230235025-230235026	0.008531678524172805	104	104	137	104	33	0.3173076923076923
1:230235025-230235026	0.006210169418915616	76	76	100	76	24	0.3157894736842105
1:230235025-230235026	0.004520353656360241	53	53	72	53	19	0.3584905660377358
1:230235025-230235026	0.0032903445623126675	34	34	48	34	14	0.4117647058823529
1:230235025-230235026	0.002395026619987486	23	23	30	23	7	0.30434782608695654
1:230235025-230235026	0.0017433288221999873	17	17	22	17	5	0.29411764705882354
1:230235025-230235026	0.0012689610031679222	7	7	11	7	4	0.5714285714285714
1:230235025-230235026	0.0009236708571873865	5	5	9	5	4	0.8
1:230235025-230235026	0.0006723357536499335	4	4	7	4	3	0.75
1:230235025-230235026	0.0004893900918477494	2	2	3	2	1	0.5
1:230235025-230235026	0.0003562247890262444	2	2	3	2	1	0.5
1:230235025-230235026	0.0002592943797404667	2	2	3	2	1	0.5
1:230235025-230235026	0.00018873918221350977	1	1	1	1	0	0.0
1:230235025-230235026	0.00013738237958832623	1	1	1	1	0	0.0
1:230235025-230235026	0.0001	1	1	1	1	0	0.0
1:226633720-226633721	0.7278953843983146	16521	9995	10489	9941	548	0.05512523890956644
1:226633720-226633721	0.5298316906283708	11935	7557	8044	7508	536	0.0713905167820991
1:226633720-226633721	0.38566204211634725	8663	5777	6232	5718	514	0.08989157047918853
1:226633720-226633721	0.2807216203941176	6312	4372	4826	4336	490	0.11300738007380073
1:226633720-226633721	1.0	22787	13149	13735	13175	560	0.04250474383301708
1:226633720-226633721	0.20433597178569418	4568	3345	3770	3317	453	0.13656918902622853
1:226633720-226633721	0.14873521072935117	3276	2515	2915	2513	402	0.15996816553919618
1:226633720-226633721	0.1082636733874054	2365	1899	2266	1910	356	0.18638743455497384
1:226633720-226633721	0.07880462815669913	1714	1428	1735	1441	294	0.20402498265093685
1:226633720-226633721	0.05736152510448681	1260	1099	1356	1105	251	0.22714932126696832
1:226633720-226633721	0.041753189365604	928	820	1023	823	200	0.24301336573511542
1:226633720-226633721	0.03039195382313198	662	603	758	604	154	0.25496688741721857
1:226633720-226633721	0.02212216291070448	474	441	564	442	122	0.27601809954751133
1:226633720-226633721	0.01610262027560939	336	319	408	321	87	0.27102803738317754
1:226633720-226633721	0.011721022975334805	248	238	304	240	64	0.26666666666666666
1:226633720-226633721	0.008531678524172805	175	170	225	172	53	0.3081395348837209
1:226633720-226633721	0.006210169418915616	118	117	150	117	33	0.28205128205128205
1:226633720-226633721	0.004520353656360241	80	79	105	79	26	0.3291139240506329
1:226633720-226633721	0.0032903445623126675	64	63	81	63	18	0.2857142857142857
1:226633720-226633721	0.002395026619987486	43	43	54	43	11	0.2558139534883721
1:226633720-226633721	0.0017433288221999873	33	33	42	33	9	0.2727272727272727
1:226633720-226633721	0.0012689610031679222	24	24	30	24	6	0.25
1:226633720-226633721	0.0009236708571873865	17	17	20	17	3	0.17647058823529413
1:226633720-226633721	0.0006723357536499335	15	15	17	15	2	0.13333333333333333
1:226633720-226633721	0.0004893900918477494	15	15	17	15	2	0.13333333333333333
1:226633720-226633721	0.0003562247890262444	8	8	8	8	0	0.0
1:226633720-226633721	0.0002592943797404667	8	8	8	8	0	0.0
1:226633720-226633721	0.00018873918221350977	6	6	6	6	0	0.0
1:226633720-226633721	0.00013738237958832623	4	4	4	4	0	0.0
1:226633720-226633721	0.0001	3	3	3	3	0	0.0
1:223519956-223519957	1.0	21022	12620	13370	12692	678	0.05341947683580208
1:223519956-223519957	0.7278953843983146	15335	9623	10312	9653	659	0.06826893193825753
1:223519956-223519957	0.5298316906283708	11089	7264	7918	7285	633	0.08689087165408374
1:223519956-223519957	0.38566204211634725	7975	5462	6098	5488	610	0.11115160349854228
1:223519956-223519957	0.2807216203941176	5810	4146	4733	4172	561	0.13446788111217642
1:223519956-223519957	0.20433597178569418	4182	3127	3652	3141	511	0.1626870423432028
