target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:113270341-113270342	0.14873521072935117	3325	1812	2083	1806	277	0.15337763012181616
1:113270341-113270342	0.1082636733874054	2431	1437	1690	1431	259	0.18099231306778477
1:113270341-113270342	0.07880462815669913	1764	1108	1338	1103	235	0.21305530371713507
1:113270341-113270342	0.05736152510448681	1280	862	1069	858	211	0.24592074592074592
1:113270341-113270342	0.041753189365604	911	668	857	667	190	0.2848575712143928
1:113270341-113270342	0.03039195382313198	640	507	670	507	163	0.3214990138067061
1:113270341-113270342	0.02212216291070448	467	381	520	382	138	0.3612565445026178
1:113270341-113270342	0.01610262027560939	346	294	406	294	112	0.38095238095238093
1:113270341-113270342	0.011721022975334805	243	226	313	224	89	0.39732142857142855
1:113270341-113270342	0.008531678524172805	174	165	234	166	68	0.40963855421686746
1:113270341-113270342	0.006210169418915616	125	119	170	119	51	0.42857142857142855
1:113270341-113270342	0.004520353656360241	92	88	125	88	37	0.42045454545454547
1:113270341-113270342	0.0032903445623126675	75	72	102	72	30	0.4166666666666667
1:113270341-113270342	0.002395026619987486	55	52	75	52	23	0.4423076923076923
1:113270341-113270342	0.0017433288221999873	36	35	53	35	18	0.5142857142857142
1:113270341-113270342	0.0012689610031679222	24	24	38	24	14	0.5833333333333334
1:113270341-113270342	0.0009236708571873865	19	19	32	19	13	0.6842105263157895
1:113270341-113270342	0.0006723357536499335	12	12	20	12	8	0.6666666666666666
1:113270341-113270342	0.0004893900918477494	8	8	13	8	5	0.625
1:113270341-113270342	0.0003562247890262444	5	5	8	5	3	0.6
1:113270341-113270342	0.0002592943797404667	4	4	6	4	2	0.5
1:113270341-113270342	0.00018873918221350977	4	4	6	4	2	0.5
1:113270341-113270342	0.00013738237958832623	1	1	1	1	0	0.0
1:3005774-3005775	1.0	10133	5084	5446	5097	349	0.06847164999019031
1:3005774-3005775	0.7278953843983146	7342	3938	4288	3949	339	0.08584451759939225
1:3005774-3005775	0.5298316906283708	5326	3032	3376	3052	324	0.10615989515072084
1:3005774-3005775	0.38566204211634725	3912	2366	2692	2383	309	0.1296684851028116
1:3005774-3005775	0.2807216203941176	2814	1818	2104	1824	280	0.15350877192982457
1:3005774-3005775	0.20433597178569418	2053	1419	1683	1423	260	0.18271257905832747
1:3005774-3005775	0.14873521072935117	1493	1092	1327	1091	236	0.21631530705774518
1:3005774-3005775	0.1082636733874054	1106	856	1068	853	215	0.25205158264947247
1:3005774-3005775	0.07880462815669913	811	665	845	664	181	0.27259036144578314
1:3005774-3005775	0.05736152510448681	585	505	651	505	146	0.2891089108910891
1:3005774-3005775	0.041753189365604	434	376	495	377	118	0.3129973474801061
1:3005774-3005775	0.03039195382313198	323	286	383	289	94	0.32525951557093424
1:3005774-3005775	0.02212216291070448	248	224	302	227	75	0.3303964757709251
1:3005774-3005775	0.01610262027560939	172	162	220	163	57	0.3496932515337423
1:3005774-3005775	0.011721022975334805	127	122	165	123	42	0.34146341463414637
1:3005774-3005775	0.008531678524172805	98	95	127	95	32	0.3368421052631579
1:3005774-3005775	0.006210169418915616	68	67	91	67	24	0.3582089552238806
1:3005774-3005775	0.004520353656360241	44	43	59	43	16	0.37209302325581395
1:3005774-3005775	0.0032903445623126675	36	35	47	35	12	0.34285714285714286
1:3005774-3005775	0.002395026619987486	27	26	35	26	9	0.34615384615384615
1:3005774-3005775	0.0017433288221999873	17	17	25	17	8	0.47058823529411764
1:3005774-3005775	0.0012689610031679222	13	13	19	13	6	0.46153846153846156
1:3005774-3005775	0.0009236708571873865	12	12	18	12	6	0.5
1:3005774-3005775	0.0006723357536499335	10	10	16	10	6	0.6
1:3005774-3005775	0.0004893900918477494	8	8	13	8	5	0.625
1:3005774-3005775	0.0003562247890262444	5	5	8	5	3	0.6
1:3005774-3005775	0.0002592943797404667	3	3	5	3	2	0.6666666666666666
1:3005774-3005775	0.00018873918221350977	3	3	5	3	2	0.6666666666666666
1:3005774-3005775	0.00013738237958832623	2	2	4	2	2	1.0
1:3005774-3005775	0.0001	1	1	2	1	1	1.0
1:112875205-112875206	1.0	16977	6435	6677	6346	331	0.05215884021430823
1:112875205-112875206	0.7278953843983146	12325	4935	5200	4873	327	0.06710445310896779
1:112875205-112875206	0.5298316906283708	9028	3804	4084	3764	320	0.08501594048884166
1:112875205-112875206	0.38566204211634725	6574	2948	3232	2919	313	0.10722850291195615
1:112875205-112875206	0.2807216203941176	4782	2285	2569	2264	305	0.13471731448763252
1:112875205-112875206	0.20433597178569418	3418	1755	2036	1743	293	0.168100975329891
1:112875205-112875206	0.14873521072935117	2488	1381	1658	1380	278	0.20144927536231885
1:112875205-112875206	0.1082636733874054	1810	1094	1352	1091	261	0.2392300641613199
1:112875205-112875206	0.07880462815669913	1327	863	1103	861	242	0.281068524970964
1:112875205-112875206	0.05736152510448681	979	670	889	675	214	0.31703703703703706
1:112875205-112875206	0.041753189365604	690	507	687	511	176	0.34442270058708413
1:112875205-112875206	0.03039195382313198	508	398	544	400	144	0.36
1:112875205-112875206	0.02212216291070448	386	315	439	317	122	0.38485804416403785
1:112875205-112875206	0.01610262027560939	282	241	333	241	92	0.3817427385892116
1:112875205-112875206	0.011721022975334805	209	184	260	185	75	0.40540540540540543
1:112875205-112875206	0.008531678524172805	153	142	201	142	59	0.4154929577464789
1:112875205-112875206	0.006210169418915616	118	114	163	114	49	0.4298245614035088
1:112875205-112875206	0.004520353656360241	88	86	120	85	35	0.4117647058823529
1:112875205-112875206	0.0032903445623126675	64	62	84	61	23	0.3770491803278688
1:112875205-112875206	0.002395026619987486	46	45	60	44	16	0.36363636363636365
1:112875205-112875206	0.0017433288221999873	37	36	50	36	14	0.3888888888888889
1:112875205-112875206	0.0012689610031679222	25	24	34	24	10	0.4166666666666667
1:112875205-112875206	0.0009236708571873865	16	15	22	15	7	0.4666666666666667
1:112875205-112875206	0.0006723357536499335	13	12	18	12	6	0.5
1:112875205-112875206	0.0004893900918477494	8	7	10	7	3	0.42857142857142855
1:112875205-112875206	0.0003562247890262444	7	6	8	6	2	0.3333333333333333
1:112875205-112875206	0.0002592943797404667	5	4	6	4	2	0.5
1:112875205-112875206	0.00018873918221350977	2	2	3	2	1	0.5
1:112875205-112875206	0.00013738237958832623	2	2	3	2	1	0.5
1:112875205-112875206	0.0001	2	2	3	2	1	0.5
1:181949040-181949041	0.5298316906283708	8918	3075	3188	2935	253	0.08620102214650767
1:181949040-181949041	0.38566204211634725	6516	2405	2551	2303	248	0.10768562744246635
1:181949040-181949041	0.2807216203941176	4746	1872	2034	1791	243	0.135678391959799
1:181949040-181949041	1.0	16885	5303	5333	5067	266	0.05249654627985001
1:181949040-181949041	0.7278953843983146	12212	4033	4120	3860	260	0.06735751295336788
1:181949040-181949041	0.20433597178569418	3443	1448	1632	1394	238	0.17073170731707318
1:181949040-181949041	0.14873521072935117	2513	1126	1319	1089	230	0.21120293847566574
1:181949040-181949041	0.1082636733874054	1825	907	1114	892	222	0.24887892376681614
1:181949040-181949041	0.07880462815669913	1310	715	918	711	207	0.2911392405063291
1:181949040-181949041	0.05736152510448681	955	568	758	566	192	0.3392226148409894
1:181949040-181949041	0.041753189365604	691	442	614	442	172	0.3891402714932127
1:181949040-181949041	0.03039195382313198	499	339	481	341	140	0.41055718475073316
1:181949040-181949041	0.02212216291070448	372	271	392	270	122	0.45185185185185184
1:181949040-181949041	0.01610262027560939	262	202	294	201	93	0.4626865671641791
1:181949040-181949041	0.011721022975334805	180	154	226	152	74	0.4868421052631579
1:181949040-181949041	0.008531678524172805	132	117	175	116	59	0.5086206896551724
1:181949040-181949041	0.006210169418915616	95	83	126	82	44	0.5365853658536586
1:181949040-181949041	0.004520353656360241	66	59	92	58	34	0.5862068965517241
1:181949040-181949041	0.0032903445623126675	43	37	59	37	22	0.5945945945945946
1:181949040-181949041	0.002395026619987486	29	23	40	23	17	0.7391304347826086
1:181949040-181949041	0.0017433288221999873	20	17	31	17	14	0.8235294117647058
1:181949040-181949041	0.0012689610031679222	17	15	28	15	13	0.8666666666666667
1:181949040-181949041	0.0009236708571873865	13	12	22	12	10	0.8333333333333334
1:181949040-181949041	0.0006723357536499335	8	8	14	8	6	0.75
1:181949040-181949041	0.0004893900918477494	8	8	14	8	6	0.75
1:181949040-181949041	0.0003562247890262444	5	5	9	5	4	0.8
1:181949040-181949041	0.0002592943797404667	5	5	9	5	4	0.8
1:181949040-181949041	0.00018873918221350977	5	5	9	5	4	0.8
1:181949040-181949041	0.00013738237958832623	4	4	7	4	3	0.75
1:181949040-181949041	0.0001	3	3	5	3	2	0.6666666666666666
1:70366717-70366718	1.0	12939	4221	4541	4278	263	0.06147732585320243
1:70366717-70366718	0.7278953843983146	9372	3239	3548	3295	253	0.07678300455235205
1:70366717-70366718	0.5298316906283708	6816	2490	2771	2524	247	0.09786053882725831
1:70366717-70366718	0.38566204211634725	4931	1897	2172	1930	242	0.12538860103626942
1:70366717-70366718	0.2807216203941176	3604	1471	1740	1501	239	0.15922718187874751
1:70366717-70366718	0.20433597178569418	2641	1179	1429	1199	230	0.19182652210175147
1:70366717-70366718	0.14873521072935117	1913	913	1141	921	220	0.23887079261672095
1:70366717-70366718	0.1082636733874054	1387	730	947	738	209	0.28319783197831977
1:70366717-70366718	0.07880462815669913	1023	573	773	576	197	0.3420138888888889
1:70366717-70366718	0.05736152510448681	724	444	624	449	175	0.3897550111358575
1:70366717-70366718	0.041753189365604	518	352	510	355	155	0.43661971830985913
1:70366717-70366718	0.03039195382313198	365	276	408	277	131	0.4729241877256318
1:70366717-70366718	0.02212216291070448	267	210	322	214	108	0.5046728971962616
1:70366717-70366718	0.01610262027560939	198	161	260	167	93	0.5568862275449101
1:70366717-70366718	0.011721022975334805	147	122	202	127	75	0.5905511811023622
1:70366717-70366718	0.008531678524172805	116	101	161	104	57	0.5480769230769231
1:70366717-70366718	0.006210169418915616	76	71	114	72	42	0.5833333333333334
1:70366717-70366718	0.004520353656360241	53	52	85	53	32	0.6037735849056604
1:70366717-70366718	0.0032903445623126675	36	36	60	36	24	0.6666666666666666
1:70366717-70366718	0.002395026619987486	24	24	41	24	17	0.7083333333333334
1:70366717-70366718	0.0017433288221999873	16	16	27	16	11	0.6875
1:70366717-70366718	0.0012689610031679222	11	11	19	11	8	0.7272727272727273
1:70366717-70366718	0.0009236708571873865	8	8	14	8	6	0.75
1:70366717-70366718	0.0006723357536499335	5	5	9	5	4	0.8
1:70366717-70366718	0.0004893900918477494	5	5	9	5	4	0.8
1:70366717-70366718	0.0003562247890262444	4	4	7	4	3	0.75
1:70366717-70366718	0.0002592943797404667	3	3	5	3	2	0.6666666666666666
1:70366717-70366718	0.00018873918221350977	1	1	2	1	1	1.0
1:70366717-70366718	0.00013738237958832623	1	1	2	1	1	1.0
1:21858088-21858089	1.0	12986	5278	5473	5186	287	0.05534130350944851
1:21858088-21858089	0.7278953843983146	9406	4041	4239	3957	282	0.0712661106899166
1:21858088-21858089	0.5298316906283708	6853	3109	3327	3052	275	0.09010484927916121
1:21858088-21858089	0.38566204211634725	5006	2415	2621	2357	264	0.1120067882901994
1:21858088-21858089	0.2807216203941176	3621	1882	2083	1829	254	0.1388737014762165
1:21858088-21858089	0.20433597178569418	2623	1467	1672	1429	243	0.17004898530440868
1:21858088-21858089	0.14873521072935117	1869	1141	1343	1116	227	0.20340501792114696
1:21858088-21858089	0.1082636733874054	1369	897	1092	881	211	0.2395005675368899
1:21858088-21858089	0.07880462815669913	980	683	858	676	182	0.2692307692307692
1:21858088-21858089	0.05736152510448681	706	515	677	517	160	0.30947775628626695
1:21858088-21858089	0.041753189365604	507	390	520	393	127	0.3231552162849873
1:21858088-21858089	0.03039195382313198	373	298	403	300	103	0.3433333333333333
1:21858088-21858089	0.02212216291070448	251	215	295	216	79	0.36574074074074076
1:21858088-21858089	0.01610262027560939	178	160	218	159	59	0.3710691823899371
1:21858088-21858089	0.011721022975334805	129	118	162	118	44	0.3728813559322034
1:21858088-21858089	0.008531678524172805	92	86	122	86	36	0.4186046511627907
1:21858088-21858089	0.006210169418915616	74	69	97	69	28	0.4057971014492754
1:21858088-21858089	0.004520353656360241	55	53	73	53	20	0.37735849056603776
1:21858088-21858089	0.0032903445623126675	38	36	49	36	13	0.3611111111111111
1:21858088-21858089	0.002395026619987486	26	26	38	26	12	0.46153846153846156
1:21858088-21858089	0.0017433288221999873	21	21	32	21	11	0.5238095238095238
1:21858088-21858089	0.0012689610031679222	17	17	26	17	9	0.5294117647058824
1:21858088-21858089	0.0009236708571873865	15	15	23	15	8	0.5333333333333333
1:21858088-21858089	0.0006723357536499335	10	10	16	10	6	0.6
1:21858088-21858089	0.0004893900918477494	8	8	13	8	5	0.625
1:21858088-21858089	0.0003562247890262444	6	6	11	6	5	0.8333333333333334
1:21858088-21858089	0.0002592943797404667	2	2	4	2	2	1.0
1:21858088-21858089	0.00018873918221350977	2	2	4	2	2	1.0
1:21858088-21858089	0.00013738237958832623	2	2	4	2	2	1.0
1:21858088-21858089	0.0001	1	1	2	1	1	1.0
1:24503932-24503933	1.0	18278	7284	7505	7178	327	0.04555586514349401
1:24503932-24503933	0.7278953843983146	13242	5640	5890	5568	322	0.057830459770114945
1:24503932-24503933	0.5298316906283708	9604	4333	4590	4281	309	0.07217939733707078
1:24503932-24503933	0.38566204211634725	6982	3377	3628	3328	300	0.09014423076923077
1:24503932-24503933	0.2807216203941176	5066	2606	2857	2566	291	0.11340607950116914
1:24503932-24503933	0.20433597178569418	3700	2046	2289	2008	281	0.1399402390438247
1:24503932-24503933	0.14873521072935117	2736	1612	1859	1583	276	0.17435249526216046
1:24503932-24503933	0.1082636733874054	2001	1231	1465	1212	253	0.20874587458745875
1:24503932-24503933	0.07880462815669913	1483	977	1199	966	233	0.2412008281573499
1:24503932-24503933	0.05736152510448681	1065	764	964	754	210	0.27851458885941643
1:24503932-24503933	0.041753189365604	772	583	752	574	178	0.31010452961672474
1:24503932-24503933	0.03039195382313198	551	443	589	438	151	0.3447488584474886
1:24503932-24503933	0.02212216291070448	401	339	455	333	122	0.3663663663663664
1:24503932-24503933	0.01610262027560939	295	262	351	257	94	0.3657587548638132
1:24503932-24503933	0.011721022975334805	225	204	272	202	70	0.3465346534653465
1:24503932-24503933	0.008531678524172805	165	153	203	150	53	0.35333333333333333
1:24503932-24503933	0.006210169418915616	118	113	151	112	39	0.3482142857142857
1:24503932-24503933	0.004520353656360241	80	75	103	74	29	0.3918918918918919
1:24503932-24503933	0.0032903445623126675	59	56	79	55	24	0.43636363636363634
1:24503932-24503933	0.002395026619987486	39	39	57	39	18	0.46153846153846156
1:24503932-24503933	0.0017433288221999873	34	34	50	34	16	0.47058823529411764
1:24503932-24503933	0.0012689610031679222	24	24	36	24	12	0.5
1:24503932-24503933	0.0009236708571873865	20	20	32	20	12	0.6
1:24503932-24503933	0.0006723357536499335	13	13	21	13	8	0.6153846153846154
1:24503932-24503933	0.0004893900918477494	10	10	16	10	6	0.6
1:24503932-24503933	0.0003562247890262444	7	7	10	7	3	0.42857142857142855
1:24503932-24503933	0.0002592943797404667	3	3	4	3	1	0.3333333333333333
1:24503932-24503933	0.00018873918221350977	2	2	2	2	0	0.0
1:24503932-24503933	0.00013738237958832623	1	1	1	1	0	0.0
1:112188311-112188312	1.0	10837	4270	4433	4175	258	0.06179640718562874
1:112188311-112188312	0.7278953843983146	7890	3302	3486	3237	249	0.07692307692307693
1:112188311-112188312	0.5298316906283708	5730	2513	2718	2472	246	0.09951456310679611
1:112188311-112188312	0.38566204211634725	4199	1971	2180	1942	238	0.12255406797116375
1:112188311-112188312	0.2807216203941176	3036	1521	1737	1505	232	0.15415282392026577
1:112188311-112188312	0.20433597178569418	2235	1171	1374	1154	220	0.19064124783362218
1:112188311-112188312	0.14873521072935117	1582	896	1100	893	207	0.23180291153415453
1:112188311-112188312	0.1082636733874054	1152	709	901	705	196	0.27801418439716313
1:112188311-112188312	0.07880462815669913	833	560	740	556	184	0.33093525179856115
1:112188311-112188312	0.05736152510448681	621	452	601	443	158	0.35665914221218964
1:112188311-112188312	0.006210169418915616	55	53	76	53	23	0.4339622641509434
1:112188311-112188312	0.041753189365604	433	337	462	331	131	0.3957703927492447
1:112188311-112188312	0.03039195382313198	308	255	357	252	105	0.4166666666666667
1:112188311-112188312	0.02212216291070448	220	193	277	193	84	0.43523316062176165
1:112188311-112188312	0.004520353656360241	41	39	57	39	18	0.46153846153846156
1:112188311-112188312	0.0032903445623126675	26	25	36	25	11	0.44
1:112188311-112188312	0.01610262027560939	137	123	180	125	55	0.44
1:112188311-112188312	0.011721022975334805	103	95	138	96	42	0.4375
1:112188311-112188312	0.008531678524172805	72	69	97	69	28	0.4057971014492754
1:112188311-112188312	0.002395026619987486	18	17	25	17	8	0.47058823529411764
1:112188311-112188312	0.0017433288221999873	15	14	21	14	7	0.5
1:112188311-112188312	0.0012689610031679222	11	10	14	10	4	0.4
1:112188311-112188312	0.0009236708571873865	9	9	13	9	4	0.4444444444444444
1:112188311-112188312	0.0006723357536499335	8	8	12	8	4	0.5
1:112188311-112188312	0.0004893900918477494	8	8	12	8	4	0.5
1:112188311-112188312	0.0003562247890262444	8	8	12	8	4	0.5
1:112188311-112188312	0.0002592943797404667	6	6	9	6	3	0.5
1:112188311-112188312	0.00018873918221350977	5	5	7	5	2	0.4
1:112188311-112188312	0.00013738237958832623	4	4	5	4	1	0.25
1:112188311-112188312	0.0001	3	3	4	3	1	0.3333333333333333
1:88144321-88144322	0.7278953843983146	12406	4157	4296	4062	234	0.05760709010339734
1:88144321-88144322	0.5298316906283708	8979	3190	3341	3113	228	0.07324124638612271
1:88144321-88144322	1.0	17033	5416	5538	5298	240	0.045300113250283124
1:88144321-88144322	0.38566204211634725	6521	2483	2647	2425	222	0.09154639175257732
1:88144321-88144322	0.2807216203941176	4753	1930	2096	1881	215	0.11430090377458799
1:88144321-88144322	0.20433597178569418	3473	1523	1694	1485	209	0.14074074074074075
1:88144321-88144322	0.14873521072935117	2505	1149	1328	1124	204	0.18149466192170818
1:88144321-88144322	0.1082636733874054	1794	880	1063	868	195	0.22465437788018433
1:88144321-88144322	0.07880462815669913	1274	689	865	677	188	0.2776957163958641
1:88144321-88144322	0.05736152510448681	923	545	714	537	177	0.329608938547486
1:88144321-88144322	0.041753189365604	676	429	580	420	160	0.38095238095238093
1:88144321-88144322	0.03039195382313198	494	333	472	331	141	0.4259818731117825
1:88144321-88144322	0.02212216291070448	351	253	375	253	122	0.48221343873517786
1:88144321-88144322	0.01610262027560939	257	202	308	202	106	0.5247524752475248
1:88144321-88144322	0.011721022975334805	177	148	224	148	76	0.5135135135135135
1:88144321-88144322	0.008531678524172805	119	107	162	106	56	0.5283018867924528
1:88144321-88144322	0.006210169418915616	78	70	114	70	44	0.6285714285714286
1:88144321-88144322	0.004520353656360241	54	48	77	48	29	0.6041666666666666
1:88144321-88144322	0.0032903445623126675	43	39	63	39	24	0.6153846153846154
1:88144321-88144322	0.002395026619987486	29	28	42	28	14	0.5
1:88144321-88144322	0.0017433288221999873	14	14	21	14	7	0.5
1:88144321-88144322	0.0012689610031679222	7	7	10	7	3	0.42857142857142855
1:88144321-88144322	0.0009236708571873865	4	4	6	4	2	0.5
1:88144321-88144322	0.0006723357536499335	3	3	5	3	2	0.6666666666666666
1:88144321-88144322	0.0004893900918477494	3	3	5	3	2	0.6666666666666666
1:88144321-88144322	0.0003562247890262444	2	2	4	2	2	1.0
1:88144321-88144322	0.0002592943797404667	2	2	4	2	2	1.0
1:88144321-88144322	0.00018873918221350977	2	2	4	2	2	1.0
1:88144321-88144322	0.00013738237958832623	2	2	4	2	2	1.0
1:88144321-88144322	0.0001	2	2	4	2	2	1.0
1:40269417-40269418	1.0	13582	4739	5053	4713	340	0.07214088690855082
1:40269417-40269418	0.7278953843983146	9815	3652	3980	3648	332	0.09100877192982457
1:40269417-40269418	0.5298316906283708	7058	2816	3135	2811	324	0.1152614727854856
1:40269417-40269418	0.38566204211634725	5105	2172	2494	2175	319	0.14666666666666667
1:40269417-40269418	0.2807216203941176	3749	1725	2050	1737	313	0.18019573978123202
1:40269417-40269418	0.20433597178569418	2739	1352	1670	1366	304	0.2225475841874085
1:40269417-40269418	0.14873521072935117	1973	1046	1339	1056	283	0.26799242424242425
1:40269417-40269418	0.1082636733874054	1453	829	1092	832	260	0.3125
1:40269417-40269418	0.07880462815669913	1015	626	857	630	227	0.3603174603174603
1:40269417-40269418	0.05736152510448681	734	496	704	501	203	0.405189620758483
1:40269417-40269418	0.041753189365604	508	370	549	374	175	0.4679144385026738
1:40269417-40269418	0.03039195382313198	363	283	432	284	148	0.5211267605633803
1:40269417-40269418	0.02212216291070448	250	208	327	210	117	0.5571428571428572
1:40269417-40269418	0.01610262027560939	188	168	268	169	99	0.5857988165680473
1:40269417-40269418	0.011721022975334805	142	126	208	128	80	0.625
1:40269417-40269418	0.008531678524172805	105	98	161	99	62	0.6262626262626263
1:40269417-40269418	0.006210169418915616	78	75	127	76	51	0.6710526315789473
1:40269417-40269418	0.004520353656360241	62	60	104	61	43	0.7049180327868853
1:40269417-40269418	0.0032903445623126675	47	45	76	46	30	0.6521739130434783
1:40269417-40269418	0.002395026619987486	34	33	58	34	24	0.7058823529411765
1:40269417-40269418	0.0017433288221999873	26	25	45	26	19	0.7307692307692307
1:40269417-40269418	0.0012689610031679222	19	19	32	19	13	0.6842105263157895
1:40269417-40269418	0.0009236708571873865	13	13	23	13	10	0.7692307692307693
1:40269417-40269418	0.0006723357536499335	9	9	16	9	7	0.7777777777777778
1:40269417-40269418	0.0004893900918477494	5	5	8	5	3	0.6
1:40269417-40269418	0.0003562247890262444	5	5	8	5	3	0.6
1:40269417-40269418	0.0002592943797404667	5	5	8	5	3	0.6
1:40269417-40269418	0.00018873918221350977	3	3	4	3	1	0.3333333333333333
1:40269417-40269418	0.00013738237958832623	2	2	2	2	0	0.0
1:40269417-40269418	0.0001	2	2	2	2	0	0.0
1:157996091-157996092	0.07880462815669913	1148	805	998	803	195	0.24283935242839352
1:157996091-157996092	0.05736152510448681	840	629	802	631	171	0.27099841521394613
1:157996091-157996092	1.0	14736	6177	6420	6134	286	0.046625366807955655
1:157996091-157996092	0.7278953843983146	10704	4752	5001	4717	284	0.06020775916896332
1:157996091-157996092	0.5298316906283708	7764	3701	3944	3668	276	0.0752453653217012
1:157996091-157996092	0.38566204211634725	5577	2794	3041	2771	270	0.09743774810537711
1:157996091-157996092	0.2807216203941176	4046	2169	2403	2143	260	0.12132524498366776
