target	fraction	read_pairs	cs_families	ss_families	ds_families	ds_duplexes	ds_fraction_duplexes
1:166336484-166336485	0.07880462815669913	1201	755	770	728	42	0.057692307692307696
1:166336484-166336485	0.05736152510448681	867	558	576	534	42	0.07865168539325842
1:166336484-166336485	0.041753189365604	619	404	428	387	41	0.10594315245478036
1:166336484-166336485	0.03039195382313198	456	309	335	297	38	0.12794612794612795
1:166336484-166336485	0.02212216291070448	319	239	264	231	33	0.14285714285714285
1:166336484-166336485	0.01610262027560939	223	173	195	167	28	0.16766467065868262
1:166336484-166336485	0.011721022975334805	175	138	162	134	28	0.208955223880597
1:166336484-166336485	0.008531678524172805	121	98	120	96	24	0.25
1:166336484-166336485	0.006210169418915616	92	78	98	77	21	0.2727272727272727
1:166336484-166336485	0.004520353656360241	60	51	64	50	14	0.28
1:166336484-166336485	0.0032903445623126675	46	39	49	38	11	0.2894736842105263
1:166336484-166336485	0.002395026619987486	27	25	31	25	6	0.24
1:166336484-166336485	0.0017433288221999873	20	20	25	20	5	0.25
1:166336484-166336485	0.0012689610031679222	16	16	21	16	5	0.3125
1:166336484-166336485	0.0009236708571873865	12	12	16	12	4	0.3333333333333333
1:166336484-166336485	0.0006723357536499335	9	9	11	9	2	0.2222222222222222
1:166336484-166336485	0.0004893900918477494	7	7	8	7	1	0.14285714285714285
1:166336484-166336485	0.0003562247890262444	5	5	6	5	1	0.2
1:166336484-166336485	0.0002592943797404667	4	4	4	4	0	0.0
1:166336484-166336485	0.00018873918221350977	1	1	1	1	0	0.0
1:166336484-166336485	0.00013738237958832623	1	1	1	1	0	0.0
1:166336484-166336485	0.0001	1	1	1	1	0	0.0
1:165165286-165165287	1.0	21685	10557	10760	10706	54	0.005043900616476742
1:165165286-165165287	0.7278953843983146	15721	7829	7925	7874	51	0.006477012954025908
1:165165286-165165287	0.5298316906283708	11292	5832	5849	5801	48	0.008274435442165143
1:165165286-165165287	0.38566204211634725	8127	4325	4309	4262	47	0.011027686532144533
1:165165286-165165287	0.2807216203941176	5909	3235	3203	3157	46	0.014570795058599937
1:165165286-165165287	0.20433597178569418	4266	2368	2349	2303	46	0.01997394702561876
1:165165286-165165287	0.14873521072935117	3098	1755	1737	1694	43	0.02538370720188902
1:165165286-165165287	0.1082636733874054	2202	1282	1274	1231	43	0.034930950446791224
1:165165286-165165287	0.07880462815669913	1632	976	977	934	43	0.046038543897216275
1:165165286-165165287	0.05736152510448681	1198	740	752	710	42	0.059154929577464786
1:165165286-165165287	0.041753189365604	875	553	572	531	41	0.07721280602636535
1:165165286-165165287	0.03039195382313198	650	430	458	417	41	0.09832134292565947
1:165165286-165165287	0.02212216291070448	495	340	369	330	39	0.11818181818181818
1:165165286-165165287	0.01610262027560939	362	255	289	254	35	0.1377952755905512
1:165165286-165165287	0.011721022975334805	262	202	232	200	32	0.16
1:165165286-165165287	0.008531678524172805	199	155	182	153	29	0.1895424836601307
1:165165286-165165287	0.006210169418915616	152	119	144	118	26	0.22033898305084745
1:165165286-165165287	0.004520353656360241	104	89	113	90	23	0.25555555555555554
1:165165286-165165287	0.0032903445623126675	70	63	81	63	18	0.2857142857142857
1:165165286-165165287	0.002395026619987486	47	41	53	41	12	0.2926829268292683
1:165165286-165165287	0.0017433288221999873	34	32	41	32	9	0.28125
1:165165286-165165287	0.0012689610031679222	28	27	34	27	7	0.25925925925925924
1:165165286-165165287	0.0009236708571873865	23	22	27	22	5	0.22727272727272727
1:165165286-165165287	0.0006723357536499335	17	16	20	16	4	0.25
1:165165286-165165287	0.0004893900918477494	8	8	12	8	4	0.5
1:165165286-165165287	0.0003562247890262444	7	7	10	7	3	0.42857142857142855
1:165165286-165165287	0.0002592943797404667	4	4	5	4	1	0.25
1:165165286-165165287	0.00018873918221350977	2	2	3	2	1	0.5
1:165165286-165165287	0.00013738237958832623	1	1	1	1	0	0.0
1:49053799-49053800	1.0	10512	5127	5175	5141	34	0.006613499319198599
1:49053799-49053800	0.7278953843983146	7694	3852	3880	3846	34	0.008840353614144566
1:49053799-49053800	0.5298316906283708	5560	2877	2885	2853	32	0.011216263582194182
1:49053799-49053800	0.38566204211634725	4010	2136	2145	2113	32	0.015144344533838144
1:49053799-49053800	0.2807216203941176	2907	1555	1558	1528	30	0.01963350785340314
1:49053799-49053800	0.20433597178569418	2064	1125	1134	1104	30	0.02717391304347826
1:49053799-49053800	0.14873521072935117	1485	815	832	802	30	0.03740648379052369
1:49053799-49053800	0.1082636733874054	1082	619	640	610	30	0.04918032786885246
1:49053799-49053800	0.07880462815669913	778	467	484	454	30	0.06607929515418502
1:49053799-49053800	0.05736152510448681	585	367	389	359	30	0.08356545961002786
1:49053799-49053800	0.041753189365604	437	279	305	276	29	0.10507246376811594
1:49053799-49053800	0.03039195382313198	324	220	245	217	28	0.12903225806451613
1:49053799-49053800	0.02212216291070448	222	164	187	163	24	0.147239263803681
1:49053799-49053800	0.01610262027560939	159	125	145	126	19	0.15079365079365079
1:49053799-49053800	0.011721022975334805	113	91	107	91	16	0.17582417582417584
1:49053799-49053800	0.008531678524172805	78	64	77	64	13	0.203125
1:49053799-49053800	0.006210169418915616	59	48	59	48	11	0.22916666666666666
1:49053799-49053800	0.004520353656360241	45	36	46	36	10	0.2777777777777778
1:49053799-49053800	0.0032903445623126675	32	26	32	26	6	0.23076923076923078
1:49053799-49053800	0.002395026619987486	20	15	17	15	2	0.13333333333333333
1:49053799-49053800	0.0017433288221999873	17	13	14	13	1	0.07692307692307693
1:49053799-49053800	0.0012689610031679222	11	10	11	10	1	0.1
1:49053799-49053800	0.0009236708571873865	7	6	7	6	1	0.16666666666666666
1:49053799-49053800	0.0006723357536499335	4	3	4	3	1	0.3333333333333333
1:49053799-49053800	0.0004893900918477494	4	3	4	3	1	0.3333333333333333
1:49053799-49053800	0.0003562247890262444	3	3	4	3	1	0.3333333333333333
1:49053799-49053800	0.0002592943797404667	1	1	1	1	0	0.0
1:102205671-102205672	1.0	31180	13395	13793	13721	72	0.00524743094526638
1:102205671-102205672	0.7278953843983146	22637	9994	10169	10100	69	0.006831683168316832
1:102205671-102205672	0.5298316906283708	16332	7358	7446	7379	67	0.009079821113972084
1:102205671-102205672	0.38566204211634725	11956	5532	5578	5513	65	0.011790313803736623
1:102205671-102205672	0.2807216203941176	8711	4139	4167	4103	64	0.015598342676090666
1:102205671-102205672	0.20433597178569418	6396	3129	3137	3073	64	0.02082655385616661
1:102205671-102205672	0.14873521072935117	4600	2292	2314	2250	64	0.028444444444444446
1:102205671-102205672	0.1082636733874054	3324	1689	1720	1658	62	0.03739445114595899
1:102205671-102205672	0.07880462815669913	2444	1269	1298	1237	61	0.04931285367825384
1:102205671-102205672	0.05736152510448681	1823	974	1009	949	60	0.06322444678609063
1:102205671-102205672	0.041753189365604	1290	708	748	689	59	0.08563134978229318
1:102205671-102205672	0.03039195382313198	966	555	592	534	58	0.10861423220973783
1:102205671-102205672	0.02212216291070448	704	422	460	405	55	0.13580246913580246
1:102205671-102205672	0.01610262027560939	507	327	369	317	52	0.1640378548895899
1:102205671-102205672	0.011721022975334805	358	246	287	239	48	0.200836820083682
1:102205671-102205672	0.008531678524172805	261	185	226	181	45	0.24861878453038674
1:102205671-102205672	0.006210169418915616	193	147	186	146	40	0.273972602739726
1:102205671-102205672	0.004520353656360241	144	116	151	116	35	0.3017241379310345
1:102205671-102205672	0.0032903445623126675	106	90	121	89	32	0.3595505617977528
1:102205671-102205672	0.002395026619987486	78	69	92	69	23	0.3333333333333333
1:102205671-102205672	0.0017433288221999873	55	52	72	52	20	0.38461538461538464
1:102205671-102205672	0.0012689610031679222	40	39	52	39	13	0.3333333333333333
1:102205671-102205672	0.0009236708571873865	27	26	37	26	11	0.4230769230769231
1:102205671-102205672	0.0006723357536499335	17	16	24	16	8	0.5
1:102205671-102205672	0.0004893900918477494	13	12	18	12	6	0.5
1:102205671-102205672	0.0003562247890262444	11	10	15	10	5	0.5
1:102205671-102205672	0.0002592943797404667	11	10	15	10	5	0.5
1:102205671-102205672	0.00018873918221350977	5	5	7	5	2	0.4
1:102205671-102205672	0.00013738237958832623	3	3	4	3	1	0.3333333333333333
1:102205671-102205672	0.0001	2	2	2	2	0	0.0
1:87243962-87243963	1.0	21919	11051	11383	11327	56	0.004943939260174803
1:87243962-87243963	0.7278953843983146	15880	8263	8449	8398	51	0.006072874493927126
1:87243962-87243963	0.5298316906283708	11567	6168	6219	6168	51	0.008268482490272374
1:87243962-87243963	0.38566204211634725	8379	4601	4614	4565	49	0.010733844468784228
1:87243962-87243963	0.2807216203941176	6091	3447	3417	3371	46	0.013645802432512608
1:87243962-87243963	0.20433597178569418	4406	2563	2533	2490	43	0.017269076305220885
1:87243962-87243963	0.14873521072935117	3219	1923	1900	1858	42	0.022604951560818085
1:87243962-87243963	0.1082636733874054	2311	1406	1391	1351	40	0.029607698001480384
1:87243962-87243963	0.07880462815669913	1632	1015	1007	969	38	0.0392156862745098
1:87243962-87243963	0.05736152510448681	1196	772	767	730	37	0.050684931506849315
1:87243962-87243963	0.041753189365604	876	590	582	548	34	0.06204379562043796
1:87243962-87243963	0.03039195382313198	653	445	449	415	34	0.0819277108433735
1:87243962-87243963	0.02212216291070448	465	326	337	304	33	0.10855263157894737
1:87243962-87243963	0.01610262027560939	336	246	262	231	31	0.1341991341991342
1:87243962-87243963	0.011721022975334805	248	183	201	174	27	0.15517241379310345
1:87243962-87243963	0.008531678524172805	179	137	156	131	25	0.19083969465648856
1:87243962-87243963	0.006210169418915616	136	107	124	102	22	0.21568627450980393
1:87243962-87243963	0.004520353656360241	101	86	104	84	20	0.23809523809523808
1:87243962-87243963	0.0032903445623126675	76	65	79	63	16	0.25396825396825395
1:87243962-87243963	0.002395026619987486	53	48	58	46	12	0.2608695652173913
1:87243962-87243963	0.0017433288221999873	39	37	48	36	12	0.3333333333333333
1:87243962-87243963	0.0012689610031679222	29	27	35	27	8	0.2962962962962963
1:87243962-87243963	0.0009236708571873865	20	20	25	20	5	0.25
1:87243962-87243963	0.0006723357536499335	16	16	19	16	3	0.1875
1:87243962-87243963	0.0004893900918477494	8	8	9	8	1	0.125
1:87243962-87243963	0.0003562247890262444	6	6	7	6	1	0.16666666666666666
1:87243962-87243963	0.0002592943797404667	6	6	7	6	1	0.16666666666666666
1:87243962-87243963	0.00018873918221350977	6	6	7	6	1	0.16666666666666666
1:87243962-87243963	0.00013738237958832623	6	6	7	6	1	0.16666666666666666
1:87243962-87243963	0.0001	3	3	3	3	0	0.0
1:120294900-120294901	1.0	23590	10792	11071	11002	69	0.006271586984184694
1:120294900-120294901	0.7278953843983146	17121	8063	8212	8146	66	0.008102136017677388
1:120294900-120294901	0.5298316906283708	12385	6041	6117	6053	64	0.01057326945316372
1:120294900-120294901	0.38566204211634725	8944	4501	4524	4464	60	0.013440860215053764
1:120294900-120294901	0.2807216203941176	6521	3328	3339	3281	58	0.017677537336177995
1:120294900-120294901	0.20433597178569418	4735	2504	2509	2456	53	0.021579804560260585
1:120294900-120294901	0.14873521072935117	3408	1845	1860	1810	50	0.027624309392265192
1:120294900-120294901	0.1082636733874054	2480	1396	1414	1364	50	0.036656891495601175
1:120294900-120294901	0.07880462815669913	1790	1031	1062	1013	49	0.04837117472852912
1:120294900-120294901	0.05736152510448681	1294	760	785	738	47	0.06368563685636856
1:120294900-120294901	0.041753189365604	950	573	605	561	44	0.0784313725490196
1:120294900-120294901	0.03039195382313198	714	441	476	435	41	0.09425287356321839
1:120294900-120294901	0.02212216291070448	523	338	371	330	41	0.12424242424242424
1:120294900-120294901	0.01610262027560939	384	259	293	253	40	0.15810276679841898
1:120294900-120294901	0.011721022975334805	270	187	221	184	37	0.20108695652173914
1:120294900-120294901	0.008531678524172805	201	143	175	144	31	0.2152777777777778
1:120294900-120294901	0.006210169418915616	153	114	144	115	29	0.25217391304347825
1:120294900-120294901	0.004520353656360241	112	89	114	89	25	0.2808988764044944
1:120294900-120294901	0.0032903445623126675	77	64	85	64	21	0.328125
1:120294900-120294901	0.002395026619987486	52	44	61	44	17	0.38636363636363635
1:120294900-120294901	0.0017433288221999873	36	33	48	33	15	0.45454545454545453
1:120294900-120294901	0.0012689610031679222	27	24	38	24	14	0.5833333333333334
1:120294900-120294901	0.0009236708571873865	20	19	32	19	13	0.6842105263157895
1:120294900-120294901	0.0006723357536499335	14	14	24	14	10	0.7142857142857143
1:120294900-120294901	0.0004893900918477494	11	11	19	11	8	0.7272727272727273
1:120294900-120294901	0.0003562247890262444	6	6	11	6	5	0.8333333333333334
1:120294900-120294901	0.0002592943797404667	5	5	9	5	4	0.8
1:120294900-120294901	0.00018873918221350977	3	3	5	3	2	0.6666666666666666
1:120294900-120294901	0.00013738237958832623	1	1	2	1	1	1.0
1:120294900-120294901	0.0001	1	1	2	1	1	1.0
1:72215470-72215471	1.0	25102	11246	11595	11514	81	0.0070349140177175615
1:72215470-72215471	0.7278953843983146	18184	8395	8616	8539	77	0.009017449350040988
1:72215470-72215471	0.5298316906283708	13156	6152	6285	6212	73	0.011751448808757245
1:72215470-72215471	0.38566204211634725	9437	4541	4616	4547	69	0.015174840554211567
1:72215470-72215471	0.2807216203941176	6820	3382	3428	3359	69	0.020541827924977673
1:72215470-72215471	0.20433597178569418	4930	2520	2577	2510	67	0.026693227091633465
1:72215470-72215471	0.14873521072935117	3558	1840	1895	1829	66	0.03608529250956807
1:72215470-72215471	0.1082636733874054	2558	1345	1406	1343	63	0.04690990320178704
1:72215470-72215471	0.07880462815669913	1846	1000	1051	990	61	0.06161616161616162
1:72215470-72215471	0.05736152510448681	1346	757	806	745	61	0.08187919463087248
1:72215470-72215471	0.041753189365604	987	579	631	571	60	0.10507880910683012
1:72215470-72215471	0.03039195382313198	716	441	492	434	58	0.1336405529953917
1:72215470-72215471	0.02212216291070448	518	339	392	335	57	0.1701492537313433
1:72215470-72215471	0.01610262027560939	391	271	319	266	53	0.19924812030075187
1:72215470-72215471	0.004520353656360241	93	79	100	78	22	0.28205128205128205
1:72215470-72215471	0.0032903445623126675	64	59	79	58	21	0.3620689655172414
1:72215470-72215471	0.002395026619987486	44	40	51	40	11	0.275
1:72215470-72215471	0.011721022975334805	269	199	242	197	45	0.22842639593908629
1:72215470-72215471	0.008531678524172805	184	145	181	144	37	0.2569444444444444
1:72215470-72215471	0.006210169418915616	135	112	138	111	27	0.24324324324324326
1:72215470-72215471	0.0017433288221999873	32	30	40	30	10	0.3333333333333333
1:72215470-72215471	0.0012689610031679222	21	20	27	20	7	0.35
1:72215470-72215471	0.0009236708571873865	16	16	23	16	7	0.4375
1:72215470-72215471	0.0006723357536499335	13	13	19	13	6	0.46153846153846156
1:72215470-72215471	0.0004893900918477494	9	9	14	9	5	0.5555555555555556
1:72215470-72215471	0.0003562247890262444	7	7	11	7	4	0.5714285714285714
1:72215470-72215471	0.0002592943797404667	7	7	11	7	4	0.5714285714285714
1:72215470-72215471	0.00018873918221350977	5	5	7	5	2	0.4
1:72215470-72215471	0.00013738237958832623	3	3	4	3	1	0.3333333333333333
1:72215470-72215471	0.0001	2	2	3	2	1	0.5
1:97511645-97511646	1.0	28785	13444	13755	13672	83	0.006070801638385021
1:97511645-97511646	0.7278953843983146	20850	10007	10175	10097	78	0.007725066851540062
1:97511645-97511646	0.5298316906283708	15093	7447	7495	7421	74	0.00997170192696402
1:97511645-97511646	0.38566204211634725	10895	5540	5521	5449	72	0.013213433657551845
1:97511645-97511646	0.2807216203941176	7923	4145	4112	4045	67	0.016563658838071694
1:97511645-97511646	0.20433597178569418	5785	3085	3088	3024	64	0.021164021164021163
1:97511645-97511646	0.14873521072935117	4192	2294	2303	2241	62	0.027666220437304774
1:97511645-97511646	0.1082636733874054	3051	1677	1698	1637	61	0.03726328649969456
1:97511645-97511646	0.07880462815669913	2225	1254	1282	1221	61	0.049959049959049956
1:97511645-97511646	0.05736152510448681	1651	959	989	929	60	0.06458557588805167
1:97511645-97511646	0.041753189365604	1179	703	740	685	55	0.08029197080291971
1:97511645-97511646	0.03039195382313198	861	541	578	523	55	0.10516252390057361
1:97511645-97511646	0.02212216291070448	626	415	455	402	53	0.1318407960199005
1:97511645-97511646	0.01610262027560939	479	326	368	319	49	0.1536050156739812
1:97511645-97511646	0.011721022975334805	328	237	280	234	46	0.19658119658119658
1:97511645-97511646	0.008531678524172805	246	186	228	184	44	0.2391304347826087
1:97511645-97511646	0.006210169418915616	177	144	179	143	36	0.2517482517482518
1:97511645-97511646	0.004520353656360241	131	112	141	110	31	0.2818181818181818
1:97511645-97511646	0.0032903445623126675	104	95	119	94	25	0.26595744680851063
1:97511645-97511646	0.002395026619987486	76	70	89	69	20	0.2898550724637681
1:97511645-97511646	0.0017433288221999873	55	51	66	50	16	0.32
1:97511645-97511646	0.0012689610031679222	38	35	47	35	12	0.34285714285714286
1:97511645-97511646	0.0009236708571873865	31	29	40	29	11	0.3793103448275862
1:97511645-97511646	0.0006723357536499335	26	25	35	25	10	0.4
1:97511645-97511646	0.0004893900918477494	18	17	22	17	5	0.29411764705882354
1:97511645-97511646	0.0003562247890262444	15	14	18	14	4	0.2857142857142857
1:97511645-97511646	0.0002592943797404667	10	9	12	9	3	0.3333333333333333
1:97511645-97511646	0.00018873918221350977	6	6	7	6	1	0.16666666666666666
1:97511645-97511646	0.00013738237958832623	5	5	5	5	0	0.0
1:97511645-97511646	0.0001	2	2	2	2	0	0.0
1:76402932-76402933	1.0	23706	10900	11029	10964	65	0.0059284932506384535
1:76402932-76402933	0.7278953843983146	17165	8162	8203	8140	63	0.00773955773955774
1:76402932-76402933	0.5298316906283708	12360	6085	6091	6031	60	0.00994859890565412
1:76402932-76402933	0.38566204211634725	8982	4507	4483	4426	57	0.012878445549028467
1:76402932-76402933	0.2807216203941176	6469	3319	3285	3229	56	0.01734283059770827
1:76402932-76402933	0.20433597178569418	4712	2466	2437	2383	54	0.022660511959714646
1:76402932-76402933	0.14873521072935117	3429	1859	1832	1778	54	0.030371203599550055
1:76402932-76402933	0.1082636733874054	2425	1326	1322	1268	54	0.04258675078864353
1:76402932-76402933	0.07880462815669913	1755	995	1009	955	54	0.05654450261780105
1:76402932-76402933	0.05736152510448681	1293	754	783	731	52	0.07113543091655267
1:76402932-76402933	0.041753189365604	929	558	598	547	51	0.09323583180987204
1:76402932-76402933	0.03039195382313198	638	407	449	401	48	0.11970074812967581
1:76402932-76402933	0.02212216291070448	455	297	340	294	46	0.1564625850340136
1:76402932-76402933	0.01610262027560939	311	221	262	220	42	0.19090909090909092
1:76402932-76402933	0.011721022975334805	220	164	202	165	37	0.22424242424242424
1:76402932-76402933	0.008531678524172805	166	127	162	132	30	0.22727272727272727
1:76402932-76402933	0.006210169418915616	119	97	123	99	24	0.24242424242424243
1:76402932-76402933	0.004520353656360241	81	71	90	72	18	0.25
1:76402932-76402933	0.0032903445623126675	59	52	65	52	13	0.25
1:76402932-76402933	0.002395026619987486	47	40	52	40	12	0.3
1:76402932-76402933	0.0017433288221999873	31	29	36	29	7	0.2413793103448276
1:76402932-76402933	0.0012689610031679222	20	20	26	20	6	0.3
1:76402932-76402933	0.0009236708571873865	13	13	15	13	2	0.15384615384615385
1:76402932-76402933	0.0006723357536499335	13	13	15	13	2	0.15384615384615385
1:76402932-76402933	0.0004893900918477494	8	8	9	8	1	0.125
1:76402932-76402933	0.0003562247890262444	6	6	7	6	1	0.16666666666666666
1:76402932-76402933	0.0002592943797404667	4	4	4	4	0	0.0
1:76402932-76402933	0.00018873918221350977	3	3	3	3	0	0.0
1:76402932-76402933	0.00013738237958832623	3	3	3	3	0	0.0
1:76402932-76402933	0.0001	2	2	2	2	0	0.0
1:239718563-239718564	0.7278953843983146	22091	10878	11039	10956	83	0.007575757575757576
1:239718563-239718564	0.5298316906283708	15953	8049	8114	8033	81	0.010083405950454375
1:239718563-239718564	0.38566204211634725	11540	5988	5985	5910	75	0.012690355329949238
1:239718563-239718564	0.2807216203941176	8451	4518	4506	4432	74	0.016696750902527077
1:239718563-239718564	0.20433597178569418	6061	3280	3283	3210	73	0.022741433021806853
1:239718563-239718564	0.14873521072935117	4424	2442	2457	2386	71	0.029756915339480303
1:239718563-239718564	0.1082636733874054	3224	1816	1839	1770	69	0.03898305084745763
1:239718563-239718564	0.07880462815669913	2395	1400	1421	1354	67	0.04948301329394387
1:239718563-239718564	0.05736152510448681	1741	1034	1070	1003	67	0.06679960119641076
1:239718563-239718564	0.041753189365604	1263	779	822	756	66	0.0873015873015873
1:239718563-239718564	0.03039195382313198	916	586	634	570	64	0.11228070175438597
1:239718563-239718564	0.02212216291070448	676	445	499	436	63	0.1444954128440367
1:239718563-239718564	0.01610262027560939	494	346	401	340	61	0.17941176470588235
1:239718563-239718564	1.0	30572	14722	15043	14954	89	0.005951584860238063
1:239718563-239718564	0.011721022975334805	361	269	321	263	58	0.22053231939163498
1:239718563-239718564	0.008531678524172805	258	203	257	201	56	0.27860696517412936
1:239718563-239718564	0.006210169418915616	192	158	206	155	51	0.32903225806451614
1:239718563-239718564	0.004520353656360241	141	123	165	122	43	0.3524590163934426
1:239718563-239718564	0.0032903445623126675	102	91	121	90	31	0.34444444444444444
1:239718563-239718564	0.002395026619987486	77	70	95	70	25	0.35714285714285715
1:239718563-239718564	0.0017433288221999873	58	54	74	54	20	0.37037037037037035
1:239718563-239718564	0.0012689610031679222	44	42	55	42	13	0.30952380952380953
1:239718563-239718564	0.0009236708571873865	33	32	40	32	8	0.25
1:239718563-239718564	0.0006723357536499335	28	27	35	27	8	0.2962962962962963
1:239718563-239718564	0.0004893900918477494	20	20	28	20	8	0.4
1:239718563-239718564	0.0003562247890262444	15	15	21	15	6	0.4
1:239718563-239718564	0.0002592943797404667	8	8	9	8	1	0.125
1:239718563-239718564	0.00018873918221350977	8	8	9	8	1	0.125
1:239718563-239718564	0.00013738237958832623	4	4	4	4	0	0.0
1:239718563-239718564	0.0001	4	4	4	4	0	0.0
1:245020349-245020350	1.0	16227	7866	7990	7948	42	0.005284348263714142
1:245020349-245020350	0.7278953843983146	11695	5860	5920	5878	42	0.007145287512759442
1:245020349-245020350	0.5298316906283708	8437	4375	4394	4353	41	0.009418791637950839
1:245020349-245020350	0.38566204211634725	6171	3272	3263	3224	39	0.012096774193548387
1:245020349-245020350	0.2807216203941176	4501	2437	2416	2377	39	0.016407236011779555
1:245020349-245020350	0.20433597178569418	3265	1824	1821	1783	38	0.02131239484015704
1:245020349-245020350	0.14873521072935117	2381	1366	1362	1326	36	0.027149321266968326
1:245020349-245020350	0.1082636733874054	1726	1018	1019	984	35	0.03556910569105691
1:245020349-245020350	0.07880462815669913	1239	751	761	727	34	0.04676753782668501
